"MTU","Out Area","In Area","Physical Flow (MW)"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|DK1","BZN|DK2","404.75"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|DK2","BZN|DK1","0.00"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|DK1","BZN|GB","n/e"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|GB","BZN|DK1","n/e"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|DK1","BZN|NL","n/e"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|NL","BZN|DK1","n/e"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|DK1","BZN|NO2","1606.35"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|NO2","BZN|DK1","0.00"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|DK1","BZN|SE3","344.00"
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|SE3","BZN|DK1","0.00"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DE-AT-LU","BZN|DK1","880.27"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|DE-LU","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DE-LU","BZN|DK1","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|DK1A","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1A","BZN|DK1","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|DK2","569.05"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK2","BZN|DK1","0.00"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|GB","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|GB","BZN|DK1","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|NL","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|NL","BZN|DK1","n/e"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|NO2","1594.92"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|NO2","BZN|DK1","0.00"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|DK1","BZN|SE3","192.80"
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DE-AT-LU","BZN|DK1","326.58"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|DK2","318.84"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|NO2","1553.30"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|DK1","BZN|SE3","63.06"
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DE-AT-LU","BZN|DK1","184.59"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|DK2","424.87"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|NO2","1466.49"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|DK1","BZN|SE3","0.00"
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|SE3","BZN|DK1","105.86"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DE-AT-LU","BZN|DK1","25.99"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|DK2","263.16"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|NO2","1501.70"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|DK1","BZN|SE3","0.00"
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|SE3","BZN|DK1","194.99"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DE-AT-LU","BZN|DK1","20.72"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|DK2","267.25"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|NO2","1507.99"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|DK1","BZN|SE3","0.00"
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|SE3","BZN|DK1","201.82"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DE-AT-LU","BZN|DK1","145.44"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|DK2","202.19"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|NO2","1523.57"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|DK1","BZN|SE3","0.00"
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|SE3","BZN|DK1","3.90"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DE-AT-LU","BZN|DK1","354.63"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|DK2","276.55"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|NO2","1557.05"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|DK1","BZN|SE3","56.90"
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DE-AT-LU","BZN|DK1","801.86"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|DK2","561.55"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|NO2","1507.99"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|DK1","BZN|SE3","169.10"
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DE-AT-LU","BZN|DK1","110.48"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|DK2","372.52"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|NO2","970.27"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|DK1","BZN|SE3","313.90"
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DE-AT-LU","BZN|DK1","94.23"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|DK2","571.35"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|NO2","577.17"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|DK1","BZN|SE3","434.20"
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DE-AT-LU","BZN|DK1","32.44"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|DK2","546.88"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|NO2","620.78"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|DK1","BZN|SE3","406.40"
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|DE-AT-LU","30.25"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DE-AT-LU","BZN|DK1","0.00"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|DK2","467.63"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|NO2","863.58"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|DK1","BZN|SE3","273.80"
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DE-AT-LU","BZN|DK1","335.18"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|DK2","480.60"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|NO2","910.01"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|DK1","BZN|SE3","653.20"
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DE-AT-LU","BZN|DK1","995.79"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|DK2","590.03"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|NO2","794.67"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|DK1","BZN|SE3","711.30"
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DE-AT-LU","BZN|DK1","635.39"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|DK2","590.23"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|NO2","899.55"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|DK1","BZN|SE3","679.00"
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DE-AT-LU","BZN|DK1","418.67"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|DK2","590.17"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|GB","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|GB","BZN|DK1","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|NL","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|NL","BZN|DK1","n/e"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|NO2","778.82"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|NO2","BZN|DK1","0.00"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|DK1","BZN|SE3","699.20"
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|SE3","BZN|DK1","0.00"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK1","BZN|DE-AT-LU","374.13"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DE-AT-LU","BZN|DK1","0.00"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK1","BZN|DE-LU","n/e"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DE-LU","BZN|DK1","n/e"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK1","BZN|DK2","590.04"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK2","BZN|DK1","0.00"
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|DK1","BZN|GB","n/e"
