"MTU","Out Area","In Area","Physical Flow (MW)"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|DK1","BZN|NL","686.67"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|DK1","BZN|NO2","887.64"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|DK1","BZN|SE3","637.94"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|SE3","BZN|DK1","0.00"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DE-LU","BZN|DK1","1729.12"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK2","BZN|DK1","561.82"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|NL","118.48"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|NO2","1055.25"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","BZN|SE3","706.13"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|SE3","BZN|DK1","0.00"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DE-LU","BZN|DK1","755.60"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK2","BZN|DK1","445.62"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|NL","0.00"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|NL","BZN|DK1","580.96"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|NO2","671.57"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","BZN|SE3","711.97"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|SE3","BZN|DK1","0.00"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DE-LU","BZN|DK1","422.08"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK2","BZN|DK1","415.82"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|NL","0.00"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|NL","BZN|DK1","459.75"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|NO2","470.15"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","BZN|SE3","675.58"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|SE3","BZN|DK1","0.00"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DE-LU","BZN|DK1","106.88"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK2","BZN|DK1","491.94"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|NL","158.48"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|NO2","214.70"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","BZN|SE3","105.35"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|SE3","BZN|DK1","0.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|DE-LU","346.48"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DE-LU","BZN|DK1","0.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK2","BZN|DK1","458.24"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|NL","686.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|NO2","0.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|NO2","BZN|DK1","211.21"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|SE3","BZN|DK1","408.21"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|DE-LU","199.84"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DE-LU","BZN|DK1","0.00"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|DK2","46.51"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK2","BZN|DK1","0.00"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|NL","699.88"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|NO2","0.00"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|NO2","BZN|DK1","653.25"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|SE3","BZN|DK1","445.57"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|DE-LU","367.20"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DE-LU","BZN|DK1","0.00"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|DK2","157.99"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK2","BZN|DK1","0.00"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|NL","683.84"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|NO2","0.00"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|NO2","BZN|DK1","964.23"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|SE3","BZN|DK1","445.48"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|DE-LU","457.36"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DE-LU","BZN|DK1","0.00"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|DK2","52.20"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK2","BZN|DK1","0.00"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|NL","699.34"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|NO2","0.00"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|NO2","BZN|DK1","989.43"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|SE3","BZN|DK1","445.98"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|DE-LU","508.16"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DE-LU","BZN|DK1","0.00"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK2","BZN|DK1","142.94"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|NL","686.28"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|NO2","0.00"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|NO2","BZN|DK1","716.82"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|SE3","BZN|DK1","442.30"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DE-LU","BZN|DK1","187.60"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|DK2","229.75"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK2","BZN|DK1","0.00"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|NL","516.62"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|NO2","0.00"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|NO2","BZN|DK1","279.19"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|SE3","BZN|DK1","397.66"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DE-LU","BZN|DK1","108.32"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK2","BZN|DK1","145.60"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|NL","671.69"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|NO2","151.82"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|SE3","BZN|DK1","492.21"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DE-LU","BZN|DK1","441.20"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK2","BZN|DK1","229.59"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|NL","674.42"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|NO2","479.17"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|SE3","BZN|DK1","625.16"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DE-LU","BZN|DK1","420.16"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK2","BZN|DK1","239.09"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|NL","698.20"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|NO2","692.48"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|SE3","BZN|DK1","700.80"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DE-LU","BZN|DK1","407.44"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK2","BZN|DK1","386.63"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|NL","651.60"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|NO2","420.78"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|SE3","BZN|DK1","678.59"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|DE-LU","30.80"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DE-LU","BZN|DK1","0.00"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK2","BZN|DK1","327.34"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|NL","565.62"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|NO2","148.85"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|SE3","BZN|DK1","693.59"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DE-LU","BZN|DK1","125.68"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK2","BZN|DK1","12.70"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|NL","693.06"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|NL","BZN|DK1","0.00"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|NO2","199.22"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|NO2","BZN|DK1","0.00"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","BZN|SE3","0.00"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|SE3","BZN|DK1","585.49"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","BZN|DE-LU","0.00"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DE-LU","BZN|DK1","72.32"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","BZN|DK1A","n/e"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1A","BZN|DK1","n/e"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","BZN|DK2","0.00"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK2","BZN|DK1","134.14"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","BZN|GB","n/e"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|GB","BZN|DK1","n/e"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","BZN|NL","566.61"
