"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK1","BZN|DK2","590.05"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK1","BZN|NO2","1213.44"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|DK1","BZN|SE3","242.20"
"01/01/2018 01:00:00 - 01/01/2018 02:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DE-AT-LU","BZN|DK1","1559.49"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|DK2","476.41"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|NO2","1039.86"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|DK1","BZN|SE3","418.30"
"01/01/2018 02:00:00 - 01/01/2018 03:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DE-AT-LU","BZN|DK1","1488.30"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|DK2","537.89"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|NO2","1186.87"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|DK1","BZN|SE3","225.70"
"01/01/2018 03:00:00 - 01/01/2018 04:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DE-AT-LU","BZN|DK1","1490.78"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|DK2","519.81"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|NO2","1330.53"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|DK1","BZN|SE3","167.50"
"01/01/2018 04:00:00 - 01/01/2018 05:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DE-AT-LU","BZN|DK1","1528.43"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|DK2","452.07"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|NO2","1327.34"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|DK1","BZN|SE3","223.80"
"01/01/2018 05:00:00 - 01/01/2018 06:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DE-AT-LU","BZN|DK1","1476.79"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|DK2","401.71"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|NO2","1475.04"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|DK1","BZN|SE3","104.30"
"01/01/2018 06:00:00 - 01/01/2018 07:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DE-AT-LU","BZN|DK1","1615.86"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|DK2","358.26"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|NO2","1330.28"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|DK1","BZN|SE3","305.40"
"01/01/2018 07:00:00 - 01/01/2018 08:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DE-AT-LU","BZN|DK1","1492.97"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|DK2","430.43"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|NO2","1340.45"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|DK1","BZN|SE3","199.80"
"01/01/2018 08:00:00 - 01/01/2018 09:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DE-AT-LU","BZN|DK1","1464.98"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|DK2","385.21"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|NO2","1479.51"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|DK1","BZN|SE3","117.90"
"01/01/2018 09:00:00 - 01/01/2018 10:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DE-AT-LU","BZN|DK1","1377.27"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|DK2","553.15"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|NO2","1528.55"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|DK1","BZN|SE3","198.50"
"01/01/2018 10:00:00 - 01/01/2018 11:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DE-AT-LU","BZN|DK1","1502.44"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|DK2","590.12"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|NO2","1438.32"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|DK1","BZN|SE3","244.40"
"01/01/2018 11:00:00 - 01/01/2018 12:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DE-AT-LU","BZN|DK1","1476.11"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|DK2","590.15"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|NO2","1454.72"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|DK1","BZN|SE3","314.90"
"01/01/2018 12:00:00 - 01/01/2018 13:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DE-AT-LU","BZN|DK1","1198.52"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|DK2","590.08"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|NO2","1618.12"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|DK1","BZN|SE3","269.70"
"01/01/2018 13:00:00 - 01/01/2018 14:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DE-AT-LU","BZN|DK1","1477.18"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|DK2","590.09"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|NO2","1569.34"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|DK1","BZN|SE3","301.30"
"01/01/2018 14:00:00 - 01/01/2018 15:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DE-AT-LU","BZN|DK1","1480.11"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|DK2","589.96"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|NO2","1471.46"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|DK1","BZN|SE3","281.00"
"01/01/2018 15:00:00 - 01/01/2018 16:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DE-AT-LU","BZN|DK1","1471.42"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|DK2","583.56"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|NO2","1472.08"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|DK1","BZN|SE3","122.30"
"01/01/2018 16:00:00 - 01/01/2018 17:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2018 17:00:00 - 01/01/2018 18:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
