"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DE-LU","BZN|DK1","62.72"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1","BZN|DK2","463.58"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1","BZN|GB","270.53"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1","BZN|NL","0.00"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|NL","BZN|DK1","266.65"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1","BZN|NO2","1330.39"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 03:00:00 - 01/01/2025 04:00:00","BZN|SE3","BZN|DK1","428.08"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DE-LU","BZN|DK1","32.08"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|DK2","436.67"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|GB","122.93"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|NL","0.00"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|NL","BZN|DK1","109.98"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|NO2","1237.39"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 04:00:00 - 01/01/2025 05:00:00","BZN|SE3","BZN|DK1","211.72"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|DE-LU","2.72"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DE-LU","BZN|DK1","0.00"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|DK2","540.36"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|GB","0.00"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|GB","BZN|DK1","280.17"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|NL","0.00"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|NL","BZN|DK1","325.08"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|NO2","1200.22"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|DK1","BZN|SE3","138.62"
"01/01/2025 05:00:00 - 01/01/2025 06:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|DE-LU","30.56"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DE-LU","BZN|DK1","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|DK2","577.31"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|GB","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|GB","BZN|DK1","291.66"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|NL","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|NL","BZN|DK1","376.65"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|NO2","1575.03"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 06:00:00 - 01/01/2025 07:00:00","BZN|SE3","BZN|DK1","38.20"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DE-LU","BZN|DK1","703.12"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|DK2","391.62"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|GB","0.00"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|GB","BZN|DK1","162.16"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|NL","182.72"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|NO2","1604.16"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 07:00:00 - 01/01/2025 08:00:00","BZN|SE3","BZN|DK1","88.82"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DE-LU","BZN|DK1","177.20"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|DK2","127.20"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|GB","203.37"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|NL","67.98"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|NO2","1599.92"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 08:00:00 - 01/01/2025 09:00:00","BZN|SE3","BZN|DK1","614.16"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DE-LU","BZN|DK1","433.28"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|DK2","499.17"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|GB","277.29"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|NL","0.52"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|NO2","1603.72"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 09:00:00 - 01/01/2025 10:00:00","BZN|SE3","BZN|DK1","709.61"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DE-LU","BZN|DK1","1582.08"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|DK2","552.64"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|GB","932.69"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|NL","0.00"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|NL","BZN|DK1","13.77"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|NO2","1604.22"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 10:00:00 - 01/01/2025 11:00:00","BZN|SE3","BZN|DK1","713.97"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DE-LU","BZN|DK1","1822.08"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|DK2","253.16"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|GB","892.41"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|NL","9.56"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|NO2","1604.40"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 11:00:00 - 01/01/2025 12:00:00","BZN|SE3","BZN|DK1","714.02"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DE-LU","BZN|DK1","1846.24"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK2","BZN|DK1","385.27"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|GB","996.51"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|NL","406.04"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|NO2","1604.72"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 12:00:00 - 01/01/2025 13:00:00","BZN|SE3","BZN|DK1","714.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DE-LU","BZN|DK1","2058.32"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK2","BZN|DK1","108.70"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|GB","999.29"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|NL","681.95"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|NO2","1604.91"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 13:00:00 - 01/01/2025 14:00:00","BZN|SE3","BZN|DK1","714.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DE-LU","BZN|DK1","2271.76"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|DK2","252.07"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|GB","999.29"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|NL","699.20"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|NO2","1604.95"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 14:00:00 - 01/01/2025 15:00:00","BZN|SE3","BZN|DK1","678.30"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DE-LU","BZN|DK1","2227.04"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK2","BZN|DK1","106.63"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|GB","999.29"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|NL","700.26"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|NO2","1605.33"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 15:00:00 - 01/01/2025 16:00:00","BZN|SE3","BZN|DK1","182.95"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|DE-LU","0.00"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DE-LU","BZN|DK1","2242.32"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK2","BZN|DK1","104.67"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|GB","999.29"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|GB","BZN|DK1","0.00"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|NL","700.19"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|NL","BZN|DK1","0.00"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|NO2","1605.62"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|DK1","BZN|SE3","0.00"
"01/01/2025 16:00:00 - 01/01/2025 17:00:00","BZN|SE3","BZN|DK1","27.61"
"01/01/2025 17:00:00 - 01/01/2025 18:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"01/01/2025 17:00:00 - 01/01/2025 18:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
