"MTU","Out Area","In Area","Physical Flow (MW)"
"02/03/2020 03:00:00 - 02/03/2020 04:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 03:00:00 - 02/03/2020 04:00:00","BZN|NO2","BZN|DK1","945.33"
"02/03/2020 03:00:00 - 02/03/2020 04:00:00","BZN|DK1","BZN|SE3","116.19"
"02/03/2020 03:00:00 - 02/03/2020 04:00:00","BZN|SE3","BZN|DK1","0.00"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|DE-LU","1216.72"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|DK2","0.00"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK2","BZN|DK1","29.46"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|NL","699.84"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|NO2","BZN|DK1","947.74"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|SE3","BZN|DK1","57.87"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|DE-LU","972.27"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|DK2","32.96"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|NL","688.34"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|NO2","BZN|DK1","933.09"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|SE3","BZN|DK1","559.82"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|DE-LU","1303.41"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|DK2","112.32"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|NL","214.46"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|NO2","BZN|DK1","724.44"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|SE3","BZN|DK1","705.48"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|DE-LU","1271.08"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|DK2","516.50"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|NL","100.59"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|NO2","BZN|DK1","708.02"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|SE3","BZN|DK1","712.77"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|DE-LU","1020.21"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|DK2","261.10"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|NL","569.90"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|NO2","BZN|DK1","707.99"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|SE3","BZN|DK1","645.49"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|DE-LU","965.60"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|DK2","229.97"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|NL","696.64"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|NO2","BZN|DK1","707.93"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|SE3","BZN|DK1","619.49"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|DE-LU","813.80"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|DK2","545.98"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|NL","697.41"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|NO2","BZN|DK1","707.68"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|SE3","BZN|DK1","713.95"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|DE-LU","834.65"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|DK2","321.61"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|NL","579.89"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|NO2","BZN|DK1","707.94"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|SE3","BZN|DK1","714.08"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|DE-LU","1240.23"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|DK2","162.80"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|NL","106.95"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|NO2","BZN|DK1","707.96"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|SE3","BZN|DK1","714.43"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|DE-LU","1121.04"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|DK2","181.44"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|NL","0.00"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|NL","BZN|DK1","91.22"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|NO2","BZN|DK1","708.07"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|SE3","BZN|DK1","714.05"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|DE-LU","1135.79"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|DK2","93.89"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|NL","0.00"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|NL","BZN|DK1","84.89"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|NO2","BZN|DK1","707.93"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|SE3","BZN|DK1","714.00"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|DE-LU","1263.17"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|DK2","366.90"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|NL","0.00"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|NL","BZN|DK1","625.09"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|NO2","BZN|DK1","707.86"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|SE3","BZN|DK1","709.13"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|DE-LU","1231.87"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|DK2","266.86"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|NL","0.00"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|NL","BZN|DK1","584.84"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|NO2","BZN|DK1","708.03"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|SE3","BZN|DK1","625.43"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|DE-LU","452.00"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|DK2","349.88"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|NL","0.00"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|NL","BZN|DK1","623.53"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|NO2","BZN|DK1","708.10"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|SE3","BZN|DK1","363.79"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|DE-LU","0.00"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DE-LU","BZN|DK1","57.58"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|DK2","488.59"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK2","BZN|DK1","0.00"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|NL","0.00"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|NL","BZN|DK1","142.86"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|NO2","BZN|DK1","707.99"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|SE3","BZN|DK1","331.51"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|DE-LU","763.17"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|DK2","0.00"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK2","BZN|DK1","104.34"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|NL","140.46"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|NO2","BZN|DK1","708.03"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|DK1","BZN|SE3","0.00"
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|SE3","BZN|DK1","653.93"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|DE-AT-LU","n/e"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DE-AT-LU","BZN|DK1","n/e"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|DE-LU","927.34"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DE-LU","BZN|DK1","0.00"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|DK1A","n/e"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1A","BZN|DK1","n/e"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|DK2","0.00"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK2","BZN|DK1","32.19"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|GB","n/e"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|GB","BZN|DK1","n/e"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|NL","129.56"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|NL","BZN|DK1","0.00"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|NO2","0.00"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|NO2","BZN|DK1","707.94"
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|DK1","BZN|SE3","0.00"
