"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK2","BZN|DK1","176.16"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK1","BZN|NO2","1532.11"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|DK1","BZN|SE3","307.40"
"01/01/2015 02:00:00 - 01/01/2015 03:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DE-AT-LU","BZN|DK1","823.99"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|DK2","23.24"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|NO2","1522.87"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|DK1","BZN|SE3","305.80"
"01/01/2015 03:00:00 - 01/01/2015 04:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DE-AT-LU","BZN|DK1","696.26"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK2","BZN|DK1","29.64"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|NO2","1597.41"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|DK1","BZN|SE3","289.70"
"01/01/2015 04:00:00 - 01/01/2015 05:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DE-AT-LU","BZN|DK1","289.87"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|DK2","0.00"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK2","BZN|DK1","65.58"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|NO2","1585.30"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|DK1","BZN|SE3","309.10"
"01/01/2015 05:00:00 - 01/01/2015 06:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DE-AT-LU","BZN|DK1","763.19"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|DK2","456.39"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|NO2","1534.56"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|DK1","BZN|SE3","331.90"
"01/01/2015 06:00:00 - 01/01/2015 07:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DE-AT-LU","BZN|DK1","833.97"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|DK2","542.97"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|NO2","1596.66"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|DK1","BZN|SE3","337.30"
"01/01/2015 07:00:00 - 01/01/2015 08:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DE-AT-LU","BZN|DK1","813.64"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|DK2","589.82"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|NO2","1594.42"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|DK1","BZN|SE3","337.60"
"01/01/2015 08:00:00 - 01/01/2015 09:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DE-AT-LU","BZN|DK1","802.31"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|DK2","590.01"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|NO2","1561.29"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|DK1","BZN|SE3","337.70"
"01/01/2015 09:00:00 - 01/01/2015 10:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DE-AT-LU","BZN|DK1","628.41"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|DK2","589.88"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|NO2","1524.55"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|DK1","BZN|SE3","337.60"
"01/01/2015 10:00:00 - 01/01/2015 11:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DE-AT-LU","BZN|DK1","526.17"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|DK2","488.84"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|NO2","1516.14"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|DK1","BZN|SE3","337.40"
"01/01/2015 11:00:00 - 01/01/2015 12:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DE-AT-LU","BZN|DK1","547.78"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|DK2","527.16"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|NO2","1529.77"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|DK1","BZN|SE3","337.40"
"01/01/2015 12:00:00 - 01/01/2015 13:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DE-AT-LU","BZN|DK1","686.90"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|DK2","588.66"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|NO2","1541.60"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|DK1","BZN|SE3","337.20"
"01/01/2015 13:00:00 - 01/01/2015 14:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DE-AT-LU","BZN|DK1","635.59"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|DK2","460.93"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|NO2","1489.20"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|DK1","BZN|SE3","337.20"
"01/01/2015 14:00:00 - 01/01/2015 15:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DE-AT-LU","BZN|DK1","704.64"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|DK2","557.03"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|NO2","1491.39"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|DK1","BZN|SE3","336.90"
"01/01/2015 15:00:00 - 01/01/2015 16:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DE-AT-LU","BZN|DK1","580.73"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|DE-LU","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DE-LU","BZN|DK1","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|DK1A","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1A","BZN|DK1","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|DK2","388.43"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK2","BZN|DK1","0.00"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|GB","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|GB","BZN|DK1","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|NL","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|NL","BZN|DK1","n/e"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|NO2","1554.53"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|NO2","BZN|DK1","0.00"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|DK1","BZN|SE3","336.60"
"01/01/2015 16:00:00 - 01/01/2015 17:00:00","BZN|SE3","BZN|DK1","0.00"
"01/01/2015 17:00:00 - 01/01/2015 18:00:00","BZN|DK1","BZN|DE-AT-LU","0.00"
"01/01/2015 17:00:00 - 01/01/2015 18:00:00","BZN|DE-AT-LU","BZN|DK1","522.13"
