"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2016 13:00:00 - 02/01/2016 14:00:00","BZN|DK1","2643.80","n/e"," ","2454.21"
"02/01/2016 14:00:00 - 02/01/2016 15:00:00","BZN|DK1","2671.20","n/e"," ","2425.13"
"02/01/2016 15:00:00 - 02/01/2016 16:00:00","BZN|DK1","2693.40","n/e"," ","2428.88"
"02/01/2016 16:00:00 - 02/01/2016 17:00:00","BZN|DK1","2712.10","n/e"," ","2437.37"
"02/01/2016 17:00:00 - 02/01/2016 18:00:00","BZN|DK1","2734.90","n/e"," ","2455.71"
"02/01/2016 18:00:00 - 02/01/2016 19:00:00","BZN|DK1","2753.00","n/e"," ","2448.40"
"02/01/2016 19:00:00 - 02/01/2016 20:00:00","BZN|DK1","2753.70","n/e"," ","2433.67"
"02/01/2016 20:00:00 - 02/01/2016 21:00:00","BZN|DK1","2738.10","n/e"," ","2389.97"
"02/01/2016 21:00:00 - 02/01/2016 22:00:00","BZN|DK1","2718.60","n/e"," ","2383.99"
"02/01/2016 22:00:00 - 02/01/2016 23:00:00","BZN|DK1","2704.10","n/e"," ","2380.66"
"02/01/2016 23:00:00 - 03/01/2016 00:00:00","BZN|DK1","2698.30","n/e"," ","2399.09"
"03/01/2016 00:00:00 - 03/01/2016 01:00:00","BZN|DK1","2426.90","n/e"," ","2404.63"
"03/01/2016 01:00:00 - 03/01/2016 02:00:00","BZN|DK1","2428.10","n/e"," ","2385.48"
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|DK1","2445.00","n/e"," ","2411.92"
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|DK1","2521.80","n/e"," ","2409.18"
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|DK1","2604.70","n/e"," ","2393.80"
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|DK1","2711.70","n/e"," ","2368.09"
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|DK1","2729.30","n/e"," ","2362.60"
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|DK1","2720.30","n/e"," ","2390.67"
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|DK1","2713.90","n/e"," ","2384.82"
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|DK1","2712.50","n/e"," ","2370.62"
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|DK1","2720.00","n/e"," ","2391.80"
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|DK1","2728.00","n/e"," ","2414.52"
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|DK1","2731.90","n/e"," ","2413.92"
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|DK1","2726.70","n/e"," ","2409.14"
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|DK1","2713.00","n/e"," ","2366.49"
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|DK1","2695.50","n/e"," ","2340.44"
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|DK1","2678.00","n/e"," ","2331.11"
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|DK1","2666.00","n/e"," ","2346.69"
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|DK1","2654.80","n/e"," ","2351.39"
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|DK1","2635.80","n/e"," ","2321.82"
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|DK1","2604.70","n/e"," ","2159.85"
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|DK1","2565.30","n/e"," ","2183.85"
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|DK1","2521.00","n/e"," ","2208.09"
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|DK1","2472.30","n/e"," ","2181.61"
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|DK1","2231.70","n/e"," ","2156.86"
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|DK1","2207.80","n/e"," ","2147.88"
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|DK1","2207.20","n/e"," ","2151.00"
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|DK1","2246.00","n/e"," ","2155.12"
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|DK1","2318.60","n/e"," ","2167.68"
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|DK1","2426.10","n/e"," ","2096.11"
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|DK1","2440.90","n/e"," ","2097.42"
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|DK1","2436.00","n/e"," ","2092.26"
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|DK1","2417.70","n/e"," ","2082.97"
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|DK1","2387.60","n/e"," ","2067.91"
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|DK1","2365.90","n/e"," ","2074.81"
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|DK1","2356.50","n/e"," ","2123.85"
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|DK1","2344.80","n/e"," ","2118.85"
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|DK1","2310.40","n/e"," ","2056.69"
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|DK1","2243.50","n/e"," ","1963.63"
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|DK1","2167.00","n/e"," ","1831.63"
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|DK1","2130.30","n/e"," ","1722.60"
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|DK1","2150.80","n/e"," ","1716.75"
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|DK1","2185.80","n/e"," ","1748.57"
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|DK1","2189.60","n/e"," ","1793.75"
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|DK1","2156.60","n/e"," ","1753.96"
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|DK1","2127.10","n/e"," ","1680.62"
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|DK1","2112.00","n/e"," ","1606.01"
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|DK1","2111.50","n/e"," ","1570.62"
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|DK1","1836.90","n/e"," ","1531.09"
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|DK1","1829.90","n/e"," ","1532.73"
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|DK1","1834.70","n/e"," ","1571.24"
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|DK1","1846.40","n/e"," ","1575.34"
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|DK1","1877.00","n/e"," ","1597.24"
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|DK1","1915.90","n/e"," ","1622.94"
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|DK1","1960.10","n/e"," ","1663.05"
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|DK1","2005.30","n/e"," ","1629.68"
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|DK1","2043.50","n/e"," ","1526.46"
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|DK1","2085.90","n/e"," ","1466.21"
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|DK1","2126.10","n/e"," ","1544.63"
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|DK1","2156.80","n/e"," ","1704.53"
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|DK1","2165.40","n/e"," ","1793.82"
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|DK1","2110.80","n/e"," ","1776.91"
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|DK1","1993.00","n/e"," ","1560.16"
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|DK1","1868.40","n/e"," ","1345.32"
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|DK1","1786.20","n/e"," ","1202.42"
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|DK1","1758.90","n/e"," ","1121.85"
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|DK1","1754.70","n/e"," ","1150.61"
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|DK1","1735.10","n/e"," ","1069.64"
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|DK1","1702.70","n/e"," ","1029.97"
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|DK1","1668.70","n/e"," ","1013.07"
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|DK1","1615.30","n/e"," ","969.73"
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|DK1","1550.90","n/e"," ","976.27"
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|DK1","966.50","n/e"," ","921.84"
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|DK1","945.80","n/e"," ","804.35"
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|DK1","920.10","n/e"," ","739.26"
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|DK1","897.50","n/e"," ","725.39"
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|DK1","886.10","n/e"," ","704.47"
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|DK1","851.30","n/e"," ","676.43"
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|DK1","812.20","n/e"," ","674.37"
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|DK1","787.40","n/e"," ","663.60"
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|DK1","778.40","n/e"," ","666.56"
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|DK1","781.80","n/e"," ","648.35"
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|DK1","784.20","n/e"," ","725.75"
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|DK1","804.80","n/e"," ","1428.27"
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|DK1","835.80","n/e"," ","742.52"
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|DK1","856.90","n/e"," ","830.99"
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|DK1","880.40","n/e"," ","869.25"
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|DK1","885.90","n/e"," ","852.80"
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|DK1","891.10","n/e"," ","858.20"
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|DK1","931.80","n/e"," ","902.23"
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|DK1","975.10","n/e"," ","952.64"
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|DK1","959.30","n/e"," ","927.98"
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|DK1","891.70","n/e"," ","972.01"
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|DK1","852.00","n/e"," ","928.92"
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|DK1","877.60","n/e"," ","949.81"
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|DK1","955.60","n/e"," ","892.68"
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|DK1","927.50","n/e"," ","814.50"
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|DK1","939.80","n/e"," ","701.76"
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|DK1","958.90","n/e"," ","789.83"
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|DK1","977.50","n/e"," ","841.44"
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|DK1","1059.40","n/e"," ","860.77"
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|DK1","1209.10","n/e"," ","937.77"
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|DK1","1357.20","n/e"," ","1001.89"
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|DK1","1464.00","n/e"," ","1074.58"
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|DK1","1542.00","n/e"," ","1211.75"
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|DK1","1640.40","n/e"," ","1379.27"
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|DK1","1777.80","n/e"," ","1537.80"
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|DK1","1928.60","n/e"," ","1700.77"
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|DK1","2049.50","n/e"," ","1692.56"
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|DK1","2124.00","n/e"," ","1582.25"
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|DK1","2186.90","n/e"," ","1622.31"
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|DK1","2267.40","n/e"," ","1737.63"
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|DK1","2353.70","n/e"," ","1924.07"
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|DK1","2440.30","n/e"," ","2082.95"
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|DK1","2505.50","n/e"," ","2142.71"
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|DK1","2532.50","n/e"," ","2047.87"
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|DK1","2525.10","n/e"," ","1999.79"
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|DK1","2503.10","n/e"," ","2079.73"
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|DK1","2443.80","n/e"," ","2074.95"
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|DK1","2316.90","n/e"," ","2097.23"
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|DK1","2517.60","n/e"," ","2119.74"
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|DK1","2499.70","n/e"," ","2134.97"
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|DK1","2424.00","n/e"," ","2097.29"
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|DK1","2331.00","n/e"," ","2047.77"
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|DK1","2221.90","n/e"," ","1974.27"
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|DK1","2094.20","n/e"," ","1910.74"
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|DK1","1955.80","n/e"," ","1664.55"
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|DK1","1746.00","n/e"," ","1630.98"
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|DK1","1505.70","n/e"," ","1486.48"
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|DK1","1347.50","n/e"," ","1331.15"
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|DK1","1198.00","n/e"," ","1242.24"
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|DK1","1064.60","n/e"," ","1165.69"
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|DK1","1007.20","n/e"," ","1083.79"
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|DK1","936.80","n/e"," ","942.89"
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|DK1","789.90","n/e"," ","728.26"
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|DK1","618.20","n/e"," ","512.41"
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|DK1","458.50","n/e"," ","349.88"
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|DK1","328.80","n/e"," ","232.14"
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|DK1","234.70","n/e"," ","154.97"
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|DK1","172.80","n/e"," ","98.10"
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|DK1","143.30","n/e"," ","75.39"
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|DK1","141.40","n/e"," ","59.87"
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|DK1","167.30","n/e"," ","63.29"
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|DK1","199.10","n/e"," ","114.19"
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|DK1","216.70","n/e"," ","176.46"
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|DK1","302.20","n/e"," ","202.42"
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|DK1","388.50","n/e"," ","245.80"
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|DK1","488.00","n/e"," ","310.50"
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|DK1","562.80","n/e"," ","404.28"
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|DK1","602.40","n/e"," ","475.88"
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|DK1","652.90","n/e"," ","528.67"
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|DK1","702.50","n/e"," ","549.91"
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|DK1","706.60","n/e"," ","555.21"
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|DK1","716.10","n/e"," ","576.32"
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|DK1","704.50","n/e"," ","598.77"
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|DK1","668.40","n/e"," ","566.40"
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|DK1","622.30","n/e"," ","457.16"
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|DK1","587.50","n/e"," ","447.08"
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|DK1","581.40","n/e"," ","445.18"
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|DK1","612.70","n/e"," ","443.97"
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|DK1","685.20","n/e"," ","437.22"
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|DK1","761.00","n/e"," ","450.04"
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|DK1","828.20","n/e"," ","432.78"
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|DK1","894.00","n/e"," ","427.52"
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|DK1","954.70","n/e"," ","428.13"
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|DK1","994.40","n/e"," ","453.37"
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|DK1","1006.40","n/e"," ","497.51"
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|DK1","1047.80","n/e"," ","614.68"
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|DK1","618.90","n/e"," ","746.14"
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|DK1","679.50","n/e"," ","859.09"
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|DK1","784.70","n/e"," ","959.99"
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|DK1","907.40","n/e"," ","1045.64"
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|DK1","1035.20","n/e"," ","1162.48"
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|DK1","1179.20","n/e"," ","1340.84"
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|DK1","1360.50","n/e"," ","1536.00"
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|DK1","1530.40","n/e"," ","1715.53"
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|DK1","1637.70","n/e"," ","1805.71"
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|DK1","1700.90","n/e"," ","1791.90"
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|DK1","1703.20","n/e"," ","1763.41"
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|DK1","1645.40","n/e"," ","1692.62"
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|DK1","1553.70","n/e"," ","1517.24"
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|DK1","1427.00","n/e"," ","1267.62"
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|DK1","1298.00","n/e"," ","996.90"
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|DK1","1201.60","n/e"," ","860.74"
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|DK1","1125.20","n/e"," ","787.68"
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|DK1","1063.40","n/e"," ","705.95"
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|DK1","976.00","n/e"," ","620.93"
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|DK1","860.20","n/e"," ","563.89"
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|DK1","768.10","n/e"," ","551.09"
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|DK1","698.50","n/e"," ","543.55"
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|DK1","661.10","n/e"," ","515.73"
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|DK1","652.90","n/e"," ","501.02"
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|DK1","380.70","n/e"," ","495.90"
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|DK1","349.90","n/e"," ","449.18"
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|DK1","326.40","n/e"," ","409.39"
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|DK1","309.80","n/e"," ","356.76"
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|DK1","292.40","n/e"," ","304.76"
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|DK1","274.70","n/e"," ","272.63"
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|DK1","247.40","n/e"," ","277.25"
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|DK1","225.90","n/e"," ","286.88"
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|DK1","222.40","n/e"," ","257.85"
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|DK1","219.80","n/e"," ","245.26"
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|DK1","212.50","n/e"," ","238.49"
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|DK1","203.60","n/e"," ","225.35"
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|DK1","192.10","n/e"," ","162.82"
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|DK1","169.00","n/e"," ","136.10"
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|DK1","148.80","n/e"," ","135.06"
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|DK1","152.20","n/e"," ","134.40"
