"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2023 01:00:00 - 02/01/2023 02:00:00","BZN|DK1","1142.50","N/A","851.33","842.93"
"02/01/2023 02:00:00 - 02/01/2023 03:00:00","BZN|DK1","942.67","N/A","701.79","732.40"
"02/01/2023 03:00:00 - 02/01/2023 04:00:00","BZN|DK1","810.58","N/A","609.29","642.67"
"02/01/2023 04:00:00 - 02/01/2023 05:00:00","BZN|DK1","672.38","N/A","525.50","515.03"
"02/01/2023 05:00:00 - 02/01/2023 06:00:00","BZN|DK1","507.42","N/A","441.25","440.85"
"02/01/2023 06:00:00 - 02/01/2023 07:00:00","BZN|DK1","370.25","N/A","312.75","263.91"
"02/01/2023 07:00:00 - 02/01/2023 08:00:00","BZN|DK1","276.38","N/A","174.92","176.06"
"02/01/2023 08:00:00 - 02/01/2023 09:00:00","BZN|DK1","248.00","145.63","145.63","134.03"
"02/01/2023 09:00:00 - 02/01/2023 10:00:00","BZN|DK1","226.63","163.25","127.17","124.30"
"02/01/2023 10:00:00 - 02/01/2023 11:00:00","BZN|DK1","186.58","171.25","119.71","124.23"
"02/01/2023 11:00:00 - 02/01/2023 12:00:00","BZN|DK1","194.71","229.75","155.38","147.30"
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|DK1","178.08","316.92","225.33","210.81"
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|DK1","186.63","386.00","287.42","336.50"
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|DK1","235.58","446.88","455.29","496.57"
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|DK1","298.96","535.50","609.92","663.83"
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|DK1","402.83","652.46","965.33","1083.42"
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|DK1","548.54","834.71","1408.63","1295.78"
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|DK1","685.33","978.96","1436.08","1604.85"
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|DK1","869.71","1124.42","1887.50","1729.18"
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|DK1","957.71","1266.67","1901.04","2020.96"
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|DK1","1174.42","1474.71","2157.46","2073.71"
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|DK1","1362.04","1556.67","2037.71","1824.78"
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|DK1","1447.33","1518.08","1768.13","1701.52"
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|DK1","1452.29","N/A","1476.08","1661.30"
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|DK1","1336.75","N/A","1352.25","1607.24"
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|DK1","1299.71","N/A","1309.54","1598.53"
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|DK1","1365.42","N/A","1368.96","1504.51"
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|DK1","1425.33","N/A","1424.71","1385.74"
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|DK1","1365.75","N/A","1391.54","1162.24"
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|DK1","1085.04","N/A","1141.08","980.35"
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|DK1","812.13","N/A","846.75","880.12"
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|DK1","747.13","850.75","850.75","772.09"
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|DK1","653.83","771.38","670.88","659.23"
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|DK1","513.96","642.21","526.21","586.47"
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|DK1","470.75","620.63","549.88","565.07"
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|DK1","411.75","521.83","457.92","647.85"
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|DK1","376.83","457.38","611.46","576.38"
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|DK1","339.58","403.96","509.88","517.63"
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|DK1","327.96","395.67","469.96","473.65"
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|DK1","404.71","486.67","532.58","594.05"
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|DK1","550.79","657.71","788.79","847.73"
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|DK1","650.21","761.21","986.00","998.88"
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|DK1","823.42","980.63","1291.83","1251.21"
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|DK1","1064.67","1238.33","1491.71","1345.24"
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|DK1","1277.29","1510.83","1517.88","1440.88"
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|DK1","1417.50","1684.50","1623.04","1590.96"
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|DK1","1521.13","1808.13","1764.67","1802.90"
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|DK1","2019.08","N/A","2016.79","2027.58"
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|DK1","2107.08","N/A","2233.25","2255.81"
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|DK1","2193.08","N/A","2376.67","2468.83"
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|DK1","2290.96","N/A","2581.92","2607.41"
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|DK1","2339.08","N/A","2671.17","2706.71"
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|DK1","2314.83","N/A","2838.88","2756.43"
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|DK1","2038.29","N/A","2573.29","2711.70"
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|DK1","1770.25","N/A","2467.00","2577.13"
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|DK1","1903.67","2684.71","2684.71","2391.07"
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|DK1","2009.21","2702.79","2386.46","2393.65"
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|DK1","2052.88","2570.88","2375.58","2543.96"
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|DK1","2265.00","2643.21","2539.92","2585.78"
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|DK1","2249.96","2578.71","2528.21","2537.03"
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|DK1","2229.96","2515.33","2561.00","2602.76"
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|DK1","2270.17","2478.71","2628.75","2646.49"
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|DK1","2292.42","2504.42","2684.13","2718.02"
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|DK1","2400.21","2622.71","2874.42","2795.33"
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|DK1","2453.08","2720.38","2932.67","2916.40"
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|DK1","2254.33","2539.17","2832.58","3046.83"
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|DK1","2255.96","2489.46","3221.13","3100.92"
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|DK1","2296.50","2424.67","3138.29","3171.25"
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|DK1","2320.08","2381.67","3112.54","3022.84"
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|DK1","2253.71","2235.08","2904.71","2886.99"
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|DK1","2118.75","2119.63","2789.75","2660.82"
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|DK1","2354.00","N/A","2388.04","2483.90"
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|DK1","2159.88","N/A","2319.13","2363.83"
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|DK1","2019.00","N/A","2195.38","2270.33"
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|DK1","2003.63","N/A","2136.29","2215.55"
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|DK1","2030.83","N/A","2133.50","2105.61"
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|DK1","1952.46","N/A","2197.75","2123.53"
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|DK1","1676.25","N/A","2031.67","2235.25"
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|DK1","1396.38","N/A","1979.21","1991.86"
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|DK1","1367.25","1861.54","1861.54","1507.56"
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|DK1","1257.63","1677.29","1220.04","1143.91"
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|DK1","1042.75","1353.29","873.92","849.08"
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|DK1","885.46","1107.58","614.08","618.32"
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|DK1","727.08","834.42","427.67","429.37"
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|DK1","600.04","621.96","283.00","282.79"
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|DK1","414.00","431.17","116.63","173.27"
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|DK1","278.46","289.50","62.71","105.42"
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|DK1","193.88","210.79","39.67","54.27"
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|DK1","142.54","177.71","41.46","47.61"
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|DK1","119.21","164.00","79.63","99.98"
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|DK1","133.67","202.54","177.17","153.14"
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|DK1","206.54","303.04","279.46","269.21"
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|DK1","314.88","474.04","498.38","482.22"
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|DK1","450.13","693.00","711.21","720.77"
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|DK1","635.71","932.71","1014.42","1000.90"
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|DK1","1346.50","N/A","1358.21","1335.63"
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|DK1","1695.00","N/A","1735.96","1747.94"
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|DK1","2026.96","N/A","2128.63","2217.91"
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|DK1","2309.29","N/A","2563.08","2590.97"
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|DK1","2455.63","N/A","2729.13","2771.81"
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|DK1","2457.67","N/A","2777.96","2758.29"
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|DK1","2214.79","N/A","2622.63","2858.57"
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|DK1","2004.08","N/A","2700.54","2951.81"
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|DK1","2242.92","3008.25","3008.25","2919.49"
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|DK1","2262.75","2959.83","2937.58","2862.96"
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|DK1","1869.04","2388.21","2198.50","2013.54"
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|DK1","1685.00","2016.71","1640.33","1577.08"
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|DK1","1503.54","1689.42","1402.21","1670.82"
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|DK1","1478.75","1540.46","1791.96","1881.23"
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|DK1","1441.75","1464.67","1908.67","2001.78"
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|DK1","1432.38","1498.79","1975.46","2065.68"
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|DK1","1488.46","1575.92","1967.79","1888.90"
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|DK1","1452.38","1592.08","1715.88","1791.09"
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|DK1","1253.96","1370.75","1699.79","1815.21"
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|DK1","1167.42","1275.63","1667.38","1625.08"
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|DK1","1198.83","1206.50","1578.63","1536.57"
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|DK1","1115.58","1123.79","1394.50","1349.00"
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|DK1","1024.33","1037.25","1224.96","1219.55"
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|DK1","950.75","927.92","1097.42","1213.95"
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|DK1","1062.13","N/A","1066.33","964.56"
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|DK1","959.63","N/A","793.71","775.21"
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|DK1","877.88","N/A","689.58","804.63"
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|DK1","828.58","N/A","800.42","869.68"
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|DK1","801.13","N/A","931.92","950.60"
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|DK1","779.04","N/A","974.33","926.73"
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|DK1","746.13","N/A","914.04","963.32"
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|DK1","769.67","N/A","991.25","1047.51"
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|DK1","1045.54","1260.25","1260.25","1177.75"
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|DK1","1297.33","1416.92","1302.67","1332.96"
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|DK1","1349.25","1444.21","1441.96","1548.79"
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|DK1","1482.08","1566.13","1612.54","1702.82"
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|DK1","1413.75","1504.29","1690.25","1821.57"
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|DK1","1393.46","1462.00","1875.08","1814.91"
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|DK1","1430.21","1475.25","1763.92","1672.63"
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|DK1","1488.33","1524.75","1546.79","1564.47"
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|DK1","1603.58","1661.67","1662.33","1565.82"
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|DK1","1726.79","1837.29","1731.25","1612.21"
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|DK1","1693.79","1822.46","1646.29","1741.39"
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|DK1","1762.21","1892.67","1982.58","1879.53"
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|DK1","1914.50","1970.42","2074.46","2116.66"
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|DK1","2072.00","2064.63","2285.71","2384.93"
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|DK1","2105.29","2030.21","2480.00","2483.60"
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|DK1","2054.67","1979.04","2477.92","2417.49"
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|DK1","2042.63","N/A","2389.38","2439.96"
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|DK1","1998.79","N/A","2427.13","2467.60"
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|DK1","1931.00","N/A","2441.38","2570.31"
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|DK1","1899.21","N/A","2540.42","2579.94"
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|DK1","1891.75","N/A","2574.88","2677.65"
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|DK1","1826.58","N/A","2577.83","2558.39"
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|DK1","1548.42","N/A","2177.67","2321.30"
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|DK1","1300.25","N/A","2041.00","2029.22"
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|DK1","1334.04","1957.46","1957.46","1704.73"
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|DK1","1318.33","1815.00","1499.83","1419.04"
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|DK1","1254.54","1643.58","1232.88","1295.34"
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|DK1","1384.17","1676.50","1258.38","1233.41"
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|DK1","1388.00","1602.79","1185.54","1230.15"
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|DK1","1355.67","1523.25","1245.83","1255.95"
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|DK1","1261.83","1402.13","1245.00","1221.10"
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|DK1","1178.29","1287.00","1118.25","1159.51"
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|DK1","1195.58","1233.21","1193.13","1105.10"
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|DK1","1212.92","1251.00","1111.29","1112.05"
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|DK1","1134.46","1176.08","1060.17","1062.61"
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|DK1","1139.79","1169.71","1076.00","1002.33"
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|DK1","1152.96","1139.46","976.29","951.61"
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|DK1","1137.54","1149.63","929.29","933.27"
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|DK1","1081.21","1124.63","983.79","1003.85"
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|DK1","1021.54","1060.42","1020.13","992.43"
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|DK1","1094.92","N/A","1055.75","1075.69"
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|DK1","1081.75","N/A","1143.42","1139.22"
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|DK1","1084.79","N/A","1201.79","1188.16"
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|DK1","1115.50","N/A","1267.88","1263.33"
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|DK1","1145.00","N/A","1270.04","1269.45"
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|DK1","1138.25","N/A","1293.67","1285.22"
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|DK1","1009.88","N/A","1239.21","1286.00"
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|DK1","863.79","N/A","1085.21","1176.25"
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|DK1","849.00","1204.17","1204.17","1053.97"
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|DK1","766.00","1123.92","976.29","904.76"
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|DK1","604.17","931.63","732.88","746.97"
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|DK1","498.38","800.08","627.79","672.50"
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|DK1","432.71","674.33","627.46","670.51"
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|DK1","398.17","612.21","667.38","721.80"
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|DK1","416.25","548.50","717.71","733.03"
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|DK1","426.50","506.33","639.92","681.24"
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|DK1","468.08","519.96","677.58","700.93"
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|DK1","472.38","538.54","712.42","738.18"
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|DK1","410.17","475.33","670.33","655.20"
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|DK1","439.13","461.21","679.00","654.05"
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|DK1","471.83","475.71","644.33","626.39"
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|DK1","532.00","513.54","599.46","586.63"
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|DK1","581.58","554.17","547.08","524.79"
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|DK1","607.67","566.08","460.17","510.74"
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|DK1","558.13","N/A","522.13","533.86"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|DK1","564.79","N/A","523.04","525.74"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","558.67","N/A","500.46","524.70"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","555.17","N/A","525.96","524.21"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","544.46","N/A","600.50","645.51"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","541.92","N/A","676.58","673.57"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","536.46","N/A","716.38","854.56"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","535.13","N/A","874.21","872.83"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","619.29","913.96","913.96","843.26"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","659.54","913.79","859.29","858.80"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","643.79","832.38","739.21","783.52"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","714.79","911.67","893.58","924.36"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","687.25","923.38","1004.50","973.26"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","712.42","926.83","930.54","977.20"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","752.71","957.75","951.54","1053.58"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","807.67","1052.63","994.00","1041.21"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","973.29","1227.04","1166.67","1170.60"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","1207.71","1501.04","1534.00","1531.89"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","1430.42","1688.42","1796.29","1905.79"
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|DK1","1775.00","1979.42","2338.83","2254.53"
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|DK1","2088.13","2253.71","2535.54","2597.59"
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|DK1","2408.58","2541.58","2886.04","2905.94"
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|DK1","2595.79","2631.50","3107.25","3176.04"
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|DK1","2648.21","2608.50","3251.58","3365.84"
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|DK1","2755.04","N/A","3299.96","3392.20"
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|DK1","2685.54","N/A","3333.54","3385.74"
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|DK1","2670.92","N/A","3347.92","3198.49"
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|DK1","2717.83","N/A","3194.46","3212.13"
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|DK1","2722.13","N/A","3142.54","3152.62"
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|DK1","2571.63","N/A","3013.21","3108.02"
