"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2018 21:00:00 - 01/01/2018 22:00:00","BZN|DK1","1291.10","n/e"," ","1212.37"
"01/01/2018 22:00:00 - 01/01/2018 23:00:00","BZN|DK1","1307.30","n/e"," ","1135.40"
"01/01/2018 23:00:00 - 02/01/2018 00:00:00","BZN|DK1","1285.60","n/e"," ","1066.33"
"02/01/2018 00:00:00 - 02/01/2018 01:00:00","BZN|DK1","952.10","n/e"," ","1006.37"
"02/01/2018 01:00:00 - 02/01/2018 02:00:00","BZN|DK1","872.20","n/e"," ","911.07"
"02/01/2018 02:00:00 - 02/01/2018 03:00:00","BZN|DK1","821.00","n/e"," ","868.37"
"02/01/2018 03:00:00 - 02/01/2018 04:00:00","BZN|DK1","750.80","n/e"," ","797.10"
"02/01/2018 04:00:00 - 02/01/2018 05:00:00","BZN|DK1","712.10","n/e"," ","757.82"
"02/01/2018 05:00:00 - 02/01/2018 06:00:00","BZN|DK1","703.90","n/e"," ","743.19"
"02/01/2018 06:00:00 - 02/01/2018 07:00:00","BZN|DK1","729.90","n/e"," ","780.28"
"02/01/2018 07:00:00 - 02/01/2018 08:00:00","BZN|DK1","738.70","n/e"," ","771.50"
"02/01/2018 08:00:00 - 02/01/2018 09:00:00","BZN|DK1","729.20","n/e"," ","745.77"
"02/01/2018 09:00:00 - 02/01/2018 10:00:00","BZN|DK1","713.80","n/e"," ","691.85"
"02/01/2018 10:00:00 - 02/01/2018 11:00:00","BZN|DK1","696.80","n/e"," ","655.09"
"02/01/2018 11:00:00 - 02/01/2018 12:00:00","BZN|DK1","651.90","n/e"," ","537.17"
"02/01/2018 12:00:00 - 02/01/2018 13:00:00","BZN|DK1","600.00","n/e"," ","433.06"
"02/01/2018 13:00:00 - 02/01/2018 14:00:00","BZN|DK1","538.80","n/e"," ","496.85"
"02/01/2018 14:00:00 - 02/01/2018 15:00:00","BZN|DK1","484.10","n/e"," ","578.80"
"02/01/2018 15:00:00 - 02/01/2018 16:00:00","BZN|DK1","479.90","n/e"," ","501.25"
"02/01/2018 16:00:00 - 02/01/2018 17:00:00","BZN|DK1","519.80","n/e"," ","553.40"
"02/01/2018 17:00:00 - 02/01/2018 18:00:00","BZN|DK1","555.30","n/e"," ","675.02"
"02/01/2018 18:00:00 - 02/01/2018 19:00:00","BZN|DK1","588.40","n/e"," ","653.38"
"02/01/2018 19:00:00 - 02/01/2018 20:00:00","BZN|DK1","620.30","n/e"," ","671.71"
"02/01/2018 20:00:00 - 02/01/2018 21:00:00","BZN|DK1","658.00","n/e"," ","760.76"
"02/01/2018 21:00:00 - 02/01/2018 22:00:00","BZN|DK1","745.20","n/e"," ","847.78"
"02/01/2018 22:00:00 - 02/01/2018 23:00:00","BZN|DK1","876.50","n/e"," ","945.39"
"02/01/2018 23:00:00 - 03/01/2018 00:00:00","BZN|DK1","1023.60","n/e"," ","1152.85"
"03/01/2018 00:00:00 - 03/01/2018 01:00:00","BZN|DK1","1359.60","n/e"," ","1335.44"
"03/01/2018 01:00:00 - 03/01/2018 02:00:00","BZN|DK1","1616.50","n/e"," ","1628.63"
"03/01/2018 02:00:00 - 03/01/2018 03:00:00","BZN|DK1","1871.80","n/e"," ","1909.03"
"03/01/2018 03:00:00 - 03/01/2018 04:00:00","BZN|DK1","2070.10","n/e"," ","2121.84"
"03/01/2018 04:00:00 - 03/01/2018 05:00:00","BZN|DK1","2236.50","n/e"," ","2325.23"
"03/01/2018 05:00:00 - 03/01/2018 06:00:00","BZN|DK1","2370.90","n/e"," ","2434.25"
"03/01/2018 06:00:00 - 03/01/2018 07:00:00","BZN|DK1","2404.70","n/e"," ","2429.37"
"03/01/2018 07:00:00 - 03/01/2018 08:00:00","BZN|DK1","2271.90","n/e"," ","2360.45"
"03/01/2018 08:00:00 - 03/01/2018 09:00:00","BZN|DK1","2130.70","n/e"," ","2224.13"
"03/01/2018 09:00:00 - 03/01/2018 10:00:00","BZN|DK1","1914.50","n/e"," ","1927.10"
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|DK1","1600.10","n/e"," ","1485.13"
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|DK1","1222.00","n/e"," ","1134.22"
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|DK1","922.50","n/e"," ","910.11"
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|DK1","689.00","n/e"," ","641.32"
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|DK1","498.60","n/e"," ","439.72"
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|DK1","358.90","n/e"," ","310.08"
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|DK1","268.50","n/e"," ","221.22"
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|DK1","227.30","n/e"," ","209.93"
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|DK1","211.70","n/e"," ","229.67"
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|DK1","196.50","n/e"," ","237.38"
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|DK1","183.60","n/e"," ","217.28"
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|DK1","192.30","n/e"," ","222.92"
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|DK1","214.60","n/e"," ","349.44"
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|DK1","287.40","n/e"," ","473.90"
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|DK1","521.30","n/e"," ","480.60"
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|DK1","507.60","n/e"," ","547.14"
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|DK1","586.20","n/e"," ","656.35"
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|DK1","654.10","n/e"," ","749.85"
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|DK1","740.40","n/e"," ","820.35"
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|DK1","770.50","n/e"," ","842.36"
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|DK1","762.90","n/e"," ","813.08"
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|DK1","680.40","n/e"," ","722.49"
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|DK1","610.80","n/e"," ","696.23"
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|DK1","582.40","n/e"," ","661.83"
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|DK1","585.20","n/e"," ","631.96"
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|DK1","579.50","n/e"," ","609.48"
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|DK1","555.50","n/e"," ","577.52"
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|DK1","476.10","n/e"," ","497.96"
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|DK1","350.10","n/e"," ","409.07"
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|DK1","242.80","n/e"," ","292.57"
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|DK1","166.60","n/e"," ","197.71"
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|DK1","116.50","n/e"," ","125.50"
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|DK1","88.30","n/e"," ","105.12"
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|DK1","68.70","n/e"," ","101.65"
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|DK1","56.00","n/e"," ","95.63"
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|DK1","55.30","n/e"," ","72.74"
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|DK1","56.20","n/e"," ","64.53"
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|DK1","53.00","n/e"," ","78.97"
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|DK1","99.80","n/e"," ","107.12"
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|DK1","138.10","n/e"," ","144.20"
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|DK1","165.80","n/e"," ","179.96"
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|DK1","164.50","n/e"," ","164.82"
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|DK1","140.90","n/e"," ","134.77"
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|DK1","116.30","n/e"," ","116.41"
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|DK1","91.10","n/e"," ","88.92"
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|DK1","71.90","n/e"," ","77.28"
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|DK1","55.60","n/e"," ","65.56"
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|DK1","61.00","n/e"," ","66.78"
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|DK1","65.50","n/e"," ","48.70"
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|DK1","64.00","n/e"," ","46.99"
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|DK1","64.20","n/e"," ","55.91"
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|DK1","59.30","n/e"," ","70.28"
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|DK1","53.70","n/e"," ","76.12"
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|DK1","54.60","n/e"," ","61.55"
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|DK1","52.70","n/e"," ","51.31"
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|DK1","50.10","n/e"," ","51.65"
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|DK1","52.60","n/e"," ","79.85"
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|DK1","51.00","n/e"," ","86.48"
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|DK1","42.80","n/e"," ","47.93"
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|DK1","37.60","n/e"," ","33.95"
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|DK1","41.10","n/e"," ","39.02"
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|DK1","44.00","n/e"," ","30.38"
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|DK1","33.00","n/e"," ","29.43"
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|DK1","35.40","n/e"," ","39.48"
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|DK1","41.20","n/e"," ","46.65"
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|DK1","49.30","n/e"," ","49.37"
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|DK1","63.80","n/e"," ","67.38"
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|DK1","81.70","n/e"," ","80.83"
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|DK1","93.60","n/e"," ","87.31"
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|DK1","102.20","n/e"," ","102.53"
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|DK1","122.00","n/e"," ","112.63"
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|DK1","146.40","n/e"," ","128.44"
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|DK1","173.00","n/e"," ","184.49"
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|DK1","197.30","n/e"," ","225.85"
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|DK1","216.60","n/e"," ","219.13"
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|DK1","245.70","n/e"," ","250.36"
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|DK1","277.30","n/e"," ","279.49"
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|DK1","290.50","n/e"," ","285.91"
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|DK1","299.30","n/e"," ","336.49"
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|DK1","307.30","n/e"," ","411.57"
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|DK1","316.40","n/e"," ","443.35"
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|DK1","320.20","n/e"," ","421.71"
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|DK1","318.00","n/e"," ","373.70"
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|DK1","305.50","n/e"," ","341.23"
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|DK1","277.90","n/e"," ","283.23"
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|DK1","237.70","n/e"," ","220.96"
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|DK1","166.50","n/e"," ","159.02"
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|DK1","120.10","n/e"," ","118.54"
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|DK1","88.30","n/e"," ","88.77"
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|DK1","75.90","n/e"," ","91.99"
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|DK1","93.70","n/e"," ","123.19"
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|DK1","113.80","n/e"," ","150.72"
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|DK1","157.20","n/e"," ","187.18"
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|DK1","257.70","n/e"," ","281.03"
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|DK1","298.90","n/e"," ","377.25"
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|DK1","315.70","n/e"," ","431.22"
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|DK1","298.30","n/e"," ","403.24"
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|DK1","260.40","n/e"," ","310.34"
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|DK1","250.90","n/e"," ","226.45"
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|DK1","268.00","n/e"," ","212.61"
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|DK1","315.90","n/e"," ","251.00"
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|DK1","378.40","n/e"," ","345.16"
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|DK1","434.50","n/e"," ","471.43"
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|DK1","472.30","n/e"," ","537.97"
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|DK1","494.70","n/e"," ","570.20"
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|DK1","495.40","n/e"," ","566.40"
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|DK1","492.10","n/e"," ","595.52"
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|DK1","497.60","n/e"," ","558.26"
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|DK1","491.10","n/e"," ","522.09"
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|DK1","467.80","n/e"," ","520.52"
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|DK1","473.20","n/e"," ","462.50"
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|DK1","408.60","n/e"," ","410.64"
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|DK1","350.00","n/e"," ","354.59"
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|DK1","291.50","n/e"," ","299.17"
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|DK1","249.70","n/e"," ","275.05"
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|DK1","249.40","n/e"," ","276.79"
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|DK1","223.40","n/e"," ","227.45"
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|DK1","191.70","n/e"," ","206.37"
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|DK1","164.50","n/e"," ","177.91"
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|DK1","131.90","n/e"," ","149.08"
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|DK1","107.00","n/e"," ","117.59"
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|DK1","90.20","n/e"," ","85.61"
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|DK1","79.90","n/e"," ","48.19"
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|DK1","73.90","n/e"," ","37.61"
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|DK1","76.60","n/e"," ","37.92"
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|DK1","93.70","n/e"," ","49.97"
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|DK1","125.00","n/e"," ","97.54"
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|DK1","167.60","n/e"," ","165.33"
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|DK1","235.90","n/e"," ","268.41"
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|DK1","328.90","n/e"," ","412.95"
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|DK1","431.20","n/e"," ","576.69"
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|DK1","532.70","n/e"," ","779.21"
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|DK1","605.60","n/e"," ","903.39"
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|DK1","666.60","n/e"," ","941.86"
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|DK1","1022.80","n/e"," ","1068.77"
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|DK1","1138.70","n/e"," ","1198.91"
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|DK1","1306.00","n/e"," ","1359.16"
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|DK1","1433.60","n/e"," ","1477.00"
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|DK1","1513.90","n/e"," ","1547.53"
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|DK1","1620.00","n/e"," ","1692.37"
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|DK1","1757.00","n/e"," ","1820.35"
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|DK1","1889.80","n/e"," ","1985.95"
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|DK1","2000.20","n/e"," ","2073.11"
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|DK1","2079.40","n/e"," ","1943.28"
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|DK1","2143.90","n/e"," ","2011.50"
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|DK1","2198.90","n/e"," ","2109.78"
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|DK1","2265.40","n/e"," ","2159.54"
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|DK1","2316.00","n/e"," ","2327.06"
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|DK1","2326.20","n/e"," ","2309.07"
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|DK1","2306.90","n/e"," ","2305.76"
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|DK1","2281.20","n/e"," ","2327.34"
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|DK1","2239.40","n/e"," ","2356.30"
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|DK1","2181.70","n/e"," ","2255.08"
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|DK1","2071.90","n/e"," ","2097.73"
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|DK1","1915.10","n/e"," ","1756.86"
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|DK1","1730.80","n/e"," ","1571.09"
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|DK1","1562.60","n/e"," ","1397.88"
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|DK1","1427.90","n/e"," ","1351.92"
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|DK1","1259.10","n/e"," ","1344.86"
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|DK1","1255.20","n/e"," ","1321.77"
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|DK1","1161.00","n/e"," ","1225.84"
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|DK1","1036.20","n/e"," ","1053.48"
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|DK1","881.20","n/e"," ","873.47"
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|DK1","757.60","n/e"," ","792.06"
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|DK1","733.10","n/e"," ","756.69"
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|DK1","698.70","n/e"," ","698.58"
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|DK1","631.90","n/e"," ","611.78"
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|DK1","568.60","n/e"," ","542.44"
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|DK1","519.10","n/e"," ","460.11"
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|DK1","480.90","n/e"," ","419.04"
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|DK1","443.70","n/e"," ","426.49"
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|DK1","411.70","n/e"," ","373.80"
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|DK1","405.20","n/e"," ","340.83"
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|DK1","427.70","n/e"," ","338.65"
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|DK1","446.50","n/e"," ","391.73"
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|DK1","445.90","n/e"," ","477.94"
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|DK1","407.90","n/e"," ","450.86"
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|DK1","354.60","n/e"," ","365.14"
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|DK1","348.40","n/e"," ","450.49"
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|DK1","360.10","n/e"," ","428.41"
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|DK1","336.00","n/e"," ","353.88"
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|DK1","291.70","n/e"," ","298.01"
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|DK1","276.80","n/e"," ","277.76"
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|DK1","260.90","n/e"," ","242.64"
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|DK1","257.80","n/e"," ","240.60"
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|DK1","272.20","n/e"," ","254.76"
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|DK1","278.40","n/e"," ","262.55"
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|DK1","250.20","n/e"," ","253.66"
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|DK1","213.60","n/e"," ","205.07"
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|DK1","136.10","n/e"," ","137.71"
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|DK1","117.40","n/e"," ","117.59"
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|DK1","112.10","n/e"," ","103.47"
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|DK1","111.40","n/e"," ","88.98"
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|DK1","119.30","n/e"," ","72.34"
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|DK1","140.10","n/e"," ","90.58"
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|DK1","167.20","n/e"," ","130.60"
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|DK1","187.30","n/e"," ","172.25"
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|DK1","200.30","n/e"," ","221.50"
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|DK1","217.20","n/e"," ","257.52"
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|DK1","239.20","n/e"," ","267.61"
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|DK1","270.60","n/e"," ","265.19"
