"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2022 21:00:00 - 01/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.08","0.57"
"01/01/2022 22:00:00 - 01/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.06","0.57"
"01/01/2022 23:00:00 - 02/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.04","0.57"
"02/01/2022 00:00:00 - 02/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.02","0.57"
"02/01/2022 01:00:00 - 02/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.00","0.57"
"02/01/2022 02:00:00 - 02/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","0.57"
"02/01/2022 03:00:00 - 02/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","0.56"
"02/01/2022 04:00:00 - 02/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","0.57"
"02/01/2022 05:00:00 - 02/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","0.57"
"02/01/2022 06:00:00 - 02/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","0.57"
"02/01/2022 07:00:00 - 02/01/2022 08:00:00","BZN|DK1","0.02","N/A","0.02","0.57"
"02/01/2022 08:00:00 - 02/01/2022 09:00:00","BZN|DK1","0.05","0.04","0.04","0.57"
"02/01/2022 09:00:00 - 02/01/2022 10:00:00","BZN|DK1","3.32","3.49","4.30","2.72"
"02/01/2022 10:00:00 - 02/01/2022 11:00:00","BZN|DK1","11.82","11.97","8.96","12.35"
"02/01/2022 11:00:00 - 02/01/2022 12:00:00","BZN|DK1","21.76","20.67","19.97","18.94"
"02/01/2022 12:00:00 - 02/01/2022 13:00:00","BZN|DK1","28.10","23.46","22.58","22.96"
"02/01/2022 13:00:00 - 02/01/2022 14:00:00","BZN|DK1","18.00","17.70","19.90","21.46"
"02/01/2022 14:00:00 - 02/01/2022 15:00:00","BZN|DK1","10.23","10.25","13.67","10.77"
"02/01/2022 15:00:00 - 02/01/2022 16:00:00","BZN|DK1","1.80","1.83","2.10","1.64"
"02/01/2022 16:00:00 - 02/01/2022 17:00:00","BZN|DK1","0.03","0.03","0.08","0.58"
"02/01/2022 17:00:00 - 02/01/2022 18:00:00","BZN|DK1","0.02","0.02","0.14","0.57"
"02/01/2022 18:00:00 - 02/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.12","0.57"
"02/01/2022 19:00:00 - 02/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.10","0.57"
"02/01/2022 20:00:00 - 02/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.08","0.57"
"02/01/2022 21:00:00 - 02/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.06","0.56"
"02/01/2022 22:00:00 - 02/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.05","0.57"
"02/01/2022 23:00:00 - 03/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.03","0.56"
"03/01/2022 00:00:00 - 03/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.02","0.56"
"03/01/2022 01:00:00 - 03/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.00","0.56"
"03/01/2022 02:00:00 - 03/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","0.56"
"03/01/2022 03:00:00 - 03/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","0.56"
"03/01/2022 04:00:00 - 03/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","0.56"
"03/01/2022 05:00:00 - 03/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","0.56"
"03/01/2022 06:00:00 - 03/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","0.57"
"03/01/2022 07:00:00 - 03/01/2022 08:00:00","BZN|DK1","0.02","N/A","0.02","0.56"
"03/01/2022 08:00:00 - 03/01/2022 09:00:00","BZN|DK1","0.07","0.06","0.06","0.58"
"03/01/2022 09:00:00 - 03/01/2022 10:00:00","BZN|DK1","6.51","5.67","6.43","5.64"
"03/01/2022 10:00:00 - 03/01/2022 11:00:00","BZN|DK1","23.35","18.38","18.06","21.79"
"03/01/2022 11:00:00 - 03/01/2022 12:00:00","BZN|DK1","39.23","30.96","37.72","42.79"
"03/01/2022 12:00:00 - 03/01/2022 13:00:00","BZN|DK1","49.11","45.19","57.40","51.34"
"03/01/2022 13:00:00 - 03/01/2022 14:00:00","BZN|DK1","39.87","38.85","38.92","51.16"
"03/01/2022 14:00:00 - 03/01/2022 15:00:00","BZN|DK1","18.21","17.13","26.46","33.86"
"03/01/2022 15:00:00 - 03/01/2022 16:00:00","BZN|DK1","2.97","3.37","7.46","8.77"
"03/01/2022 16:00:00 - 03/01/2022 17:00:00","BZN|DK1","0.04","0.04","0.57","0.94"
"03/01/2022 17:00:00 - 03/01/2022 18:00:00","BZN|DK1","0.02","0.02","0.19","0.82"
"03/01/2022 18:00:00 - 03/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.16","0.82"
"03/01/2022 19:00:00 - 03/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.14","0.82"
"03/01/2022 20:00:00 - 03/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.11","0.82"
"03/01/2022 21:00:00 - 03/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.07","0.82"
"03/01/2022 22:00:00 - 03/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.06","0.82"
"03/01/2022 23:00:00 - 04/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.04","0.82"
"04/01/2022 00:00:00 - 04/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.02","0.82"
"04/01/2022 01:00:00 - 04/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.00","0.82"
"04/01/2022 02:00:00 - 04/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","0.82"
"04/01/2022 03:00:00 - 04/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","0.82"
"04/01/2022 04:00:00 - 04/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","0.82"
"04/01/2022 05:00:00 - 04/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","0.82"
"04/01/2022 06:00:00 - 04/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","0.82"
"04/01/2022 07:00:00 - 04/01/2022 08:00:00","BZN|DK1","0.02","N/A","0.02","0.82"
"04/01/2022 08:00:00 - 04/01/2022 09:00:00","BZN|DK1","0.15","0.12","0.12","0.93"
"04/01/2022 09:00:00 - 04/01/2022 10:00:00","BZN|DK1","12.97","10.41","12.48","15.66"
"04/01/2022 10:00:00 - 04/01/2022 11:00:00","BZN|DK1","41.74","35.82","45.12","87.14"
"04/01/2022 11:00:00 - 04/01/2022 12:00:00","BZN|DK1","77.09","62.66","119.01","145.39"
"04/01/2022 12:00:00 - 04/01/2022 13:00:00","BZN|DK1","89.56","78.67","152.38","225.59"
"04/01/2022 13:00:00 - 04/01/2022 14:00:00","BZN|DK1","80.15","74.72","197.10","220.94"
"04/01/2022 14:00:00 - 04/01/2022 15:00:00","BZN|DK1","47.00","50.07","130.11","119.23"
"04/01/2022 15:00:00 - 04/01/2022 16:00:00","BZN|DK1","13.60","14.29","24.33","35.32"
"04/01/2022 16:00:00 - 04/01/2022 17:00:00","BZN|DK1","0.08","0.08","3.44","3.95"
"04/01/2022 17:00:00 - 04/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.72","3.40"
"04/01/2022 18:00:00 - 04/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.64","3.40"
"04/01/2022 19:00:00 - 04/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.54","3.40"
"04/01/2022 20:00:00 - 04/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.45","3.41"
"04/01/2022 21:00:00 - 04/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.36","3.42"
"04/01/2022 22:00:00 - 04/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.28","3.42"
"04/01/2022 23:00:00 - 05/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.19","3.42"
"05/01/2022 00:00:00 - 05/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.10","3.42"
"05/01/2022 01:00:00 - 05/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.01","3.43"
"05/01/2022 02:00:00 - 05/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.40"
"05/01/2022 03:00:00 - 05/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.40"
"05/01/2022 04:00:00 - 05/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.42"
"05/01/2022 05:00:00 - 05/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.42"
"05/01/2022 06:00:00 - 05/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.38"
"05/01/2022 07:00:00 - 05/01/2022 08:00:00","BZN|DK1","0.02","N/A","0.02","3.42"
"05/01/2022 08:00:00 - 05/01/2022 09:00:00","BZN|DK1","0.12","0.12","0.12","3.93"
"05/01/2022 09:00:00 - 05/01/2022 10:00:00","BZN|DK1","10.21","11.30","17.41","11.56"
"05/01/2022 10:00:00 - 05/01/2022 11:00:00","BZN|DK1","37.28","39.92","38.39","66.12"
"05/01/2022 11:00:00 - 05/01/2022 12:00:00","BZN|DK1","66.54","75.19","126.67","133.40"
"05/01/2022 12:00:00 - 05/01/2022 13:00:00","BZN|DK1","77.84","93.92","133.01","140.72"
"05/01/2022 13:00:00 - 05/01/2022 14:00:00","BZN|DK1","67.91","84.85","108.95","91.59"
"05/01/2022 14:00:00 - 05/01/2022 15:00:00","BZN|DK1","44.05","50.81","56.12","42.60"
"05/01/2022 15:00:00 - 05/01/2022 16:00:00","BZN|DK1","13.93","12.76","11.20","18.89"
"05/01/2022 16:00:00 - 05/01/2022 17:00:00","BZN|DK1","0.07","0.07","2.21","3.26"
"05/01/2022 17:00:00 - 05/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.63","3.39"
"05/01/2022 18:00:00 - 05/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.58","3.40"
"05/01/2022 19:00:00 - 05/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.50","3.43"
"05/01/2022 20:00:00 - 05/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.41","3.44"
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.27","3.44"
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.25","3.43"
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.17","3.44"
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.09","3.38"
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.01","3.38"
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.38"
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.39"
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.37"
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.38"
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.41"
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|DK1","0.02","N/A","0.02","3.37"
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|DK1","0.28","0.28","0.28","4.34"
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|DK1","20.99","21.69","29.12","45.55"
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|DK1","68.92","70.94","114.89","179.34"
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|DK1","109.53","112.22","253.70","308.36"
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|DK1","119.49","122.79","317.60","342.64"
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|DK1","102.34","106.20","260.19","282.59"
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|DK1","61.94","63.99","145.83","119.02"
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|DK1","17.21","17.43","31.23","33.94"
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|DK1","0.07","0.07","1.27","4.18"
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.67","3.40"
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.58","3.41"
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.50","3.41"
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.41","3.41"
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.33","3.41"
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.25","3.41"
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.17","3.42"
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.09","3.45"
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.01","3.45"
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.45"
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.44"
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.45"
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.41"
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.40"
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|DK1","0.03","N/A","0.03","3.44"
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|DK1","0.12","0.11","0.11","3.38"
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|DK1","7.90","7.73","13.92","6.52"
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|DK1","33.36","32.09","25.04","41.35"
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|DK1","57.92","61.62","84.52","75.66"
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|DK1","63.33","72.63","96.62","132.61"
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|DK1","49.04","61.81","113.02","183.77"
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|DK1","30.59","38.21","91.06","94.95"
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|DK1","10.61","12.05","18.13","15.60"
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|DK1","0.05","0.05","0.85","3.71"
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.70","3.34"
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.59","3.39"
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.52","3.39"
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.43","3.42"
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.35","3.42"
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.26","3.41"
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.18","3.42"
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.09","3.40"
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.01","3.41"
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.41"
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.42"
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.42"
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.41"
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.39"
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|DK1","0.03","N/A","0.03","3.39"
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|DK1","0.24","0.24","0.24","3.28"
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|DK1","13.86","15.04","21.69","18.29"
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|DK1","51.04","59.62","70.88","138.22"
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|DK1","91.59","99.73","216.51","193.21"
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|DK1","102.25","108.39","190.12","178.87"
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|DK1","77.52","89.92","145.24","130.84"
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|DK1","48.12","55.27","72.70","98.08"
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|DK1","15.89","15.70","25.91","33.69"
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|DK1","0.05","0.05","2.62","3.87"
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.65","3.44"
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.55","3.49"
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.47","3.50"
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.39","3.51"
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.32","3.50"
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.24","3.50"
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.17","3.49"
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.09","3.49"
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.01","3.50"
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.52"
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.50"
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.48"
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.49"
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.51"
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|DK1","0.03","N/A","0.03","3.51"
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|DK1","0.07","0.09","0.09","3.50"
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|DK1","3.28","3.45","10.29","5.91"
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|DK1","13.03","13.03","19.49","17.90"
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|DK1","22.03","21.53","29.42","32.68"
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|DK1","26.57","26.96","39.79","49.94"
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|DK1","20.70","27.46","41.33","47.29"
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|DK1","13.19","18.20","29.12","26.75"
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|DK1","3.40","4.04","6.10","9.03"
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|DK1","0.04","0.04","0.89","3.24"
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.67","3.44"
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.58","3.42"
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.49","3.45"
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.42","3.45"
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.33","3.45"
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.25","3.48"
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.17","3.48"
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.09","3.49"
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|DK1","0.00","N/A","0.01","3.49"
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.48"
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.48"
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.46"
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.46"
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.47"
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|DK1","0.03","N/A","0.03","3.46"
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|DK1","0.30","0.38","0.38","3.48"
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|DK1","14.53","19.12","25.77","15.49"
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|DK1","51.92","69.30","58.18","50.00"
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|DK1","84.48","104.99","78.24","112.63"
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|DK1","91.63","109.53","133.78","154.87"
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|DK1","75.24","88.09","139.19","156.03"
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|DK1","46.20","50.10","79.84","69.60"
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|DK1","12.81","12.91","13.35","14.08"
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|DK1","0.25","0.22","0.58","3.37"
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|DK1","0.03","0.03","0.51","3.42"
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|DK1","0.02","0.02","0.45","3.42"
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|DK1","0.01","0.01","0.38","3.43"
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|DK1","0.00","0.00","0.31","3.42"
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|DK1","0.00","0.00","0.25","3.44"
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|DK1","0.00","0.00","0.19","3.44"
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|DK1","0.00","0.00","0.13","3.45"
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|DK1","0.00","N/A","0.07","3.45"
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|DK1","0.01","N/A","0.01","3.48"
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|DK1","0.00","N/A","0.00","3.48"
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|DK1","0.00","N/A","0.00","3.47"
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|DK1","0.00","N/A","0.00","3.45"
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|DK1","0.01","N/A","0.01","3.42"
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|DK1","0.02","N/A","0.02","3.40"
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|DK1","0.03","N/A","0.03","3.46"
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|DK1","0.19","0.25","0.25","4.35"
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|DK1","7.38","10.29","21.91","17.30"
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|DK1","25.07","32.11","45.87","30.67"
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|DK1","43.47","47.67","50.76","53.93"
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|DK1","45.36","45.59","54.29","59.07"
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|DK1","32.68","35.99","38.49","43.76"
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|DK1","18.40","25.02","22.66","26.40"
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|DK1","4.20","5.50","6.70","6.61"
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|DK1","0.08","0.08","0.19","1.06"
