"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|DK1","992.30","n/e"," ","982.51"
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|DK1","1098.50","n/e"," ","1077.30"
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|DK1","1195.00","n/e"," ","1179.65"
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|DK1","1257.20","n/e"," ","1295.72"
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|DK1","1321.80","n/e"," ","1337.82"
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|DK1","1388.70","n/e"," ","1402.09"
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|DK1","1436.10","n/e"," ","1503.52"
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|DK1","1492.40","n/e"," ","1547.65"
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|DK1","1563.10","n/e"," ","1565.79"
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|DK1","1692.50","n/e"," ","1638.06"
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|DK1","1851.40","n/e"," ","1728.59"
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|DK1","1984.30","n/e"," ","1807.68"
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|DK1","2024.50","n/e"," ","1850.88"
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|DK1","1819.40","n/e"," ","1860.84"
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|DK1","1770.40","n/e"," ","1830.38"
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|DK1","1769.90","n/e"," ","1830.34"
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|DK1","1782.00","n/e"," ","1843.24"
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|DK1","1658.50","n/e"," ","1729.67"
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|DK1","1582.10","n/e"," ","1651.59"
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|DK1","1422.90","n/e"," ","1477.16"
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|DK1","1262.30","n/e"," ","1319.30"
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|DK1","1120.20","n/e"," ","1281.47"
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|DK1","1024.10","n/e"," ","1180.80"
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|DK1","930.60","n/e"," ","1032.52"
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|DK1","851.30","n/e"," ","951.95"
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|DK1","840.00","n/e"," ","899.43"
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|DK1","784.80","n/e"," ","883.38"
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|DK1","687.40","n/e"," ","855.06"
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|DK1","644.60","n/e"," ","718.44"
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|DK1","604.50","n/e"," ","613.64"
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|DK1","556.50","n/e"," ","480.83"
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|DK1","514.70","n/e"," ","500.11"
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|DK1","450.90","n/e"," ","546.80"
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|DK1","394.10","n/e"," ","414.01"
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|DK1","341.40","n/e"," ","315.10"
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|DK1","279.50","n/e"," ","239.83"
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|DK1","222.90","n/e"," ","180.97"
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|DK1","122.90","n/e"," ","126.18"
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|DK1","92.30","n/e"," ","103.60"
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|DK1","65.90","n/e"," ","63.19"
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|DK1","39.70","n/e"," ","38.71"
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|DK1","27.60","n/e"," ","33.73"
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|DK1","33.10","n/e"," ","40.33"
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|DK1","41.60","n/e"," ","50.97"
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|DK1","68.30","n/e"," ","69.30"
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|DK1","85.50","n/e"," ","68.56"
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|DK1","113.50","n/e"," ","85.63"
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|DK1","142.50","n/e"," ","119.62"
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|DK1","169.10","n/e"," ","145.64"
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|DK1","200.30","n/e"," ","172.16"
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|DK1","234.40","n/e"," ","236.77"
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|DK1","276.30","n/e"," ","353.31"
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|DK1","318.70","n/e"," ","455.55"
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|DK1","354.80","n/e"," ","480.60"
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|DK1","392.50","n/e"," ","538.92"
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|DK1","432.90","n/e"," ","548.71"
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|DK1","474.70","n/e"," ","570.22"
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|DK1","529.80","n/e"," ","625.31"
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|DK1","574.70","n/e"," ","626.23"
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|DK1","577.90","n/e"," ","587.14"
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|DK1","540.80","n/e"," ","569.15"
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|DK1","556.10","n/e"," ","583.99"
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|DK1","587.20","n/e"," ","606.11"
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|DK1","580.60","n/e"," ","600.63"
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|DK1","626.70","n/e"," ","657.80"
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|DK1","586.90","n/e"," ","610.36"
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|DK1","569.90","n/e"," ","588.92"
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|DK1","575.40","n/e"," ","599.03"
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|DK1","610.20","n/e"," ","640.59"
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|DK1","644.20","n/e"," ","689.94"
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|DK1","712.80","n/e"," ","863.64"
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|DK1","816.70","n/e"," ","949.67"
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|DK1","951.20","n/e"," ","1048.09"
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|DK1","1085.50","n/e"," ","1157.44"
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|DK1","1164.80","n/e"," ","1255.90"
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|DK1","1208.70","n/e"," ","1297.18"
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|DK1","1253.60","n/e"," ","1324.08"
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|DK1","1325.40","n/e"," ","1393.60"
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|DK1","1434.40","n/e"," ","1503.98"
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|DK1","1555.40","n/e"," ","1638.69"
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|DK1","1652.70","n/e"," ","1686.58"
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|DK1","1768.20","n/e"," ","1728.57"
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|DK1","1888.30","n/e"," ","1745.02"
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|DK1","1968.90","n/e"," ","1729.31"
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|DK1","1957.70","n/e"," ","1773.38"
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|DK1","1761.80","n/e"," ","1793.48"
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|DK1","1753.50","n/e"," ","1816.40"
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|DK1","1757.00","n/e"," ","1806.31"
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|DK1","1688.40","n/e"," ","1773.83"
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|DK1","1534.20","n/e"," ","1575.76"
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|DK1","1609.10","n/e"," ","1583.01"
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|DK1","1502.40","n/e"," ","1548.81"
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|DK1","1434.50","n/e"," ","1513.44"
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|DK1","1350.50","n/e"," ","1475.65"
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|DK1","1260.40","n/e"," ","1447.87"
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|DK1","1183.20","n/e"," ","1370.51"
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|DK1","1121.10","n/e"," ","1312.70"
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|DK1","1067.50","n/e"," ","1248.98"
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|DK1","1029.70","n/e"," ","1166.02"
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|DK1","1008.50","n/e"," ","1115.81"
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|DK1","1003.50","n/e"," ","1122.12"
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|DK1","1029.20","n/e"," ","1174.96"
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|DK1","1091.90","n/e"," ","1224.53"
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|DK1","1187.40","n/e"," ","1372.32"
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|DK1","1298.40","n/e"," ","1497.22"
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|DK1","1402.00","n/e"," ","1526.35"
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|DK1","1482.10","n/e"," ","1500.67"
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|DK1","1522.10","n/e"," ","1501.49"
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|DK1","1564.20","n/e"," ","1540.77"
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|DK1","1536.50","n/e"," ","1581.63"
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|DK1","1623.70","n/e"," ","1685.01"
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|DK1","1792.00","n/e"," ","1878.34"
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|DK1","1991.50","n/e"," ","2062.44"
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|DK1","2149.90","n/e"," ","2175.07"
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|DK1","2326.00","n/e"," ","2355.11"
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|DK1","2448.00","n/e"," ","2513.38"
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|DK1","2546.00","n/e"," ","2585.18"
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|DK1","2538.90","n/e"," ","2605.11"
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|DK1","2535.20","n/e"," ","2507.87"
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|DK1","2526.60","n/e"," ","2278.16"
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|DK1","2446.90","n/e"," ","2208.67"
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|DK1","2410.70","n/e"," ","2236.07"
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|DK1","2415.40","n/e"," ","2291.96"
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|DK1","2435.10","n/e"," ","2389.76"
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|DK1","2463.80","n/e"," ","2443.44"
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|DK1","2469.90","n/e"," ","2463.22"
