"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"19/02/2023 02:00:00 - 19/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"19/02/2023 03:00:00 - 19/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.42"
"19/02/2023 04:00:00 - 19/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"19/02/2023 05:00:00 - 19/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.43"
"19/02/2023 06:00:00 - 19/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.43"
"19/02/2023 07:00:00 - 19/02/2023 08:00:00","BZN|DK1","3.65","N/A","3.97","2.85"
"19/02/2023 08:00:00 - 19/02/2023 09:00:00","BZN|DK1","102.36","116.36","116.36","110.58"
"19/02/2023 09:00:00 - 19/02/2023 10:00:00","BZN|DK1","290.85","320.91","338.49","381.85"
"19/02/2023 10:00:00 - 19/02/2023 11:00:00","BZN|DK1","450.50","481.97","633.71","630.51"
"19/02/2023 11:00:00 - 19/02/2023 12:00:00","BZN|DK1","516.00","560.90","789.03","716.66"
"19/02/2023 12:00:00 - 19/02/2023 13:00:00","BZN|DK1","498.24","567.94","714.70","741.68"
"19/02/2023 13:00:00 - 19/02/2023 14:00:00","BZN|DK1","427.59","504.25","669.14","615.25"
"19/02/2023 14:00:00 - 19/02/2023 15:00:00","BZN|DK1","315.18","384.98","463.38","405.42"
"19/02/2023 15:00:00 - 19/02/2023 16:00:00","BZN|DK1","184.81","230.75","246.26","230.97"
"19/02/2023 16:00:00 - 19/02/2023 17:00:00","BZN|DK1","66.10","84.14","71.91","70.71"
"19/02/2023 17:00:00 - 19/02/2023 18:00:00","BZN|DK1","2.62","3.12","3.20","5.70"
"19/02/2023 18:00:00 - 19/02/2023 19:00:00","BZN|DK1","0.03","0.03","0.14","0.42"
"19/02/2023 19:00:00 - 19/02/2023 20:00:00","BZN|DK1","0.02","0.02","0.12","0.43"
"19/02/2023 20:00:00 - 19/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.10","2.11"
"19/02/2023 21:00:00 - 19/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.42","2.30"
"19/02/2023 22:00:00 - 19/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.32","2.30"
"19/02/2023 23:00:00 - 20/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.22","2.30"
"20/02/2023 00:00:00 - 20/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.11","2.31"
"20/02/2023 01:00:00 - 20/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.01","2.30"
"20/02/2023 02:00:00 - 20/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","2.30"
"20/02/2023 03:00:00 - 20/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","2.29"
"20/02/2023 04:00:00 - 20/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","2.29"
"20/02/2023 05:00:00 - 20/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","2.24"
"20/02/2023 06:00:00 - 20/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.43"
"20/02/2023 07:00:00 - 20/02/2023 08:00:00","BZN|DK1","0.56","N/A","1.04","0.46"
"20/02/2023 08:00:00 - 20/02/2023 09:00:00","BZN|DK1","15.36","29.22","29.22","12.74"
"20/02/2023 09:00:00 - 20/02/2023 10:00:00","BZN|DK1","37.85","61.54","24.80","31.83"
"20/02/2023 10:00:00 - 20/02/2023 11:00:00","BZN|DK1","62.03","79.27","50.82","56.50"
"20/02/2023 11:00:00 - 20/02/2023 12:00:00","BZN|DK1","97.17","103.50","90.54","105.40"
"20/02/2023 12:00:00 - 20/02/2023 13:00:00","BZN|DK1","141.42","140.66","155.31","135.90"
"20/02/2023 13:00:00 - 20/02/2023 14:00:00","BZN|DK1","175.44","174.00","175.02","165.06"
"20/02/2023 14:00:00 - 20/02/2023 15:00:00","BZN|DK1","169.01","182.11","187.73","206.32"
"20/02/2023 15:00:00 - 20/02/2023 16:00:00","BZN|DK1","126.68","157.96","205.00","179.13"
"20/02/2023 16:00:00 - 20/02/2023 17:00:00","BZN|DK1","54.02","74.24","74.44","85.87"
"20/02/2023 17:00:00 - 20/02/2023 18:00:00","BZN|DK1","2.35","3.05","9.46","12.84"
"20/02/2023 18:00:00 - 20/02/2023 19:00:00","BZN|DK1","0.03","0.03","0.96","0.43"
"20/02/2023 19:00:00 - 20/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.14","2.17"
"20/02/2023 20:00:00 - 20/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.56","2.37"
"20/02/2023 21:00:00 - 20/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.45","2.37"
"20/02/2023 22:00:00 - 20/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.35","0.57"
"20/02/2023 23:00:00 - 21/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.05","0.47"
"21/02/2023 00:00:00 - 21/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.02","0.47"
"21/02/2023 01:00:00 - 21/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.46"
"21/02/2023 02:00:00 - 21/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.46"
"21/02/2023 03:00:00 - 21/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.46"
"21/02/2023 04:00:00 - 21/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.46"
"21/02/2023 05:00:00 - 21/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.46"
"21/02/2023 06:00:00 - 21/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.46"
"21/02/2023 07:00:00 - 21/02/2023 08:00:00","BZN|DK1","4.53","N/A","5.33","5.00"
"21/02/2023 08:00:00 - 21/02/2023 09:00:00","BZN|DK1","97.59","114.84","114.84","105.57"
"21/02/2023 09:00:00 - 21/02/2023 10:00:00","BZN|DK1","250.21","293.15","273.89","341.17"
"21/02/2023 10:00:00 - 21/02/2023 11:00:00","BZN|DK1","398.33","443.47","570.47","547.27"
"21/02/2023 11:00:00 - 21/02/2023 12:00:00","BZN|DK1","497.04","536.34","669.59","605.01"
"21/02/2023 12:00:00 - 21/02/2023 13:00:00","BZN|DK1","548.03","566.09","633.14","593.46"
"21/02/2023 13:00:00 - 21/02/2023 14:00:00","BZN|DK1","521.68","534.59","536.54","528.22"
"21/02/2023 14:00:00 - 21/02/2023 15:00:00","BZN|DK1","434.53","453.39","453.30","483.74"
"21/02/2023 15:00:00 - 21/02/2023 16:00:00","BZN|DK1","298.03","318.17","353.55","334.50"
"21/02/2023 16:00:00 - 21/02/2023 17:00:00","BZN|DK1","115.04","116.37","111.39","153.95"
"21/02/2023 17:00:00 - 21/02/2023 18:00:00","BZN|DK1","3.72","3.67","25.95","24.18"
"21/02/2023 18:00:00 - 21/02/2023 19:00:00","BZN|DK1","0.03","0.03","1.20","0.42"
"21/02/2023 19:00:00 - 21/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.15","0.46"
"21/02/2023 20:00:00 - 21/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.12","0.46"
"21/02/2023 21:00:00 - 21/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.09","0.46"
"21/02/2023 22:00:00 - 21/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.07","0.46"
"21/02/2023 23:00:00 - 22/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.05","0.46"
"22/02/2023 00:00:00 - 22/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.03","0.46"
"22/02/2023 01:00:00 - 22/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.46"
"22/02/2023 02:00:00 - 22/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.45"
"22/02/2023 03:00:00 - 22/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.46"
"22/02/2023 04:00:00 - 22/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.45"
"22/02/2023 05:00:00 - 22/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.45"
"22/02/2023 06:00:00 - 22/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.46"
"22/02/2023 07:00:00 - 22/02/2023 08:00:00","BZN|DK1","2.46","N/A","3.02","1.98"
"22/02/2023 08:00:00 - 22/02/2023 09:00:00","BZN|DK1","40.38","52.45","52.45","42.33"
"22/02/2023 09:00:00 - 22/02/2023 10:00:00","BZN|DK1","90.95","104.32","89.23","99.15"
"22/02/2023 10:00:00 - 22/02/2023 11:00:00","BZN|DK1","122.94","131.70","148.82","130.90"
"22/02/2023 11:00:00 - 22/02/2023 12:00:00","BZN|DK1","137.54","159.07","163.16","170.39"
"22/02/2023 12:00:00 - 22/02/2023 13:00:00","BZN|DK1","136.93","170.97","197.27","171.28"
"22/02/2023 13:00:00 - 22/02/2023 14:00:00","BZN|DK1","117.51","146.25","132.01","148.48"
"22/02/2023 14:00:00 - 22/02/2023 15:00:00","BZN|DK1","89.91","104.20","108.69","118.66"
"22/02/2023 15:00:00 - 22/02/2023 16:00:00","BZN|DK1","58.53","65.10","72.34","70.86"
"22/02/2023 16:00:00 - 22/02/2023 17:00:00","BZN|DK1","22.31","26.85","22.50","35.51"
"22/02/2023 17:00:00 - 22/02/2023 18:00:00","BZN|DK1","1.29","1.54","6.00","3.55"
"22/02/2023 18:00:00 - 22/02/2023 19:00:00","BZN|DK1","0.03","0.03","0.14","0.40"
"22/02/2023 19:00:00 - 22/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.14","0.42"
"22/02/2023 20:00:00 - 22/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.11","0.43"
"22/02/2023 21:00:00 - 22/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.09","0.43"
"22/02/2023 22:00:00 - 22/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.07","0.43"
"22/02/2023 23:00:00 - 23/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.05","0.43"
"23/02/2023 00:00:00 - 23/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.02","0.42"
"23/02/2023 01:00:00 - 23/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"23/02/2023 02:00:00 - 23/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"23/02/2023 03:00:00 - 23/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"23/02/2023 04:00:00 - 23/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"23/02/2023 05:00:00 - 23/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.43"
"23/02/2023 06:00:00 - 23/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.42"
"23/02/2023 07:00:00 - 23/02/2023 08:00:00","BZN|DK1","2.01","N/A","2.67","0.59"
"23/02/2023 08:00:00 - 23/02/2023 09:00:00","BZN|DK1","41.02","51.99","51.99","14.75"
"23/02/2023 09:00:00 - 23/02/2023 10:00:00","BZN|DK1","103.61","127.90","59.12","61.57"
"23/02/2023 10:00:00 - 23/02/2023 11:00:00","BZN|DK1","172.40","218.66","130.21","131.23"
"23/02/2023 11:00:00 - 23/02/2023 12:00:00","BZN|DK1","248.06","310.17","211.56","201.66"
"23/02/2023 12:00:00 - 23/02/2023 13:00:00","BZN|DK1","317.58","428.63","296.26","251.05"
"23/02/2023 13:00:00 - 23/02/2023 14:00:00","BZN|DK1","365.90","465.54","317.27","356.43"
"23/02/2023 14:00:00 - 23/02/2023 15:00:00","BZN|DK1","343.68","423.79","377.32","385.89"
"23/02/2023 15:00:00 - 23/02/2023 16:00:00","BZN|DK1","252.56","299.89","301.58","319.37"
"23/02/2023 16:00:00 - 23/02/2023 17:00:00","BZN|DK1","102.25","118.64","123.48","138.32"
"23/02/2023 17:00:00 - 23/02/2023 18:00:00","BZN|DK1","4.26","4.69","15.57","17.74"
"23/02/2023 18:00:00 - 23/02/2023 19:00:00","BZN|DK1","0.03","0.03","1.59","0.40"
"23/02/2023 19:00:00 - 23/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.14","0.42"
"23/02/2023 20:00:00 - 23/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.11","0.43"
"23/02/2023 21:00:00 - 23/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.09","0.43"
"23/02/2023 22:00:00 - 23/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.07","0.43"
"23/02/2023 23:00:00 - 24/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.04","4.70"
"24/02/2023 00:00:00 - 24/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.31","5.18"
"24/02/2023 01:00:00 - 24/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.04","5.31"
"24/02/2023 02:00:00 - 24/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","2.36"
"24/02/2023 03:00:00 - 24/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","2.28"
"24/02/2023 04:00:00 - 24/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","2.28"
"24/02/2023 05:00:00 - 24/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","2.23"
"24/02/2023 06:00:00 - 24/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.43"
"24/02/2023 07:00:00 - 24/02/2023 08:00:00","BZN|DK1","5.98","N/A","6.12","2.95"
"24/02/2023 08:00:00 - 24/02/2023 09:00:00","BZN|DK1","90.95","99.71","99.71","75.00"
"24/02/2023 09:00:00 - 24/02/2023 10:00:00","BZN|DK1","203.45","231.66","204.53","206.48"
"24/02/2023 10:00:00 - 24/02/2023 11:00:00","BZN|DK1","247.69","309.58","278.68","340.73"
"24/02/2023 11:00:00 - 24/02/2023 12:00:00","BZN|DK1","268.70","366.16","435.08","402.86"
"24/02/2023 12:00:00 - 24/02/2023 13:00:00","BZN|DK1","273.93","411.34","435.15","506.58"
"24/02/2023 13:00:00 - 24/02/2023 14:00:00","BZN|DK1","295.21","416.29","495.12","600.88"
"24/02/2023 14:00:00 - 24/02/2023 15:00:00","BZN|DK1","270.30","348.09","530.97","455.18"
"24/02/2023 15:00:00 - 24/02/2023 16:00:00","BZN|DK1","190.26","249.04","310.04","245.48"
"24/02/2023 16:00:00 - 24/02/2023 17:00:00","BZN|DK1","62.65","82.96","73.82","117.12"
"24/02/2023 17:00:00 - 24/02/2023 18:00:00","BZN|DK1","2.69","3.38","23.80","16.92"
"24/02/2023 18:00:00 - 24/02/2023 19:00:00","BZN|DK1","0.03","0.03","2.83","0.49"
"24/02/2023 19:00:00 - 24/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.14","0.43"
"24/02/2023 20:00:00 - 24/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.11","0.42"
"24/02/2023 21:00:00 - 24/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.09","0.42"
"24/02/2023 22:00:00 - 24/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.07","1.57"
"24/02/2023 23:00:00 - 25/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.25","0.53"
"25/02/2023 00:00:00 - 25/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.02","0.85"
"25/02/2023 01:00:00 - 25/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"25/02/2023 02:00:00 - 25/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"25/02/2023 03:00:00 - 25/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"25/02/2023 04:00:00 - 25/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"25/02/2023 05:00:00 - 25/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.44"
"25/02/2023 06:00:00 - 25/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.43"
"25/02/2023 07:00:00 - 25/02/2023 08:00:00","BZN|DK1","13.35","N/A","14.66","9.64"
"25/02/2023 08:00:00 - 25/02/2023 09:00:00","BZN|DK1","171.79","189.63","189.63","158.04"
"25/02/2023 09:00:00 - 25/02/2023 10:00:00","BZN|DK1","398.26","430.85","385.24","435.80"
"25/02/2023 10:00:00 - 25/02/2023 11:00:00","BZN|DK1","591.64","636.55","685.89","694.00"
"25/02/2023 11:00:00 - 25/02/2023 12:00:00","BZN|DK1","719.55","774.78","858.31","810.06"
"25/02/2023 12:00:00 - 25/02/2023 13:00:00","BZN|DK1","769.47","825.44","823.62","843.63"
"25/02/2023 13:00:00 - 25/02/2023 14:00:00","BZN|DK1","737.25","783.80","751.03","726.14"
"25/02/2023 14:00:00 - 25/02/2023 15:00:00","BZN|DK1","641.72","667.02","645.42","587.56"
"25/02/2023 15:00:00 - 25/02/2023 16:00:00","BZN|DK1","464.49","471.52","457.55","458.10"
"25/02/2023 16:00:00 - 25/02/2023 17:00:00","BZN|DK1","177.79","171.58","175.44","237.13"
"25/02/2023 17:00:00 - 25/02/2023 18:00:00","BZN|DK1","6.46","6.26","39.98","46.91"
"25/02/2023 18:00:00 - 25/02/2023 19:00:00","BZN|DK1","0.03","0.03","6.15","0.41"
"25/02/2023 19:00:00 - 25/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.15","0.43"
"25/02/2023 20:00:00 - 25/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.12","2.14"
"25/02/2023 21:00:00 - 25/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.52","2.33"
"25/02/2023 22:00:00 - 25/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.39","2.32"
"25/02/2023 23:00:00 - 26/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.27","0.53"
"26/02/2023 00:00:00 - 26/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.03","2.10"
"26/02/2023 01:00:00 - 26/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.02","2.29"
"26/02/2023 02:00:00 - 26/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"26/02/2023 03:00:00 - 26/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","1.28"
"26/02/2023 04:00:00 - 26/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","1.70"
"26/02/2023 05:00:00 - 26/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.44"
"26/02/2023 06:00:00 - 26/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.44"
"26/02/2023 07:00:00 - 26/02/2023 08:00:00","BZN|DK1","17.39","N/A","19.49","16.20"
"26/02/2023 08:00:00 - 26/02/2023 09:00:00","BZN|DK1","192.64","214.44","214.44","169.47"
"26/02/2023 09:00:00 - 26/02/2023 10:00:00","BZN|DK1","435.16","465.60","389.77","441.23"
"26/02/2023 10:00:00 - 26/02/2023 11:00:00","BZN|DK1","639.30","672.68","652.38","753.87"
"26/02/2023 11:00:00 - 26/02/2023 12:00:00","BZN|DK1","779.65","808.75","928.41","883.49"
"26/02/2023 12:00:00 - 26/02/2023 13:00:00","BZN|DK1","838.48","856.13","934.80","853.63"
"26/02/2023 13:00:00 - 26/02/2023 14:00:00","BZN|DK1","809.74","813.71","817.71","885.58"
"26/02/2023 14:00:00 - 26/02/2023 15:00:00","BZN|DK1","688.14","686.26","754.94","753.03"
"26/02/2023 15:00:00 - 26/02/2023 16:00:00","BZN|DK1","481.55","488.82","531.06","545.19"
"26/02/2023 16:00:00 - 26/02/2023 17:00:00","BZN|DK1","168.50","174.30","186.76","231.43"
"26/02/2023 17:00:00 - 26/02/2023 18:00:00","BZN|DK1","7.75","7.90","49.78","38.52"
"26/02/2023 18:00:00 - 26/02/2023 19:00:00","BZN|DK1","0.03","0.03","4.74","0.41"
"26/02/2023 19:00:00 - 26/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.13","0.42"
"26/02/2023 20:00:00 - 26/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.11","0.42"
"26/02/2023 21:00:00 - 26/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.09","0.43"
"26/02/2023 22:00:00 - 26/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.07","0.43"
"26/02/2023 23:00:00 - 27/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.05","0.43"
"27/02/2023 00:00:00 - 27/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.03","0.43"
"27/02/2023 01:00:00 - 27/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"27/02/2023 02:00:00 - 27/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"27/02/2023 03:00:00 - 27/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"27/02/2023 04:00:00 - 27/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"27/02/2023 05:00:00 - 27/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.43"
"27/02/2023 06:00:00 - 27/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.43"
"27/02/2023 07:00:00 - 27/02/2023 08:00:00","BZN|DK1","16.04","N/A","16.89","18.55"
"27/02/2023 08:00:00 - 27/02/2023 09:00:00","BZN|DK1","163.70","171.34","171.34","198.19"
"27/02/2023 09:00:00 - 27/02/2023 10:00:00","BZN|DK1","375.23","375.01","431.84","484.10"
"27/02/2023 10:00:00 - 27/02/2023 11:00:00","BZN|DK1","575.81","559.67","731.59","693.90"
"27/02/2023 11:00:00 - 27/02/2023 12:00:00","BZN|DK1","713.30","686.70","827.88","822.82"
"27/02/2023 12:00:00 - 27/02/2023 13:00:00","BZN|DK1","751.96","745.24","912.78","948.73"
"27/02/2023 13:00:00 - 27/02/2023 14:00:00","BZN|DK1","692.34","721.92","938.25","916.73"
"27/02/2023 14:00:00 - 27/02/2023 15:00:00","BZN|DK1","555.66","617.87","766.42","730.44"
"27/02/2023 15:00:00 - 27/02/2023 16:00:00","BZN|DK1","390.02","448.73","482.93","541.66"
"27/02/2023 16:00:00 - 27/02/2023 17:00:00","BZN|DK1","136.04","150.64","268.98","263.60"
"27/02/2023 17:00:00 - 27/02/2023 18:00:00","BZN|DK1","6.46","6.90","38.85","48.49"
"27/02/2023 18:00:00 - 27/02/2023 19:00:00","BZN|DK1","0.03","0.03","3.87","0.68"
"27/02/2023 19:00:00 - 27/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.14","0.41"
"27/02/2023 20:00:00 - 27/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.12","0.43"
"27/02/2023 21:00:00 - 27/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.10","0.43"
"27/02/2023 22:00:00 - 27/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.08","0.43"
"27/02/2023 23:00:00 - 28/02/2023 00:00:00","BZN|DK1","0.00","0.00","0.05","0.43"
"28/02/2023 00:00:00 - 28/02/2023 01:00:00","BZN|DK1","0.00","N/A","0.03","0.43"
"28/02/2023 01:00:00 - 28/02/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"28/02/2023 02:00:00 - 28/02/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"28/02/2023 03:00:00 - 28/02/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"28/02/2023 04:00:00 - 28/02/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"28/02/2023 05:00:00 - 28/02/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.43"
"28/02/2023 06:00:00 - 28/02/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.44"
"28/02/2023 07:00:00 - 28/02/2023 08:00:00","BZN|DK1","23.02","N/A","22.92","19.82"
"28/02/2023 08:00:00 - 28/02/2023 09:00:00","BZN|DK1","195.32","194.75","194.75","179.85"
"28/02/2023 09:00:00 - 28/02/2023 10:00:00","BZN|DK1","414.24","401.65","384.83","432.47"
"28/02/2023 10:00:00 - 28/02/2023 11:00:00","BZN|DK1","596.61","574.28","621.33","643.43"
"28/02/2023 11:00:00 - 28/02/2023 12:00:00","BZN|DK1","739.91","705.70","798.93","747.13"
"28/02/2023 12:00:00 - 28/02/2023 13:00:00","BZN|DK1","810.68","781.93","829.27","815.10"
"28/02/2023 13:00:00 - 28/02/2023 14:00:00","BZN|DK1","797.50","777.50","812.78","868.23"
"28/02/2023 14:00:00 - 28/02/2023 15:00:00","BZN|DK1","694.71","681.17","745.76","781.75"
"28/02/2023 15:00:00 - 28/02/2023 16:00:00","BZN|DK1","498.27","496.52","562.65","575.16"
"28/02/2023 16:00:00 - 28/02/2023 17:00:00","BZN|DK1","257.18","262.42","299.63","285.35"
"28/02/2023 17:00:00 - 28/02/2023 18:00:00","BZN|DK1","37.80","39.15","43.88","49.19"
"28/02/2023 18:00:00 - 28/02/2023 19:00:00","BZN|DK1","0.03","0.03","3.70","0.66"
"28/02/2023 19:00:00 - 28/02/2023 20:00:00","BZN|DK1","0.01","0.01","0.12","0.42"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|DK1","0.00","0.00","0.12","0.43"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|DK1","0.00","0.00","0.10","0.43"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|DK1","0.00","0.00","0.08","0.43"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|DK1","0.00","0.00","0.05","0.44"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|DK1","0.00","N/A","0.03","0.44"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|DK1","0.00","N/A","0.00","0.44"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|DK1","0.00","N/A","0.00","0.43"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|DK1","0.01","N/A","0.01","0.44"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|DK1","0.03","N/A","0.03","0.43"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|DK1","19.68","N/A","20.02","12.32"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|DK1","145.38","143.60","143.60","91.81"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|DK1","310.14","294.58","210.55","197.19"
"01/03/2023 10:00:00 - 01/03/2023 11:00:00","BZN|DK1","467.66","438.51","298.77","300.80"
"01/03/2023 11:00:00 - 01/03/2023 12:00:00","BZN|DK1","616.96","555.88","384.69","403.17"
"01/03/2023 12:00:00 - 01/03/2023 13:00:00","BZN|DK1","742.19","641.88","496.81","494.82"
"01/03/2023 13:00:00 - 01/03/2023 14:00:00","BZN|DK1","773.15","676.09","554.77","612.38"
"01/03/2023 14:00:00 - 01/03/2023 15:00:00","BZN|DK1","688.73","629.45","551.77","626.34"
"01/03/2023 15:00:00 - 01/03/2023 16:00:00","BZN|DK1","509.60","474.15","480.46","493.78"
"01/03/2023 16:00:00 - 01/03/2023 17:00:00","BZN|DK1","273.73","256.91","266.33","268.08"
"01/03/2023 17:00:00 - 01/03/2023 18:00:00","BZN|DK1","42.39","40.59","43.20","59.33"
"01/03/2023 18:00:00 - 01/03/2023 19:00:00","BZN|DK1","0.03","0.03","7.58","1.13"
"01/03/2023 19:00:00 - 01/03/2023 20:00:00","BZN|DK1","0.01","0.01","0.14","0.43"
