"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2022 17:00:00 - 01/01/2022 18:00:00","BZN|DK1","930.58","1038.00","979.00","918.40"
"01/01/2022 18:00:00 - 01/01/2022 19:00:00","BZN|DK1","1026.75","1062.71","966.63","1108.04"
"01/01/2022 19:00:00 - 01/01/2022 20:00:00","BZN|DK1","1073.46","1071.17","1116.46","1168.53"
"01/01/2022 20:00:00 - 01/01/2022 21:00:00","BZN|DK1","1107.50","1078.96","1114.71","1163.51"
"01/01/2022 21:00:00 - 01/01/2022 22:00:00","BZN|DK1","1063.88","1074.63","1054.83","1172.88"
"01/01/2022 22:00:00 - 01/01/2022 23:00:00","BZN|DK1","1051.79","1035.00","1043.29","1121.81"
"01/01/2022 23:00:00 - 02/01/2022 00:00:00","BZN|DK1","1012.46","993.67","1017.04","1137.35"
"02/01/2022 00:00:00 - 02/01/2022 01:00:00","BZN|DK1","912.00","N/A","994.04","1038.45"
"02/01/2022 01:00:00 - 02/01/2022 02:00:00","BZN|DK1","892.79","N/A","1001.58","916.89"
"02/01/2022 02:00:00 - 02/01/2022 03:00:00","BZN|DK1","874.08","N/A","859.25","942.34"
"02/01/2022 03:00:00 - 02/01/2022 04:00:00","BZN|DK1","806.96","N/A","926.67","925.42"
"02/01/2022 04:00:00 - 02/01/2022 05:00:00","BZN|DK1","862.25","N/A","841.29","912.42"
"02/01/2022 05:00:00 - 02/01/2022 06:00:00","BZN|DK1","853.58","N/A","885.75","949.92"
"02/01/2022 06:00:00 - 02/01/2022 07:00:00","BZN|DK1","820.88","N/A","847.50","846.79"
"02/01/2022 07:00:00 - 02/01/2022 08:00:00","BZN|DK1","831.63","N/A","847.04","819.76"
"02/01/2022 08:00:00 - 02/01/2022 09:00:00","BZN|DK1","752.29","783.71","744.71","687.05"
"02/01/2022 09:00:00 - 02/01/2022 10:00:00","BZN|DK1","675.88","682.13","553.83","634.21"
"02/01/2022 10:00:00 - 02/01/2022 11:00:00","BZN|DK1","623.46","613.63","503.88","464.68"
"02/01/2022 11:00:00 - 02/01/2022 12:00:00","BZN|DK1","593.29","545.17","417.00","344.76"
"02/01/2022 12:00:00 - 02/01/2022 13:00:00","BZN|DK1","534.38","473.04","293.50","248.93"
"02/01/2022 13:00:00 - 02/01/2022 14:00:00","BZN|DK1","568.75","442.71","180.38","204.46"
"02/01/2022 14:00:00 - 02/01/2022 15:00:00","BZN|DK1","441.08","360.25","232.50","351.51"
"02/01/2022 15:00:00 - 02/01/2022 16:00:00","BZN|DK1","506.63","568.21","528.92","546.45"
"02/01/2022 16:00:00 - 02/01/2022 17:00:00","BZN|DK1","593.42","622.67","661.42","644.98"
"02/01/2022 17:00:00 - 02/01/2022 18:00:00","BZN|DK1","723.88","722.63","671.71","650.46"
"02/01/2022 18:00:00 - 02/01/2022 19:00:00","BZN|DK1","788.54","767.00","756.92","839.35"
"02/01/2022 19:00:00 - 02/01/2022 20:00:00","BZN|DK1","904.50","843.63","905.88","977.85"
"02/01/2022 20:00:00 - 02/01/2022 21:00:00","BZN|DK1","929.00","948.13","1002.38","1061.04"
"02/01/2022 21:00:00 - 02/01/2022 22:00:00","BZN|DK1","943.71","963.58","909.79","1036.98"
"02/01/2022 22:00:00 - 02/01/2022 23:00:00","BZN|DK1","916.92","918.71","944.79","913.26"
"02/01/2022 23:00:00 - 03/01/2022 00:00:00","BZN|DK1","837.54","867.00","864.54","837.24"
"03/01/2022 00:00:00 - 03/01/2022 01:00:00","BZN|DK1","797.71","N/A","804.67","866.86"
"03/01/2022 01:00:00 - 03/01/2022 02:00:00","BZN|DK1","770.38","N/A","866.79","858.34"
"03/01/2022 02:00:00 - 03/01/2022 03:00:00","BZN|DK1","808.67","N/A","798.38","863.54"
"03/01/2022 03:00:00 - 03/01/2022 04:00:00","BZN|DK1","828.96","N/A","848.38","846.08"
"03/01/2022 04:00:00 - 03/01/2022 05:00:00","BZN|DK1","919.42","N/A","854.63","903.50"
"03/01/2022 05:00:00 - 03/01/2022 06:00:00","BZN|DK1","916.96","N/A","850.25","958.02"
"03/01/2022 06:00:00 - 03/01/2022 07:00:00","BZN|DK1","951.79","N/A","879.71","1011.73"
"03/01/2022 07:00:00 - 03/01/2022 08:00:00","BZN|DK1","1038.96","N/A","1008.67","965.61"
"03/01/2022 08:00:00 - 03/01/2022 09:00:00","BZN|DK1","1053.58","940.33","953.33","1081.12"
"03/01/2022 09:00:00 - 03/01/2022 10:00:00","BZN|DK1","989.33","917.38","1036.00","1162.01"
"03/01/2022 10:00:00 - 03/01/2022 11:00:00","BZN|DK1","944.58","941.04","1108.63","1152.81"
"03/01/2022 11:00:00 - 03/01/2022 12:00:00","BZN|DK1","953.17","941.25","1079.92","1154.83"
"03/01/2022 12:00:00 - 03/01/2022 13:00:00","BZN|DK1","1013.83","974.08","1093.25","1173.84"
"03/01/2022 13:00:00 - 03/01/2022 14:00:00","BZN|DK1","1033.79","994.21","1072.08","1163.20"
"03/01/2022 14:00:00 - 03/01/2022 15:00:00","BZN|DK1","1021.83","1026.83","1105.08","1166.75"
"03/01/2022 15:00:00 - 03/01/2022 16:00:00","BZN|DK1","1059.17","1032.25","1103.50","1163.81"
"03/01/2022 16:00:00 - 03/01/2022 17:00:00","BZN|DK1","1091.92","1041.54","1096.25","1137.58"
"03/01/2022 17:00:00 - 03/01/2022 18:00:00","BZN|DK1","1059.96","1061.00","1109.79","1167.64"
"03/01/2022 18:00:00 - 03/01/2022 19:00:00","BZN|DK1","854.42","1061.04","1098.92","1116.39"
"03/01/2022 19:00:00 - 03/01/2022 20:00:00","BZN|DK1","720.71","1069.92","1132.71","1179.44"
"03/01/2022 20:00:00 - 03/01/2022 21:00:00","BZN|DK1","632.38","966.88","951.04","1094.92"
"03/01/2022 21:00:00 - 03/01/2022 22:00:00","BZN|DK1","574.38","597.92","796.71","771.27"
"03/01/2022 22:00:00 - 03/01/2022 23:00:00","BZN|DK1","526.08","410.13","611.00","638.01"
"03/01/2022 23:00:00 - 04/01/2022 00:00:00","BZN|DK1","518.42","430.46","416.00","568.13"
"04/01/2022 00:00:00 - 04/01/2022 01:00:00","BZN|DK1","367.63","N/A","422.33","506.06"
"04/01/2022 01:00:00 - 04/01/2022 02:00:00","BZN|DK1","360.04","N/A","455.96","410.27"
"04/01/2022 02:00:00 - 04/01/2022 03:00:00","BZN|DK1","375.50","N/A","324.58","327.75"
"04/01/2022 03:00:00 - 04/01/2022 04:00:00","BZN|DK1","449.88","N/A","328.67","345.73"
"04/01/2022 04:00:00 - 04/01/2022 05:00:00","BZN|DK1","472.00","N/A","354.00","379.95"
"04/01/2022 05:00:00 - 04/01/2022 06:00:00","BZN|DK1","510.71","N/A","380.71","348.59"
"04/01/2022 06:00:00 - 04/01/2022 07:00:00","BZN|DK1","621.54","N/A","408.33","404.88"
"04/01/2022 07:00:00 - 04/01/2022 08:00:00","BZN|DK1","797.21","N/A","442.92","470.51"
"04/01/2022 08:00:00 - 04/01/2022 09:00:00","BZN|DK1","964.54","539.96","537.08","456.34"
"04/01/2022 09:00:00 - 04/01/2022 10:00:00","BZN|DK1","956.92","549.50","497.46","558.56"
"04/01/2022 10:00:00 - 04/01/2022 11:00:00","BZN|DK1","969.58","622.79","621.54","760.32"
"04/01/2022 11:00:00 - 04/01/2022 12:00:00","BZN|DK1","993.46","762.08","888.92","866.14"
"04/01/2022 12:00:00 - 04/01/2022 13:00:00","BZN|DK1","975.00","862.42","943.17","861.77"
"04/01/2022 13:00:00 - 04/01/2022 14:00:00","BZN|DK1","959.50","901.42","943.58","880.41"
"04/01/2022 14:00:00 - 04/01/2022 15:00:00","BZN|DK1","1004.50","959.54","908.54","956.33"
"04/01/2022 15:00:00 - 04/01/2022 16:00:00","BZN|DK1","1015.79","967.75","981.13","1044.39"
"04/01/2022 16:00:00 - 04/01/2022 17:00:00","BZN|DK1","1042.33","960.38","1075.58","1100.18"
"04/01/2022 17:00:00 - 04/01/2022 18:00:00","BZN|DK1","1073.83","1028.96","1080.42","1144.73"
"04/01/2022 18:00:00 - 04/01/2022 19:00:00","BZN|DK1","1037.54","1024.46","1085.46","1149.35"
"04/01/2022 19:00:00 - 04/01/2022 20:00:00","BZN|DK1","1029.17","1052.04","1114.38","1154.18"
"04/01/2022 20:00:00 - 04/01/2022 21:00:00","BZN|DK1","1025.38","1081.71","1080.50","1131.78"
"04/01/2022 21:00:00 - 04/01/2022 22:00:00","BZN|DK1","938.17","1057.00","1098.38","1162.61"
"04/01/2022 22:00:00 - 04/01/2022 23:00:00","BZN|DK1","934.75","1027.75","1097.21","1174.14"
"04/01/2022 23:00:00 - 05/01/2022 00:00:00","BZN|DK1","1049.42","958.38","1100.25","1183.82"
"05/01/2022 00:00:00 - 05/01/2022 01:00:00","BZN|DK1","1015.08","N/A","1089.29","1134.69"
"05/01/2022 01:00:00 - 05/01/2022 02:00:00","BZN|DK1","1015.79","N/A","1076.75","1178.65"
"05/01/2022 02:00:00 - 05/01/2022 03:00:00","BZN|DK1","1052.54","N/A","1131.75","1128.25"
"05/01/2022 03:00:00 - 05/01/2022 04:00:00","BZN|DK1","1052.04","N/A","1094.67","1085.76"
"05/01/2022 04:00:00 - 05/01/2022 05:00:00","BZN|DK1","1044.25","N/A","1016.21","1132.88"
"05/01/2022 05:00:00 - 05/01/2022 06:00:00","BZN|DK1","1032.92","N/A","1090.13","1164.76"
"05/01/2022 06:00:00 - 05/01/2022 07:00:00","BZN|DK1","1008.46","N/A","1078.96","1107.48"
"05/01/2022 07:00:00 - 05/01/2022 08:00:00","BZN|DK1","1012.00","N/A","967.13","1047.83"
"05/01/2022 08:00:00 - 05/01/2022 09:00:00","BZN|DK1","980.83","925.63","930.92","1011.83"
"05/01/2022 09:00:00 - 05/01/2022 10:00:00","BZN|DK1","904.04","863.63","947.83","1007.94"
"05/01/2022 10:00:00 - 05/01/2022 11:00:00","BZN|DK1","892.42","870.21","991.92","1026.24"
"05/01/2022 11:00:00 - 05/01/2022 12:00:00","BZN|DK1","950.79","912.96","948.13","932.86"
"05/01/2022 12:00:00 - 05/01/2022 13:00:00","BZN|DK1","1037.17","978.46","884.17","913.06"
"05/01/2022 13:00:00 - 05/01/2022 14:00:00","BZN|DK1","1069.25","1017.21","943.63","898.49"
"05/01/2022 14:00:00 - 05/01/2022 15:00:00","BZN|DK1","942.42","1038.21","905.29","1071.93"
"05/01/2022 15:00:00 - 05/01/2022 16:00:00","BZN|DK1","932.83","1077.83","974.63","1140.70"
"05/01/2022 16:00:00 - 05/01/2022 17:00:00","BZN|DK1","1003.63","1107.71","1127.25","1073.54"
"05/01/2022 17:00:00 - 05/01/2022 18:00:00","BZN|DK1","1067.71","1035.08","906.29","891.54"
"05/01/2022 18:00:00 - 05/01/2022 19:00:00","BZN|DK1","1055.38","819.79","726.79","758.95"
"05/01/2022 19:00:00 - 05/01/2022 20:00:00","BZN|DK1","923.33","757.96","735.42","775.34"
"05/01/2022 20:00:00 - 05/01/2022 21:00:00","BZN|DK1","711.13","835.54","791.79","907.79"
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|DK1","545.79","874.83","929.71","972.88"
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|DK1","549.04","795.88","780.88","758.57"
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|DK1","621.96","849.04","834.79","727.53"
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|DK1","953.04","N/A","805.42","1048.88"
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|DK1","957.79","N/A","764.08","1129.80"
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|DK1","978.21","N/A","1028.25","1009.28"
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|DK1","909.04","N/A","898.25","834.30"
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|DK1","773.96","N/A","658.63","681.59"
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|DK1","559.13","N/A","475.79","478.50"
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|DK1","373.42","N/A","400.38","255.64"
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|DK1","214.21","N/A","339.63","157.45"
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|DK1","144.29","148.25","148.33","165.52"
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|DK1","114.38","157.13","126.38","122.10"
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|DK1","116.63","140.50","135.17","173.09"
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|DK1","90.04","99.46","165.75","127.04"
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|DK1","85.75","63.21","77.21","134.54"
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|DK1","87.00","45.25","162.63","135.40"
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|DK1","79.08","67.42","161.50","163.83"
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|DK1","114.29","101.67","234.50","180.16"
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|DK1","160.17","143.13","268.71","249.76"
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|DK1","250.21","219.83","378.58","339.94"
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|DK1","350.17","363.67","368.33","433.76"
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|DK1","459.50","556.54","674.33","556.19"
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|DK1","561.63","684.83","624.17","689.71"
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|DK1","671.25","769.83","812.92","807.43"
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|DK1","722.08","798.75","851.38","899.80"
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|DK1","796.54","841.71","947.00","1017.57"
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|DK1","902.71","N/A","989.38","1014.29"
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|DK1","942.83","N/A","983.33","1052.99"
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|DK1","953.79","N/A","983.83","1096.57"
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|DK1","967.29","N/A","1125.08","1176.99"
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|DK1","1015.63","N/A","1095.92","1187.37"
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|DK1","1031.92","N/A","1133.08","1190.73"
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|DK1","1008.42","N/A","1120.88","1174.43"
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|DK1","1022.67","N/A","1070.67","1175.72"
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|DK1","1048.54","1031.63","1045.54","1099.45"
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|DK1","1011.42","932.38","876.63","708.58"
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|DK1","998.38","879.96","690.17","976.57"
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|DK1","971.04","971.63","1020.88","1003.63"
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|DK1","941.58","1059.63","935.58","1017.07"
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|DK1","860.04","1055.29","1072.46","1085.15"
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|DK1","891.88","1010.50","1037.88","898.87"
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|DK1","797.71","957.71","790.71","951.14"
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|DK1","727.67","960.79","779.88","749.75"
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|DK1","688.29","937.21","786.29","672.87"
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|DK1","627.50","840.21","578.79","679.74"
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|DK1","558.96","760.75","797.75","849.04"
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|DK1","477.25","651.67","818.13","762.49"
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|DK1","422.83","604.33","710.04","722.44"
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|DK1","493.04","608.08","780.29","722.38"
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|DK1","448.67","559.50","681.33","801.30"
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|DK1","546.67","N/A","661.50","647.43"
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|DK1","512.63","N/A","606.71","507.79"
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|DK1","508.92","N/A","531.13","496.16"
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|DK1","619.04","N/A","607.29","834.92"
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|DK1","713.58","N/A","941.63","762.06"
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|DK1","841.75","N/A","562.00","667.68"
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|DK1","928.71","N/A","962.42","1112.88"
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|DK1","934.17","N/A","1056.46","1137.97"
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|DK1","976.75","1042.29","1037.50","1120.24"
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|DK1","960.29","943.92","973.50","1044.99"
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|DK1","889.75","904.71","967.92","955.62"
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|DK1","781.71","872.83","786.08","768.93"
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|DK1","736.71","836.17","666.00","779.68"
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|DK1","786.96","839.13","761.08","896.17"
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|DK1","743.13","854.21","936.50","823.60"
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|DK1","783.33","805.33","642.75","837.86"
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|DK1","814.42","801.71","934.92","894.10"
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|DK1","790.13","843.71","771.17","796.16"
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|DK1","762.46","865.83","783.88","785.06"
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|DK1","763.13","916.21","802.00","842.61"
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|DK1","815.83","943.83","897.92","952.06"
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|DK1","858.08","931.46","962.38","1026.84"
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|DK1","872.42","911.00","980.63","1008.53"
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|DK1","909.50","945.50","961.71","1032.71"
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|DK1","981.25","N/A","1049.13","1083.12"
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|DK1","1034.21","N/A","1042.38","1110.74"
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|DK1","1077.54","N/A","1076.58","1148.77"
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|DK1","1082.04","N/A","1117.00","1189.46"
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|DK1","1053.08","N/A","1107.21","1190.46"
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|DK1","1014.79","N/A","1090.04","1184.76"
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|DK1","976.33","N/A","1039.54","1156.80"
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|DK1","942.96","N/A","1005.33","1110.11"
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|DK1","832.67","913.79","926.79","1059.13"
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|DK1","639.08","749.42","875.88","980.38"
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|DK1","549.46","703.75","814.00","806.56"
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|DK1","500.96","701.04","590.88","735.14"
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|DK1","504.08","741.63","631.46","663.02"
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|DK1","439.00","763.08","565.25","610.43"
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|DK1","516.96","833.38","656.50","572.12"
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|DK1","506.58","953.38","511.17","523.48"
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|DK1","440.63","916.54","671.88","651.38"
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|DK1","445.25","852.08","638.04","716.55"
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|DK1","422.58","776.71","671.25","686.96"
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|DK1","403.13","734.29","556.83","647.69"
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|DK1","421.79","710.96","533.08","604.21"
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|DK1","449.96","678.38","501.83","518.33"
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|DK1","430.46","577.54","443.92","493.74"
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|DK1","425.50","514.67","444.17","422.47"
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|DK1","480.79","N/A","386.25","405.30"
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|DK1","472.63","N/A","390.38","464.07"
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|DK1","435.21","N/A","529.63","528.97"
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|DK1","395.29","N/A","607.92","556.16"
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|DK1","368.08","N/A","582.33","721.21"
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|DK1","395.75","N/A","754.13","816.82"
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|DK1","423.08","N/A","684.71","615.43"
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|DK1","447.79","N/A","530.21","596.77"
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|DK1","479.08","558.54","544.17","468.45"
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|DK1","443.96","574.88","465.00","463.48"
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|DK1","496.42","597.21","449.42","460.77"
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|DK1","538.58","572.83","460.71","495.92"
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|DK1","532.79","498.46","441.54","488.03"
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|DK1","485.00","450.08","446.79","495.88"
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|DK1","499.88","366.83","406.58","495.96"
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|DK1","480.08","392.96","489.75","528.94"
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|DK1","488.50","415.21","507.58","505.75"
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|DK1","578.29","406.71","527.17","514.80"
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|DK1","675.25","439.71","506.92","487.97"
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|DK1","725.46","435.21","518.67","488.11"
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|DK1","718.08","429.04","460.75","514.81"
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|DK1","705.58","453.00","576.71","603.77"
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|DK1","731.25","555.63","642.33","631.68"
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|DK1","748.71","643.46","630.17","601.68"
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|DK1","685.79","N/A","595.21","584.44"
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|DK1","689.92","N/A","601.50","626.48"
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|DK1","692.92","N/A","645.21","635.15"
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|DK1","741.33","N/A","653.13","659.33"
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|DK1","777.13","N/A","710.00","672.40"
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|DK1","822.33","N/A","709.08","727.07"
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|DK1","858.04","N/A","800.29","833.45"
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|DK1","902.71","N/A","861.50","925.23"
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|DK1","946.13","960.38","942.63","902.81"
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|DK1","949.25","981.83","892.58","913.96"
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|DK1","960.46","968.75","883.04","913.17"
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|DK1","994.96","975.50","921.13","971.35"
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|DK1","1018.71","1021.67","1003.88","943.29"
