"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|DK1","9.00","n/e"," ","9.18"
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|DK1","17.00","n/e"," ","22.48"
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|DK1","24.00","n/e"," ","31.18"
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|DK1","26.00","n/e"," ","38.68"
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|DK1","18.00","n/e"," ","29.49"
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|DK1","4.00","n/e"," ","8.70"
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|DK1","0.00","n/e"," ","0.55"
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|DK1","0.00","n/e"," ","0.51"
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|DK1","7.00","n/e"," ","14.33"
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|DK1","28.00","n/e"," ","48.21"
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|DK1","47.00","n/e"," ","75.96"
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|DK1","57.00","n/e"," ","85.28"
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|DK1","49.00","n/e"," ","59.73"
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|DK1","35.00","n/e"," ","31.54"
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|DK1","9.00","n/e"," ","9.09"
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|DK1","0.00","n/e"," ","0.74"
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|DK1","0.00","n/e"," ","0.47"
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|DK1","6.00","n/e"," ","8.40"
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|DK1","24.00","n/e"," ","30.83"
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|DK1","43.00","n/e"," ","44.38"
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|DK1","54.00","n/e"," ","55.93"
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|DK1","51.00","n/e"," ","46.49"
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|DK1","34.00","n/e"," ","32.80"
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|DK1","9.00","n/e"," ","11.81"
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|DK1","0.00","n/e"," ","0.78"
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|DK1","0.00","n/e"," ","0.48"
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|DK1","10.00","n/e"," ","10.25"
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|DK1","43.00","n/e"," ","38.42"
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|DK1","74.00","n/e"," ","79.64"
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|DK1","86.00","n/e"," ","102.06"
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|DK1","85.00","n/e"," ","83.19"
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|DK1","59.00","n/e"," ","52.20"
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|DK1","16.00","n/e"," ","17.15"
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|DK1","1.00","n/e"," ","0.93"
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|DK1","1.00","n/e"," ","0.84"
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|DK1","21.00","n/e"," ","24.01"
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|DK1","73.00","n/e"," ","79.54"
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|DK1","116.00","n/e"," ","134.92"
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|DK1","131.00","n/e"," ","157.97"
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|DK1","117.00","n/e"," ","141.74"
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|DK1","77.00","n/e"," ","90.10"
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|DK1","22.00","n/e"," ","30.09"
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|DK1","1.00","n/e"," ","1.57"
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|DK1","1.00","n/e"," ","1.12"
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|DK1","18.00","n/e"," ","23.97"
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|DK1","64.00","n/e"," ","79.94"
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|DK1","109.00","n/e"," ","134.92"
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|DK1","129.00","n/e"," ","155.49"
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|DK1","117.00","n/e"," ","139.12"
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|DK1","77.00","n/e"," ","90.72"
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|DK1","22.00","n/e"," ","31.10"
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|DK1","1.00","n/e"," ","1.71"
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|DK1","1.00","n/e"," ","0.86"
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|DK1","20.00","n/e"," ","23.34"
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|DK1","71.00","n/e"," ","77.08"
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|DK1","114.00","n/e"," ","130.66"
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|DK1","129.00","n/e"," ","145.56"
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|DK1","112.00","n/e"," ","118.12"
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|DK1","70.00","n/e"," ","60.32"
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|DK1","21.00","n/e"," ","15.62"
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|DK1","1.00","n/e"," ","0.79"
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|DK1","0.00","n/e"," ","0.31"
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|DK1","3.00","n/e"," ","3.23"
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|DK1","14.00","n/e"," ","11.65"
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|DK1","23.00","n/e"," ","19.40"
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|DK1","26.00","n/e"," ","30.19"
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|DK1","22.00","n/e"," ","36.12"
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|DK1","14.00","n/e"," ","26.50"
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|DK1","4.00","n/e"," ","8.19"
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|DK1","0.00","n/e"," ","0.75"
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|DK1","0.00","n/e"," ","0.35"
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|DK1","5.00","n/e"," ","3.09"
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|DK1","13.00","n/e"," ","11.82"
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|DK1","21.00","n/e"," ","20.56"
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|DK1","23.00","n/e"," ","25.09"
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|DK1","13.00","n/e"," ","20.99"
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|DK1","8.00","n/e"," ","13.93"
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|DK1","2.00","n/e"," ","4.71"
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|DK1","0.00","n/e"," ","0.67"
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
