"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2017 00:00:00 - 02/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 01:00:00 - 02/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 02:00:00 - 02/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 03:00:00 - 02/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 04:00:00 - 02/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 05:00:00 - 02/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"02/01/2017 06:00:00 - 02/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 07:00:00 - 02/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 08:00:00 - 02/01/2017 09:00:00","BZN|DK1","1.00","n/e"," ","0.38"
"02/01/2017 09:00:00 - 02/01/2017 10:00:00","BZN|DK1","16.00","n/e"," ","11.36"
"02/01/2017 10:00:00 - 02/01/2017 11:00:00","BZN|DK1","56.00","n/e"," ","52.36"
"02/01/2017 11:00:00 - 02/01/2017 12:00:00","BZN|DK1","86.00","n/e"," ","109.21"
"02/01/2017 12:00:00 - 02/01/2017 13:00:00","BZN|DK1","93.00","n/e"," ","128.73"
"02/01/2017 13:00:00 - 02/01/2017 14:00:00","BZN|DK1","73.00","n/e"," ","109.02"
"02/01/2017 14:00:00 - 02/01/2017 15:00:00","BZN|DK1","37.00","n/e"," ","55.74"
"02/01/2017 15:00:00 - 02/01/2017 16:00:00","BZN|DK1","9.00","n/e"," ","8.48"
"02/01/2017 16:00:00 - 02/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.06"
"02/01/2017 17:00:00 - 02/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 18:00:00 - 02/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 19:00:00 - 02/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 20:00:00 - 02/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 21:00:00 - 02/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 22:00:00 - 02/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"02/01/2017 23:00:00 - 03/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 00:00:00 - 03/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 01:00:00 - 03/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 02:00:00 - 03/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 03:00:00 - 03/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 04:00:00 - 03/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 05:00:00 - 03/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 06:00:00 - 03/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 07:00:00 - 03/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 08:00:00 - 03/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"03/01/2017 09:00:00 - 03/01/2017 10:00:00","BZN|DK1","5.00","n/e"," ","1.17"
"03/01/2017 10:00:00 - 03/01/2017 11:00:00","BZN|DK1","15.00","n/e"," ","8.17"
"03/01/2017 11:00:00 - 03/01/2017 12:00:00","BZN|DK1","18.00","n/e"," ","11.17"
"03/01/2017 12:00:00 - 03/01/2017 13:00:00","BZN|DK1","16.00","n/e"," ","14.41"
"03/01/2017 13:00:00 - 03/01/2017 14:00:00","BZN|DK1","9.00","n/e"," ","17.31"
"03/01/2017 14:00:00 - 03/01/2017 15:00:00","BZN|DK1","5.00","n/e"," ","9.31"
"03/01/2017 15:00:00 - 03/01/2017 16:00:00","BZN|DK1","1.00","n/e"," ","1.92"
"03/01/2017 16:00:00 - 03/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.02"
"03/01/2017 17:00:00 - 03/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.14"
"03/01/2017 18:00:00 - 03/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 19:00:00 - 03/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 20:00:00 - 03/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 21:00:00 - 03/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 22:00:00 - 03/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"03/01/2017 23:00:00 - 04/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 00:00:00 - 04/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 01:00:00 - 04/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 02:00:00 - 04/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 03:00:00 - 04/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 04:00:00 - 04/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 05:00:00 - 04/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 06:00:00 - 04/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 07:00:00 - 04/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 08:00:00 - 04/01/2017 09:00:00","BZN|DK1","1.00","n/e"," ","0.13"
"04/01/2017 09:00:00 - 04/01/2017 10:00:00","BZN|DK1","12.00","n/e"," ","12.44"
"04/01/2017 10:00:00 - 04/01/2017 11:00:00","BZN|DK1","48.00","n/e"," ","49.56"
"04/01/2017 11:00:00 - 04/01/2017 12:00:00","BZN|DK1","72.00","n/e"," ","79.43"
"04/01/2017 12:00:00 - 04/01/2017 13:00:00","BZN|DK1","76.00","n/e"," ","83.66"
"04/01/2017 13:00:00 - 04/01/2017 14:00:00","BZN|DK1","55.00","n/e"," ","63.12"
"04/01/2017 14:00:00 - 04/01/2017 15:00:00","BZN|DK1","29.00","n/e"," ","43.21"
"04/01/2017 15:00:00 - 04/01/2017 16:00:00","BZN|DK1","7.00","n/e"," ","11.45"
"04/01/2017 16:00:00 - 04/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.12"
"04/01/2017 17:00:00 - 04/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"04/01/2017 18:00:00 - 04/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 19:00:00 - 04/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 20:00:00 - 04/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 21:00:00 - 04/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 22:00:00 - 04/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"04/01/2017 23:00:00 - 05/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 00:00:00 - 05/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 01:00:00 - 05/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 02:00:00 - 05/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 03:00:00 - 05/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 04:00:00 - 05/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 05:00:00 - 05/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 06:00:00 - 05/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 07:00:00 - 05/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 08:00:00 - 05/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.07"
"05/01/2017 09:00:00 - 05/01/2017 10:00:00","BZN|DK1","9.00","n/e"," ","7.07"
"05/01/2017 10:00:00 - 05/01/2017 11:00:00","BZN|DK1","36.00","n/e"," ","34.44"
"05/01/2017 11:00:00 - 05/01/2017 12:00:00","BZN|DK1","62.00","n/e"," ","66.12"
"05/01/2017 12:00:00 - 05/01/2017 13:00:00","BZN|DK1","77.00","n/e"," ","73.57"
"05/01/2017 13:00:00 - 05/01/2017 14:00:00","BZN|DK1","68.00","n/e"," ","63.83"
"05/01/2017 14:00:00 - 05/01/2017 15:00:00","BZN|DK1","43.00","n/e"," ","48.56"
"05/01/2017 15:00:00 - 05/01/2017 16:00:00","BZN|DK1","11.00","n/e"," ","13.70"
"05/01/2017 16:00:00 - 05/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.21"
"05/01/2017 17:00:00 - 05/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 18:00:00 - 05/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"05/01/2017 19:00:00 - 05/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 20:00:00 - 05/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 21:00:00 - 05/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 22:00:00 - 05/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"05/01/2017 23:00:00 - 06/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 00:00:00 - 06/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 01:00:00 - 06/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 02:00:00 - 06/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 03:00:00 - 06/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 04:00:00 - 06/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 05:00:00 - 06/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"06/01/2017 06:00:00 - 06/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 07:00:00 - 06/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"06/01/2017 08:00:00 - 06/01/2017 09:00:00","BZN|DK1","1.00","n/e"," ","0.31"
"06/01/2017 09:00:00 - 06/01/2017 10:00:00","BZN|DK1","15.00","n/e"," ","16.52"
"06/01/2017 10:00:00 - 06/01/2017 11:00:00","BZN|DK1","53.00","n/e"," ","54.37"
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|DK1","79.00","n/e"," ","88.01"
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|DK1","81.00","n/e"," ","92.17"
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|DK1","58.00","n/e"," ","69.43"
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|DK1","31.00","n/e"," ","33.26"
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|DK1","6.00","n/e"," ","7.89"
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.06"
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|DK1","1.00","n/e"," ","1.98"
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|DK1","7.00","n/e"," ","11.84"
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|DK1","16.00","n/e"," ","24.82"
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|DK1","22.00","n/e"," ","31.70"
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|DK1","27.00","n/e"," ","30.66"
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|DK1","17.00","n/e"," ","20.39"
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|DK1","4.00","n/e"," ","6.20"
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.12"
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.07"
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|DK1","8.00","n/e"," ","4.60"
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|DK1","30.00","n/e"," ","18.13"
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|DK1","53.00","n/e"," ","28.32"
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|DK1","61.00","n/e"," ","31.25"
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|DK1","51.00","n/e"," ","28.28"
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|DK1","30.00","n/e"," ","16.72"
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|DK1","7.00","n/e"," ","5.00"
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.11"
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|DK1","2.00","n/e"," ","1.32"
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|DK1","9.00","n/e"," ","8.15"
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|DK1","17.00","n/e"," ","15.29"
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|DK1","23.00","n/e"," ","19.95"
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|DK1","26.00","n/e"," ","18.41"
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|DK1","16.00","n/e"," ","13.32"
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|DK1","4.00","n/e"," ","4.09"
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.10"
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.03"
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|DK1","1.00","n/e"," ","0.97"
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|DK1","6.00","n/e"," ","5.19"
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|DK1","11.00","n/e"," ","10.04"
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|DK1","15.00","n/e"," ","11.68"
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|DK1","18.00","n/e"," ","11.25"
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|DK1","10.00","n/e"," ","9.25"
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|DK1","2.00","n/e"," ","2.41"
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.07"
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|DK1","0.00","n/e"," ","0.01"
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|DK1","2.00","n/e"," ","0.28"
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|DK1","7.00","n/e"," ","3.85"
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|DK1","10.00","n/e"," ","17.47"
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|DK1","12.00","n/e"," ","35.85"
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|DK1","22.00","n/e"," ","35.35"
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|DK1","18.00","n/e"," ","20.17"
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|DK1","6.00","n/e"," ","6.97"
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|DK1","0.00","n/e"," ","0.22"
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|DK1","0.00","n/e"," ","0.00"
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|DK1","0.00","n/e"," ","0.00"
