"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|DK1","31.29","35.42","39.10","38.34"
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|DK1","6.13","7.73","8.51","8.45"
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|DK1","0.05","0.06","0.16","0.28"
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.08","0.00"
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.07","0.00"
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|DK1","0.09","0.11","0.11","0.10"
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|DK1","9.66","11.16","11.78","6.26"
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|DK1","37.51","40.00","31.54","24.04"
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|DK1","63.89","68.70","49.13","44.41"
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|DK1","71.58","72.22","57.43","59.02"
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|DK1","61.60","63.49","58.22","51.83"
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|DK1","33.91","36.88","29.55","28.18"
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|DK1","7.19","8.44","7.20","6.24"
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|DK1","0.05","0.06","0.01","0.28"
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.08","0.00"
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.06","0.00"
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|DK1","0.12","0.11","0.11","0.08"
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|DK1","10.52","9.71","9.80","3.76"
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|DK1","37.09","32.77","23.52","17.49"
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|DK1","59.79","55.95","36.90","31.28"
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|DK1","67.13","66.55","48.46","34.03"
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|DK1","58.26","58.13","32.86","30.85"
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|DK1","37.90","35.36","15.95","18.93"
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|DK1","9.82","8.88","4.59","5.42"
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|DK1","0.05","0.05","0.00","0.27"
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.09","0.00"
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.07","0.00"
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|DK1","0.14","0.16","0.16","0.09"
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|DK1","11.85","12.26","12.28","4.14"
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|DK1","42.56","41.24","27.37","18.10"
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|DK1","67.83","72.22","45.81","30.86"
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|DK1","80.92","77.80","34.94","39.43"
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|DK1","70.89","64.43","37.94","39.78"
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|DK1","38.16","39.15","23.80","25.58"
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|DK1","8.56","9.87","5.35","6.97"
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|DK1","0.04","0.05","0.00","0.30"
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.09","0.00"
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.07","0.00"
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|DK1","0.10","0.10","0.10","0.04"
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|DK1","7.10","6.90","9.03","1.94"
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|DK1","26.37","22.90","12.40","11.19"
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|DK1","40.05","33.12","16.88","21.43"
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|DK1","41.36","35.66","19.84","23.88"
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|DK1","32.50","30.51","18.76","18.07"
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|DK1","17.26","18.13","11.57","9.59"
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|DK1","3.78","4.17","2.35","2.34"
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|DK1","0.03","0.03","0.00","0.15"
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.08","0.00"
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.06","0.00"
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.14"
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|DK1","0.12","0.12","0.12","0.09"
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|DK1","6.61","6.90","7.54","2.09"
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|DK1","22.37","22.88","13.50","7.38"
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|DK1","36.23","39.31","18.75","13.14"
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|DK1","40.35","45.60","19.96","16.38"
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|DK1","36.87","39.97","19.85","16.50"
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|DK1","24.63","26.15","13.82","11.94"
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|DK1","7.19","7.33","3.70","3.45"
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|DK1","0.04","0.04","0.00","0.20"
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.07","0.00"
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.06","0.00"
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|DK1","0.26","0.26","0.26","0.12"
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|DK1","13.60","13.61","14.13","3.95"
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|DK1","43.52","41.82","25.65","12.07"
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|DK1","67.08","62.94","28.76","23.67"
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|DK1","73.11","72.05","38.14","30.71"
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|DK1","60.76","62.00","37.07","29.23"
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|DK1","37.14","35.39","19.88","20.04"
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|DK1","9.65","9.24","5.98","7.07"
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|DK1","0.04","0.04","0.00","0.33"
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.07","0.00"
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|DK1","0.01","0.01","0.06","0.00"
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|DK1","0.25","0.27","0.27","0.15"
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|DK1","12.04","13.57","14.11","5.14"
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|DK1","40.87","49.21","33.35","21.14"
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|DK1","71.68","84.83","46.67","37.04"
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|DK1","83.54","92.43","58.95","50.87"
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|DK1","76.47","83.33","58.87","55.30"
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|DK1","49.78","55.11","43.48","39.59"
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|DK1","14.80","15.61","11.82","11.52"
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|DK1","0.04","0.04","0.05","0.43"
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.08","0.00"
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|DK1","0.02","0.02","0.07","0.00"
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|DK1","0.25","0.23","0.23","0.25"
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|DK1","10.32","9.00","10.12","5.33"
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|DK1","34.84","30.64","27.73","28.44"
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|DK1","60.00","59.17","60.67","62.31"
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|DK1","73.31","73.67","82.32","79.11"
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|DK1","69.15","71.11","74.10","72.60"
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|DK1","45.04","49.54","50.34","49.33"
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|DK1","13.67","15.16","16.21","13.42"
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|DK1","0.27","0.28","0.24","0.50"
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|DK1","0.02","0.02","0.14","0.00"
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|DK1","0.02","0.02","0.12","0.00"
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|DK1","0.01","0.01","0.01","0.00"
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|DK1","0.00","0.00","0.00","0.00"
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|DK1","0.00","N/A","0.00","0.00"
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|DK1","0.01","N/A","0.01","0.00"
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|DK1","0.02","N/A","0.02","0.00"
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|DK1","0.11","0.12","0.12","0.10"
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|DK1","3.35","3.95","4.99","4.61"
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|DK1","10.95","12.71","17.31","20.76"
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|DK1","16.95","20.74","32.36","32.57"
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|DK1","19.01","24.63","35.14","37.56"
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|DK1","17.16","21.03","36.97","24.63"
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|DK1","11.30","11.63","16.13","11.85"
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|DK1","3.03","3.10","2.88","2.37"
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|DK1","0.05","0.05","0.08","0.21"
