"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"24/02/2024 00:00:00 - 24/02/2024 01:00:00","BZN|DK1","909.92","1040.75","1040.75","993.53"
"24/02/2024 01:00:00 - 24/02/2024 02:00:00","BZN|DK1","768.46","900.42","900.42","885.72"
"24/02/2024 02:00:00 - 24/02/2024 03:00:00","BZN|DK1","696.50","819.13","819.13","775.01"
"24/02/2024 03:00:00 - 24/02/2024 04:00:00","BZN|DK1","671.29","727.92","727.92","655.28"
"24/02/2024 04:00:00 - 24/02/2024 05:00:00","BZN|DK1","657.83","627.13","627.13","647.86"
"24/02/2024 05:00:00 - 24/02/2024 06:00:00","BZN|DK1","627.25","675.75","675.75","640.81"
"24/02/2024 06:00:00 - 24/02/2024 07:00:00","BZN|DK1","555.46","634.67","634.67","655.01"
"24/02/2024 07:00:00 - 24/02/2024 08:00:00","BZN|DK1","501.50","630.63","630.63","557.49"
"24/02/2024 08:00:00 - 24/02/2024 09:00:00","BZN|DK1","517.04","533.04","533.04","431.27"
"24/02/2024 09:00:00 - 24/02/2024 10:00:00","BZN|DK1","492.13","484.25","397.00","349.74"
"24/02/2024 10:00:00 - 24/02/2024 11:00:00","BZN|DK1","465.88","443.71","337.88","290.80"
"24/02/2024 11:00:00 - 24/02/2024 12:00:00","BZN|DK1","471.75","461.29","337.50","314.31"
"24/02/2024 12:00:00 - 24/02/2024 13:00:00","BZN|DK1","523.71","502.58","389.13","338.31"
"24/02/2024 13:00:00 - 24/02/2024 14:00:00","BZN|DK1","560.29","524.75","393.71","393.58"
"24/02/2024 14:00:00 - 24/02/2024 15:00:00","BZN|DK1","538.92","511.58","447.25","492.99"
"24/02/2024 15:00:00 - 24/02/2024 16:00:00","BZN|DK1","505.00","464.79","526.29","480.44"
"24/02/2024 16:00:00 - 24/02/2024 17:00:00","BZN|DK1","468.75","433.42","516.71","500.48"
"24/02/2024 17:00:00 - 24/02/2024 18:00:00","BZN|DK1","405.75","415.42","504.79","484.85"
"24/02/2024 18:00:00 - 24/02/2024 19:00:00","BZN|DK1","349.88","380.63","485.83","443.68"
"24/02/2024 19:00:00 - 24/02/2024 20:00:00","BZN|DK1","394.08","391.58","497.29","474.39"
"24/02/2024 20:00:00 - 24/02/2024 21:00:00","BZN|DK1","496.92","424.04","554.13","465.39"
"24/02/2024 21:00:00 - 24/02/2024 22:00:00","BZN|DK1","553.58","478.75","504.75","443.48"
"24/02/2024 22:00:00 - 24/02/2024 23:00:00","BZN|DK1","579.08","513.79","476.50","461.26"
"24/02/2024 23:00:00 - 25/02/2024 00:00:00","BZN|DK1","598.96","530.50","526.83","461.09"
"25/02/2024 00:00:00 - 25/02/2024 01:00:00","BZN|DK1","588.58","465.42","465.42","458.24"
"25/02/2024 01:00:00 - 25/02/2024 02:00:00","BZN|DK1","608.96","540.58","540.58","503.34"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|DK1","616.38","563.58","563.58","464.49"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|DK1","630.29","520.33","520.33","425.14"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|DK1","624.75","419.29","419.29","377.99"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|DK1","595.21","390.67","390.67","364.94"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|DK1","525.83","363.58","363.58","417.20"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|DK1","488.50","475.75","475.75","490.21"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|DK1","546.08","584.67","584.46","516.16"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|DK1","563.92","615.88","545.75","487.99"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|DK1","545.50","549.92","459.33","405.00"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|DK1","439.13","442.58","327.75","296.43"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|DK1","361.96","377.33","255.71","193.94"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|DK1","300.04","324.04","185.75","171.61"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|DK1","238.58","260.25","144.79","124.32"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|DK1","179.42","205.29","111.83","101.25"
"25/02/2024 16:00:00 - 25/02/2024 17:00:00","BZN|DK1","131.63","155.21","83.79","93.39"
"25/02/2024 17:00:00 - 25/02/2024 18:00:00","BZN|DK1","100.04","101.67","60.29","57.08"
"25/02/2024 18:00:00 - 25/02/2024 19:00:00","BZN|DK1","76.67","68.38","52.17","48.30"
"25/02/2024 19:00:00 - 25/02/2024 20:00:00","BZN|DK1","60.13","55.58","45.33","31.45"
"25/02/2024 20:00:00 - 25/02/2024 21:00:00","BZN|DK1","38.08","46.42","31.00","20.93"
"25/02/2024 21:00:00 - 25/02/2024 22:00:00","BZN|DK1","26.79","40.79","30.25","24.45"
"25/02/2024 22:00:00 - 25/02/2024 23:00:00","BZN|DK1","26.00","40.38","36.46","33.58"
"25/02/2024 23:00:00 - 26/02/2024 00:00:00","BZN|DK1","27.50","53.67","56.75","49.24"
"26/02/2024 00:00:00 - 26/02/2024 01:00:00","BZN|DK1","52.58","66.83","66.83","74.50"
"26/02/2024 01:00:00 - 26/02/2024 02:00:00","BZN|DK1","60.79","100.38","100.38","118.35"
"26/02/2024 02:00:00 - 26/02/2024 03:00:00","BZN|DK1","73.79","152.58","152.58","161.16"
"26/02/2024 03:00:00 - 26/02/2024 04:00:00","BZN|DK1","103.63","184.58","184.58","193.39"
"26/02/2024 04:00:00 - 26/02/2024 05:00:00","BZN|DK1","132.54","202.00","202.00","195.74"
"26/02/2024 05:00:00 - 26/02/2024 06:00:00","BZN|DK1","150.21","207.96","207.96","208.90"
"26/02/2024 06:00:00 - 26/02/2024 07:00:00","BZN|DK1","145.58","210.92","215.75","239.15"
"26/02/2024 07:00:00 - 26/02/2024 08:00:00","BZN|DK1","138.88","244.58","244.58","245.59"
"26/02/2024 08:00:00 - 26/02/2024 09:00:00","BZN|DK1","162.00","291.71","291.71","228.49"
"26/02/2024 09:00:00 - 26/02/2024 10:00:00","BZN|DK1","191.67","357.75","279.42","222.14"
"26/02/2024 10:00:00 - 26/02/2024 11:00:00","BZN|DK1","226.21","422.96","296.54","291.84"
"26/02/2024 11:00:00 - 26/02/2024 12:00:00","BZN|DK1","258.71","468.79","396.58","334.23"
"26/02/2024 12:00:00 - 26/02/2024 13:00:00","BZN|DK1","310.75","510.71","400.38","364.95"
"26/02/2024 13:00:00 - 26/02/2024 14:00:00","BZN|DK1","357.92","503.67","417.58","403.71"
"26/02/2024 14:00:00 - 26/02/2024 15:00:00","BZN|DK1","360.63","475.63","431.63","411.86"
"26/02/2024 15:00:00 - 26/02/2024 16:00:00","BZN|DK1","361.63","426.75","405.75","397.76"
"26/02/2024 16:00:00 - 26/02/2024 17:00:00","BZN|DK1","338.63","373.54","379.63","329.77"
"26/02/2024 17:00:00 - 26/02/2024 18:00:00","BZN|DK1","296.25","309.25","258.38","247.59"
"26/02/2024 18:00:00 - 26/02/2024 19:00:00","BZN|DK1","234.33","245.04","193.63","214.27"
"26/02/2024 19:00:00 - 26/02/2024 20:00:00","BZN|DK1","209.63","221.88","209.04","182.00"
"26/02/2024 20:00:00 - 26/02/2024 21:00:00","BZN|DK1","210.50","208.63","165.25","175.47"
"26/02/2024 21:00:00 - 26/02/2024 22:00:00","BZN|DK1","185.13","190.08","167.75","165.06"
"26/02/2024 22:00:00 - 26/02/2024 23:00:00","BZN|DK1","159.54","162.50","149.00","158.38"
"26/02/2024 23:00:00 - 27/02/2024 00:00:00","BZN|DK1","130.67","134.38","145.71","138.01"
"27/02/2024 00:00:00 - 27/02/2024 01:00:00","BZN|DK1","111.00","122.58","122.58","107.94"
"27/02/2024 01:00:00 - 27/02/2024 02:00:00","BZN|DK1","91.96","87.13","87.13","74.98"
"27/02/2024 02:00:00 - 27/02/2024 03:00:00","BZN|DK1","72.58","53.88","53.88","47.26"
"27/02/2024 03:00:00 - 27/02/2024 04:00:00","BZN|DK1","56.67","38.96","38.96","32.37"
"27/02/2024 04:00:00 - 27/02/2024 05:00:00","BZN|DK1","49.13","24.00","24.00","18.29"
"27/02/2024 05:00:00 - 27/02/2024 06:00:00","BZN|DK1","47.92","19.04","19.04","12.55"
"27/02/2024 06:00:00 - 27/02/2024 07:00:00","BZN|DK1","41.58","11.42","11.42","10.14"
"27/02/2024 07:00:00 - 27/02/2024 08:00:00","BZN|DK1","36.58","12.58","12.58","9.90"
"27/02/2024 08:00:00 - 27/02/2024 09:00:00","BZN|DK1","41.25","20.96","21.21","12.14"
"27/02/2024 09:00:00 - 27/02/2024 10:00:00","BZN|DK1","52.75","39.54","26.08","14.27"
"27/02/2024 10:00:00 - 27/02/2024 11:00:00","BZN|DK1","74.58","71.04","43.08","29.47"
"27/02/2024 11:00:00 - 27/02/2024 12:00:00","BZN|DK1","107.21","115.00","97.33","101.86"
"27/02/2024 12:00:00 - 27/02/2024 13:00:00","BZN|DK1","167.25","166.88","192.79","182.66"
"27/02/2024 13:00:00 - 27/02/2024 14:00:00","BZN|DK1","229.33","219.50","241.75","206.66"
"27/02/2024 14:00:00 - 27/02/2024 15:00:00","BZN|DK1","265.71","276.96","246.42","240.47"
"27/02/2024 15:00:00 - 27/02/2024 16:00:00","BZN|DK1","291.58","307.88","291.13","231.48"
"27/02/2024 16:00:00 - 27/02/2024 17:00:00","BZN|DK1","297.25","308.88","246.83","262.77"
"27/02/2024 17:00:00 - 27/02/2024 18:00:00","BZN|DK1","290.54","295.38","262.50","285.13"
"27/02/2024 18:00:00 - 27/02/2024 19:00:00","BZN|DK1","289.25","311.08","325.83","336.65"
"27/02/2024 19:00:00 - 27/02/2024 20:00:00","BZN|DK1","355.75","389.54","461.21","432.47"
"27/02/2024 20:00:00 - 27/02/2024 21:00:00","BZN|DK1","495.13","506.25","578.88","512.56"
"27/02/2024 21:00:00 - 27/02/2024 22:00:00","BZN|DK1","664.46","656.67","682.92","657.74"
"27/02/2024 22:00:00 - 27/02/2024 23:00:00","BZN|DK1","804.33","774.54","783.29","819.39"
"27/02/2024 23:00:00 - 28/02/2024 00:00:00","BZN|DK1","930.17","864.88","962.67","945.52"
"28/02/2024 00:00:00 - 28/02/2024 01:00:00","BZN|DK1","1051.08","1051.75","1051.75","1071.72"
"28/02/2024 01:00:00 - 28/02/2024 02:00:00","BZN|DK1","1120.67","1210.04","1210.04","1210.18"
"28/02/2024 02:00:00 - 28/02/2024 03:00:00","BZN|DK1","1170.96","1352.42","1352.42","1304.58"
"28/02/2024 03:00:00 - 28/02/2024 04:00:00","BZN|DK1","1226.79","1390.96","1390.96","1365.95"
"28/02/2024 04:00:00 - 28/02/2024 05:00:00","BZN|DK1","1207.88","1440.42","1440.42","1424.43"
"28/02/2024 05:00:00 - 28/02/2024 06:00:00","BZN|DK1","1080.17","1439.21","1439.21","1443.96"
"28/02/2024 06:00:00 - 28/02/2024 07:00:00","BZN|DK1","839.13","1332.92","1332.92","1359.97"
"28/02/2024 07:00:00 - 28/02/2024 08:00:00","BZN|DK1","691.92","1194.71","1194.71","1051.06"
"28/02/2024 08:00:00 - 28/02/2024 09:00:00","BZN|DK1","695.00","988.67","988.67","825.23"
"28/02/2024 09:00:00 - 28/02/2024 10:00:00","BZN|DK1","697.71","920.33","798.92","717.12"
"28/02/2024 10:00:00 - 28/02/2024 11:00:00","BZN|DK1","722.21","844.58","717.92","721.42"
"28/02/2024 11:00:00 - 28/02/2024 12:00:00","BZN|DK1","744.67","844.83","803.33","815.29"
"28/02/2024 12:00:00 - 28/02/2024 13:00:00","BZN|DK1","807.04","854.75","945.13","1009.66"
"28/02/2024 13:00:00 - 28/02/2024 14:00:00","BZN|DK1","857.00","876.54","1125.29","1110.98"
"28/02/2024 14:00:00 - 28/02/2024 15:00:00","BZN|DK1","893.63","886.00","1170.33","1181.07"
"28/02/2024 15:00:00 - 28/02/2024 16:00:00","BZN|DK1","880.50","857.08","1166.29","1186.89"
"28/02/2024 16:00:00 - 28/02/2024 17:00:00","BZN|DK1","841.42","814.00","1035.88","926.82"
"28/02/2024 17:00:00 - 28/02/2024 18:00:00","BZN|DK1","753.13","754.04","780.17","741.71"
"28/02/2024 18:00:00 - 28/02/2024 19:00:00","BZN|DK1","641.92","702.25","707.42","758.38"
"28/02/2024 19:00:00 - 28/02/2024 20:00:00","BZN|DK1","701.79","766.17","923.58","889.97"
"28/02/2024 20:00:00 - 28/02/2024 21:00:00","BZN|DK1","907.04","916.46","1115.75","1084.71"
"28/02/2024 21:00:00 - 28/02/2024 22:00:00","BZN|DK1","1148.08","1127.96","1366.58","1321.63"
"28/02/2024 22:00:00 - 28/02/2024 23:00:00","BZN|DK1","1342.46","1293.96","1549.88","1530.35"
"28/02/2024 23:00:00 - 29/02/2024 00:00:00","BZN|DK1","1524.54","1440.21","1803.88","1776.99"
"29/02/2024 00:00:00 - 29/02/2024 01:00:00","BZN|DK1","1689.38","1901.17","1901.17","1993.04"
"29/02/2024 01:00:00 - 29/02/2024 02:00:00","BZN|DK1","1819.21","2266.29","2266.29","2223.40"
"29/02/2024 02:00:00 - 29/02/2024 03:00:00","BZN|DK1","1997.67","2484.71","2484.71","2476.65"
"29/02/2024 03:00:00 - 29/02/2024 04:00:00","BZN|DK1","2209.17","2647.67","2647.67","2565.49"
"29/02/2024 04:00:00 - 29/02/2024 05:00:00","BZN|DK1","2378.79","2730.46","2730.46","2691.42"
"29/02/2024 05:00:00 - 29/02/2024 06:00:00","BZN|DK1","2437.79","2839.13","2839.13","2763.95"
"29/02/2024 06:00:00 - 29/02/2024 07:00:00","BZN|DK1","2253.38","2718.96","2718.96","2813.72"
"29/02/2024 07:00:00 - 29/02/2024 08:00:00","BZN|DK1","2159.00","2874.25","2874.25","2857.14"
"29/02/2024 08:00:00 - 29/02/2024 09:00:00","BZN|DK1","2428.17","3129.29","3129.29","2906.99"
"29/02/2024 09:00:00 - 29/02/2024 10:00:00","BZN|DK1","2538.38","3115.96","3021.42","2851.29"
"29/02/2024 10:00:00 - 29/02/2024 11:00:00","BZN|DK1","2416.92","2836.38","2797.00","2761.23"
"29/02/2024 11:00:00 - 29/02/2024 12:00:00","BZN|DK1","2466.21","2690.04","2612.58","2560.21"
"29/02/2024 12:00:00 - 29/02/2024 13:00:00","BZN|DK1","2240.04","2380.42","2380.42","2348.49"
"29/02/2024 13:00:00 - 29/02/2024 14:00:00","BZN|DK1","2029.71","2084.42","2327.79","2284.96"
"29/02/2024 14:00:00 - 29/02/2024 15:00:00","BZN|DK1","1847.63","1852.63","2195.67","2153.59"
"29/02/2024 15:00:00 - 29/02/2024 16:00:00","BZN|DK1","1680.92","1701.08","2037.38","2031.48"
"29/02/2024 16:00:00 - 29/02/2024 17:00:00","BZN|DK1","1611.42","1606.29","2007.08","1885.15"
"29/02/2024 17:00:00 - 29/02/2024 18:00:00","BZN|DK1","1510.46","1516.83","1848.00","1733.42"
"29/02/2024 18:00:00 - 29/02/2024 19:00:00","BZN|DK1","1325.58","1367.83","1673.25","1676.38"
"29/02/2024 19:00:00 - 29/02/2024 20:00:00","BZN|DK1","1268.13","1318.25","1765.83","1602.43"
"29/02/2024 20:00:00 - 29/02/2024 21:00:00","BZN|DK1","1262.08","1288.42","1653.75","1483.84"
"29/02/2024 21:00:00 - 29/02/2024 22:00:00","BZN|DK1","1276.54","1311.38","1527.38","1368.12"
"29/02/2024 22:00:00 - 29/02/2024 23:00:00","BZN|DK1","1213.67","1292.54","1418.17","1335.93"
"29/02/2024 23:00:00 - 01/03/2024 00:00:00","BZN|DK1","1187.08","1274.38","1406.00","1326.10"
"01/03/2024 00:00:00 - 01/03/2024 01:00:00","BZN|DK1","1498.25","1386.75","1386.75","1290.39"
"01/03/2024 01:00:00 - 01/03/2024 02:00:00","BZN|DK1","1455.92","1406.50","1406.50","1318.83"
"01/03/2024 02:00:00 - 01/03/2024 03:00:00","BZN|DK1","1381.83","1352.67","1352.67","1245.05"
"01/03/2024 03:00:00 - 01/03/2024 04:00:00","BZN|DK1","1337.25","1311.38","1311.38","1195.14"
"01/03/2024 04:00:00 - 01/03/2024 05:00:00","BZN|DK1","1337.50","1263.54","1263.54","1248.81"
"01/03/2024 05:00:00 - 01/03/2024 06:00:00","BZN|DK1","1348.38","1386.21","1386.21","1308.08"
"01/03/2024 06:00:00 - 01/03/2024 07:00:00","BZN|DK1","1272.21","1308.63","1308.63","1348.95"
"01/03/2024 07:00:00 - 01/03/2024 08:00:00","BZN|DK1","1244.21","1449.04","1449.04","1468.72"
"01/03/2024 08:00:00 - 01/03/2024 09:00:00","BZN|DK1","1390.58","1635.83","1635.83","1379.62"
"01/03/2024 09:00:00 - 01/03/2024 10:00:00","BZN|DK1","1411.79","1664.04","1440.83","1317.06"
"01/03/2024 10:00:00 - 01/03/2024 11:00:00","BZN|DK1","1338.54","1540.54","1284.38","1285.10"
"01/03/2024 11:00:00 - 01/03/2024 12:00:00","BZN|DK1","1295.58","1476.96","1312.63","1272.12"
"01/03/2024 12:00:00 - 01/03/2024 13:00:00","BZN|DK1","1170.54","1407.63","1276.88","1214.04"
"01/03/2024 13:00:00 - 01/03/2024 14:00:00","BZN|DK1","984.33","1299.75","1185.38","1151.07"
"01/03/2024 14:00:00 - 01/03/2024 15:00:00","BZN|DK1","791.79","1135.46","1122.42","1060.88"
"01/03/2024 15:00:00 - 01/03/2024 16:00:00","BZN|DK1","636.00","966.13","968.88","916.39"
"01/03/2024 16:00:00 - 01/03/2024 17:00:00","BZN|DK1","552.38","804.50","809.29","747.82"
"01/03/2024 17:00:00 - 01/03/2024 18:00:00","BZN|DK1","486.00","670.04","638.17","613.49"
"01/03/2024 18:00:00 - 01/03/2024 19:00:00","BZN|DK1","418.29","564.79","507.71","493.63"
"01/03/2024 19:00:00 - 01/03/2024 20:00:00","BZN|DK1","406.83","533.88","476.88","399.35"
"01/03/2024 20:00:00 - 01/03/2024 21:00:00","BZN|DK1","425.96","531.13","468.63","468.37"
"01/03/2024 21:00:00 - 01/03/2024 22:00:00","BZN|DK1","447.54","541.46","560.88","527.64"
"01/03/2024 22:00:00 - 01/03/2024 23:00:00","BZN|DK1","457.29","525.21","554.50","514.83"
"01/03/2024 23:00:00 - 02/03/2024 00:00:00","BZN|DK1","473.08","498.00","493.25","481.87"
"02/03/2024 00:00:00 - 02/03/2024 01:00:00","BZN|DK1","544.63","558.38","558.38","548.32"
"02/03/2024 01:00:00 - 02/03/2024 02:00:00","BZN|DK1","572.13","659.38","659.38","665.19"
"02/03/2024 02:00:00 - 02/03/2024 03:00:00","BZN|DK1","609.50","802.50","802.50","759.30"
"02/03/2024 03:00:00 - 02/03/2024 04:00:00","BZN|DK1","678.54","888.96","888.96","811.39"
"02/03/2024 04:00:00 - 02/03/2024 05:00:00","BZN|DK1","805.79","968.71","968.71","1028.72"
"02/03/2024 05:00:00 - 02/03/2024 06:00:00","BZN|DK1","967.96","1210.17","1210.17","1303.61"
"02/03/2024 06:00:00 - 02/03/2024 07:00:00","BZN|DK1","962.08","1325.88","1325.88","1437.34"
"02/03/2024 07:00:00 - 02/03/2024 08:00:00","BZN|DK1","873.71","1467.33","1467.33","1446.51"
"02/03/2024 08:00:00 - 02/03/2024 09:00:00","BZN|DK1","865.13","1427.71","1427.71","1206.17"
"02/03/2024 09:00:00 - 02/03/2024 10:00:00","BZN|DK1","790.08","1265.75","1036.71","900.79"
"02/03/2024 10:00:00 - 02/03/2024 11:00:00","BZN|DK1","649.25","1039.38","732.46","686.28"
"02/03/2024 11:00:00 - 02/03/2024 12:00:00","BZN|DK1","524.33","842.88","624.38","584.60"
"02/03/2024 12:00:00 - 02/03/2024 13:00:00","BZN|DK1","389.38","690.29","503.67","444.18"
"02/03/2024 13:00:00 - 02/03/2024 14:00:00","BZN|DK1","308.29","609.29","391.79","313.37"
"02/03/2024 14:00:00 - 02/03/2024 15:00:00","BZN|DK1","247.83","558.08","276.46","224.35"
"02/03/2024 15:00:00 - 02/03/2024 16:00:00","BZN|DK1","214.96","528.50","191.04","146.07"
"02/03/2024 16:00:00 - 02/03/2024 17:00:00","BZN|DK1","206.58","519.79","184.96","163.30"
"02/03/2024 17:00:00 - 02/03/2024 18:00:00","BZN|DK1","227.67","551.29","257.92","273.12"
"02/03/2024 18:00:00 - 02/03/2024 19:00:00","BZN|DK1","255.50","541.50","427.71","515.80"
"02/03/2024 19:00:00 - 02/03/2024 20:00:00","BZN|DK1","308.63","504.21","728.92","626.98"
"02/03/2024 20:00:00 - 02/03/2024 21:00:00","BZN|DK1","376.13","520.29","718.42","593.83"
"02/03/2024 21:00:00 - 02/03/2024 22:00:00","BZN|DK1","445.92","566.33","680.00","678.10"
"02/03/2024 22:00:00 - 02/03/2024 23:00:00","BZN|DK1","477.42","573.21","789.83","797.84"
"02/03/2024 23:00:00 - 03/03/2024 00:00:00","BZN|DK1","507.71","588.17","816.25","817.62"
"03/03/2024 00:00:00 - 03/03/2024 01:00:00","BZN|DK1","690.42","778.33","778.33","716.85"
"03/03/2024 01:00:00 - 03/03/2024 02:00:00","BZN|DK1","715.63","697.08","697.08","658.82"
"03/03/2024 02:00:00 - 03/03/2024 03:00:00","BZN|DK1","767.08","766.96","766.96","687.10"
"03/03/2024 03:00:00 - 03/03/2024 04:00:00","BZN|DK1","814.21","763.63","763.63","719.33"
"03/03/2024 04:00:00 - 03/03/2024 05:00:00","BZN|DK1","848.08","765.33","765.33","712.17"
"03/03/2024 05:00:00 - 03/03/2024 06:00:00","BZN|DK1","875.79","789.71","789.71","737.28"
"03/03/2024 06:00:00 - 03/03/2024 07:00:00","BZN|DK1","827.92","731.79","731.79","778.50"
"03/03/2024 07:00:00 - 03/03/2024 08:00:00","BZN|DK1","802.46","824.33","824.33","843.32"
"03/03/2024 08:00:00 - 03/03/2024 09:00:00","BZN|DK1","903.63","959.04","959.04","891.65"
"03/03/2024 09:00:00 - 03/03/2024 10:00:00","BZN|DK1","938.38","973.92","931.83","911.59"
"03/03/2024 10:00:00 - 03/03/2024 11:00:00","BZN|DK1","913.21","925.17","926.71","951.19"
"03/03/2024 11:00:00 - 03/03/2024 12:00:00","BZN|DK1","1015.08","942.54","1020.71","1090.36"
"03/03/2024 12:00:00 - 03/03/2024 13:00:00","BZN|DK1","1030.17","944.50","1120.79","1121.28"
"03/03/2024 13:00:00 - 03/03/2024 14:00:00","BZN|DK1","1025.13","932.88","1145.83","1062.98"
"03/03/2024 14:00:00 - 03/03/2024 15:00:00","BZN|DK1","974.46","913.75","1065.08","1103.51"
"03/03/2024 15:00:00 - 03/03/2024 16:00:00","BZN|DK1","909.21","901.04","1118.58","1110.10"
"03/03/2024 16:00:00 - 03/03/2024 17:00:00","BZN|DK1","904.42","901.67","1078.46","987.72"
"03/03/2024 17:00:00 - 03/03/2024 18:00:00","BZN|DK1","855.75","868.63","916.67","892.56"
"03/03/2024 18:00:00 - 03/03/2024 19:00:00","BZN|DK1","762.63","803.08","854.21","855.81"
"03/03/2024 19:00:00 - 03/03/2024 20:00:00","BZN|DK1","772.88","811.92","870.63","847.99"
"03/03/2024 20:00:00 - 03/03/2024 21:00:00","BZN|DK1","784.29","793.92","882.83","871.69"
"03/03/2024 21:00:00 - 03/03/2024 22:00:00","BZN|DK1","786.00","796.50","895.92","830.46"
"03/03/2024 22:00:00 - 03/03/2024 23:00:00","BZN|DK1","783.21","793.46","865.79","865.01"
"03/03/2024 23:00:00 - 04/03/2024 00:00:00","BZN|DK1","783.04","781.25","863.92","820.30"
"04/03/2024 00:00:00 - 04/03/2024 01:00:00","BZN|DK1","861.71","807.75","807.75","789.89"
"04/03/2024 01:00:00 - 04/03/2024 02:00:00","BZN|DK1","823.08","823.33","823.33","767.15"
"04/03/2024 02:00:00 - 04/03/2024 03:00:00","BZN|DK1","772.67","755.25","755.25","694.68"
"04/03/2024 03:00:00 - 04/03/2024 04:00:00","BZN|DK1","772.29","664.63","664.63","715.24"
"04/03/2024 04:00:00 - 04/03/2024 05:00:00","BZN|DK1","798.83","742.29","742.29","753.18"
"04/03/2024 05:00:00 - 04/03/2024 06:00:00","BZN|DK1","805.46","804.17","804.17","782.15"
"04/03/2024 06:00:00 - 04/03/2024 07:00:00","BZN|DK1","733.88","797.04","797.04","800.89"
"04/03/2024 07:00:00 - 04/03/2024 08:00:00","BZN|DK1","720.21","861.25","861.25","855.32"
"04/03/2024 08:00:00 - 04/03/2024 09:00:00","BZN|DK1","861.21","1036.67","1036.67","987.91"
"04/03/2024 09:00:00 - 04/03/2024 10:00:00","BZN|DK1","987.21","1152.38","1176.00","1190.56"
"04/03/2024 10:00:00 - 04/03/2024 11:00:00","BZN|DK1","1075.83","1227.17","1367.54","1377.21"
"04/03/2024 11:00:00 - 04/03/2024 12:00:00","BZN|DK1","1181.58","1302.42","1511.92","1589.68"
"04/03/2024 12:00:00 - 04/03/2024 13:00:00","BZN|DK1","1248.13","1347.00","1736.38","1761.53"
"04/03/2024 13:00:00 - 04/03/2024 14:00:00","BZN|DK1","1278.08","1367.71","1840.17","1801.07"
"04/03/2024 14:00:00 - 04/03/2024 15:00:00","BZN|DK1","1305.50","1393.08","1831.08","1779.58"
"04/03/2024 15:00:00 - 04/03/2024 16:00:00","BZN|DK1","1293.33","1411.08","1820.25","1840.79"
"04/03/2024 16:00:00 - 04/03/2024 17:00:00","BZN|DK1","1322.25","1451.38","1966.13","1921.09"
"04/03/2024 17:00:00 - 04/03/2024 18:00:00","BZN|DK1","1320.46","1496.08","1932.75","1765.37"
"04/03/2024 18:00:00 - 04/03/2024 19:00:00","BZN|DK1","1205.00","1480.63","1776.38","1835.48"
"04/03/2024 19:00:00 - 04/03/2024 20:00:00","BZN|DK1","1244.38","1532.88","2035.33","2009.33"
"04/03/2024 20:00:00 - 04/03/2024 21:00:00","BZN|DK1","1360.00","1545.58","2068.00","1994.44"
"04/03/2024 21:00:00 - 04/03/2024 22:00:00","BZN|DK1","1411.88","1552.29","1978.96","1812.23"
"04/03/2024 22:00:00 - 04/03/2024 23:00:00","BZN|DK1","1343.92","1470.13","1780.92","1783.57"
"04/03/2024 23:00:00 - 05/03/2024 00:00:00","BZN|DK1","1248.83","1370.17","1773.92","1806.59"
"05/03/2024 00:00:00 - 05/03/2024 01:00:00","BZN|DK1","1561.42","1888.58","1888.58","1927.75"
"05/03/2024 01:00:00 - 05/03/2024 02:00:00","BZN|DK1","1558.38","1952.63","1952.63","1904.67"
"05/03/2024 02:00:00 - 05/03/2024 03:00:00","BZN|DK1","1558.46","1993.71","1993.71","1877.80"
"05/03/2024 03:00:00 - 05/03/2024 04:00:00","BZN|DK1","1594.75","1981.79","1981.79","1917.23"
"05/03/2024 04:00:00 - 05/03/2024 05:00:00","BZN|DK1","1606.00","2049.63","2049.63","1929.85"
"05/03/2024 05:00:00 - 05/03/2024 06:00:00","BZN|DK1","1546.04","1950.50","1950.50","1975.86"
"05/03/2024 06:00:00 - 05/03/2024 07:00:00","BZN|DK1","1374.79","1969.17","1969.17","2059.08"
"05/03/2024 07:00:00 - 05/03/2024 08:00:00","BZN|DK1","1315.38","2129.50","2129.50","2166.61"
"05/03/2024 08:00:00 - 05/03/2024 09:00:00","BZN|DK1","1526.83","2392.88","2392.88","2302.31"
"05/03/2024 09:00:00 - 05/03/2024 10:00:00","BZN|DK1","1638.88","2461.04","2521.46","2332.27"
"05/03/2024 10:00:00 - 05/03/2024 11:00:00","BZN|DK1","1614.63","2335.21","2317.88","2259.78"
