"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2021 17:00:00 - 01/01/2021 18:00:00","BZN|DK1","83.83","37.04","9.21","21.34"
"01/01/2021 18:00:00 - 01/01/2021 19:00:00","BZN|DK1","68.75","49.33","28.13","30.53"
"01/01/2021 19:00:00 - 01/01/2021 20:00:00","BZN|DK1","54.96","48.17","40.63","25.30"
"01/01/2021 20:00:00 - 01/01/2021 21:00:00","BZN|DK1","33.92","40.50","23.17","13.88"
"01/01/2021 21:00:00 - 01/01/2021 22:00:00","BZN|DK1","21.00","35.46","6.67","5.88"
"01/01/2021 22:00:00 - 01/01/2021 23:00:00","BZN|DK1","18.83","25.63","3.96","3.90"
"01/01/2021 23:00:00 - 02/01/2021 00:00:00","BZN|DK1","14.50","20.00","0.67","9.14"
"02/01/2021 00:00:00 - 02/01/2021 01:00:00","BZN|DK1","17.25","N/A","10.29","23.66"
"02/01/2021 01:00:00 - 02/01/2021 02:00:00","BZN|DK1","21.88","N/A","21.13","7.84"
"02/01/2021 02:00:00 - 02/01/2021 03:00:00","BZN|DK1","27.50","N/A","7.13","0.56"
"02/01/2021 03:00:00 - 02/01/2021 04:00:00","BZN|DK1","25.42","N/A","5.75","12.22"
"02/01/2021 04:00:00 - 02/01/2021 05:00:00","BZN|DK1","28.92","N/A","25.83","26.73"
"02/01/2021 05:00:00 - 02/01/2021 06:00:00","BZN|DK1","32.71","N/A","31.71","46.72"
"02/01/2021 06:00:00 - 02/01/2021 07:00:00","BZN|DK1","43.58","N/A","54.83","48.53"
"02/01/2021 07:00:00 - 02/01/2021 08:00:00","BZN|DK1","51.71","N/A","40.25","23.63"
"02/01/2021 08:00:00 - 02/01/2021 09:00:00","BZN|DK1","59.25","31.71","31.42","31.21"
"02/01/2021 09:00:00 - 02/01/2021 10:00:00","BZN|DK1","53.75","35.67","32.71","31.93"
"02/01/2021 10:00:00 - 02/01/2021 11:00:00","BZN|DK1","48.67","35.42","28.79","27.82"
"02/01/2021 11:00:00 - 02/01/2021 12:00:00","BZN|DK1","41.58","25.17","24.58","37.29"
"02/01/2021 12:00:00 - 02/01/2021 13:00:00","BZN|DK1","38.63","26.38","42.00","41.37"
"02/01/2021 13:00:00 - 02/01/2021 14:00:00","BZN|DK1","40.29","36.75","30.38","17.41"
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|DK1","49.96","46.08","28.92","15.55"
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|DK1","85.71","67.79","44.75","23.93"
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|DK1","111.13","72.92","56.38","49.12"
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|DK1","128.13","104.83","95.00","56.31"
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|DK1","155.46","151.67","85.29","72.74"
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|DK1","184.67","164.71","123.33","119.42"
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|DK1","187.75","179.21","156.04","196.94"
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|DK1","178.96","194.79","214.29","232.63"
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|DK1","190.67","215.00","266.79","260.45"
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|DK1","178.17","223.21","264.04","267.95"
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|DK1","228.75","N/A","238.96","232.37"
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|DK1","232.42","N/A","251.96","253.14"
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|DK1","280.54","N/A","278.04","296.63"
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|DK1","325.42","N/A","356.58","412.49"
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|DK1","386.67","N/A","513.33","432.06"
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|DK1","462.42","N/A","440.88","501.84"
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|DK1","528.00","N/A","554.00","642.49"
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|DK1","598.08","N/A","681.25","608.97"
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|DK1","643.38","663.58","663.96","748.40"
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|DK1","701.67","732.00","828.00","713.70"
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|DK1","793.21","787.96","731.00","744.28"
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|DK1","808.71","834.46","745.50","639.53"
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|DK1","804.92","831.33","737.96","754.59"
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|DK1","847.67","821.25","777.88","705.41"
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|DK1","898.00","855.17","723.21","666.07"
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|DK1","969.67","901.96","720.54","722.13"
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|DK1","1000.29","940.83","768.21","731.19"
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|DK1","993.83","974.13","729.42","893.68"
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|DK1","983.79","989.63","956.29","974.65"
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|DK1","949.58","960.71","893.08","704.02"
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|DK1","944.33","938.50","708.83","661.53"
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|DK1","905.58","898.04","675.38","664.53"
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|DK1","901.17","890.58","717.63","749.92"
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|DK1","911.08","871.63","770.33","748.83"
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|DK1","872.04","N/A","754.54","784.07"
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|DK1","805.08","N/A","801.88","986.91"
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|DK1","792.58","N/A","906.38","678.79"
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|DK1","808.04","N/A","613.54","640.82"
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|DK1","767.88","N/A","690.92","500.07"
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|DK1","741.13","N/A","550.79","584.65"
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|DK1","745.33","N/A","673.50","698.93"
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|DK1","765.29","N/A","770.25","778.47"
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|DK1","761.79","812.25","805.25","725.74"
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|DK1","829.33","861.29","743.50","904.99"
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|DK1","840.83","907.79","911.67","908.40"
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|DK1","798.96","925.04","853.96","862.57"
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|DK1","755.58","915.13","876.04","958.91"
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|DK1","746.33","864.63","931.63","1010.22"
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|DK1","749.92","822.00","981.67","1025.62"
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|DK1","803.50","841.50","993.83","1043.16"
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|DK1","839.21","876.58","1010.96","1070.87"
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|DK1","869.42","930.71","1003.54","943.79"
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|DK1","906.13","959.04","897.71","924.51"
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|DK1","868.38","943.79","880.33","1038.55"
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|DK1","833.08","926.50","989.79","1023.81"
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|DK1","844.29","930.50","953.96","986.02"
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|DK1","850.79","957.38","960.08","996.45"
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|DK1","918.83","955.38","941.25","975.91"
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|DK1","952.96","N/A","979.25","1022.90"
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|DK1","963.13","N/A","970.25","1102.75"
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|DK1","972.96","N/A","1083.13","1148.02"
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|DK1","940.04","N/A","1049.33","1129.24"
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|DK1","941.13","N/A","1085.67","1127.14"
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|DK1","919.46","N/A","994.04","1116.13"
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|DK1","905.71","N/A","1050.46","1100.67"
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|DK1","918.38","N/A","1061.58","1081.36"
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|DK1","926.17","1003.33","1000.67","1093.11"
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|DK1","960.08","979.21","1014.58","1053.17"
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|DK1","964.88","982.42","1000.08","1060.75"
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|DK1","939.54","976.83","1013.46","1066.49"
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|DK1","914.00","971.92","1011.92","1083.03"
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|DK1","910.21","937.75","1002.71","1047.58"
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|DK1","900.33","913.29","964.42","997.50"
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|DK1","905.63","906.75","958.71","982.77"
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|DK1","951.79","916.04","962.21","1042.99"
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|DK1","918.83","895.38","999.13","1070.48"
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|DK1","893.08","894.50","994.46","1036.49"
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|DK1","886.67","874.38","864.13","971.71"
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|DK1","860.25","847.92","905.29","995.10"
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|DK1","875.71","847.71","963.33","1016.76"
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|DK1","892.58","865.58","1020.71","1065.22"
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|DK1","909.92","835.17","1012.54","1017.07"
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|DK1","930.54","N/A","961.88","1004.35"
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|DK1","923.33","N/A","965.63","1003.28"
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|DK1","933.25","N/A","952.00","1005.06"
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|DK1","941.88","N/A","950.00","947.81"
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|DK1","923.79","N/A","889.96","946.44"
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|DK1","874.38","N/A","873.50","1021.87"
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|DK1","881.83","N/A","1003.58","1061.78"
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|DK1","917.21","N/A","1019.25","1069.24"
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|DK1","934.33","1011.71","1018.83","1085.38"
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|DK1","973.21","1009.04","989.29","1055.75"
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|DK1","1004.50","1042.33","1045.00","1106.41"
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|DK1","997.38","1042.21","1038.29","1079.67"
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|DK1","996.42","1040.21","1066.63","1078.98"
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|DK1","998.50","1017.13","992.54","1017.89"
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|DK1","996.46","989.00","985.50","1048.20"
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|DK1","1002.96","978.00","988.25","1044.84"
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|DK1","1022.25","1014.92","1035.54","1045.46"
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|DK1","1021.46","1008.08","982.25","1042.37"
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|DK1","1013.46","962.46","968.13","974.39"
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|DK1","1000.13","935.79","914.00","929.88"
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|DK1","989.29","911.17","884.04","899.07"
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|DK1","971.96","891.04","845.17","856.78"
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|DK1","954.21","861.71","805.92","804.80"
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|DK1","934.50","816.04","751.71","785.06"
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|DK1","808.29","N/A","735.42","794.91"
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|DK1","765.00","N/A","740.67","788.78"
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|DK1","751.79","N/A","720.00","733.79"
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|DK1","747.08","N/A","645.58","704.08"
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|DK1","737.79","N/A","678.00","723.46"
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|DK1","726.04","N/A","655.75","723.15"
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|DK1","708.17","N/A","692.25","712.74"
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|DK1","702.04","N/A","695.25","708.49"
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|DK1","692.50","658.08","658.58","706.62"
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|DK1","712.71","655.04","649.50","660.83"
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|DK1","703.21","694.67","629.17","617.30"
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|DK1","610.58","658.29","558.83","570.56"
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|DK1","550.13","578.63","481.46","466.78"
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|DK1","528.92","512.29","396.75","400.43"
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|DK1","506.08","451.04","376.04","377.65"
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|DK1","495.33","424.54","387.54","354.90"
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|DK1","528.08","417.42","370.50","384.65"
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|DK1","529.83","465.38","396.04","396.70"
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|DK1","560.42","507.71","401.46","372.99"
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|DK1","558.13","495.54","395.00","365.20"
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|DK1","493.21","404.67","327.50","327.97"
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|DK1","460.00","347.00","300.58","277.74"
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|DK1","419.17","369.00","253.54","253.96"
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|DK1","378.17","360.79","252.42","231.80"
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|DK1","321.46","N/A","277.50","212.49"
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|DK1","363.08","N/A","204.96","242.77"
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|DK1","379.96","N/A","267.92","264.47"
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|DK1","395.67","N/A","271.13","291.44"
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|DK1","384.92","N/A","302.79","352.91"
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|DK1","310.42","N/A","358.08","342.69"
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|DK1","309.58","N/A","293.42","311.18"
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|DK1","331.25","N/A","302.08","325.45"
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|DK1","371.71","341.08","335.83","321.62"
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|DK1","376.50","354.67","351.83","350.94"
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|DK1","393.17","364.67","377.79","395.49"
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|DK1","397.04","393.58","412.46","417.53"
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|DK1","372.46","421.17","405.13","405.27"
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|DK1","372.42","399.79","391.79","429.27"
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|DK1","374.00","350.33","394.75","438.06"
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|DK1","385.88","378.33","416.92","432.29"
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|DK1","415.50","441.33","380.33","396.71"
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|DK1","390.13","406.63","368.88","447.28"
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|DK1","329.75","365.38","405.96","468.20"
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|DK1","332.71","366.29","486.25","453.87"
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|DK1","302.13","367.96","422.75","343.29"
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|DK1","255.75","361.54","300.21","277.70"
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|DK1","214.42","330.33","225.38","190.01"
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|DK1","202.83","277.00","166.33","162.00"
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|DK1","257.33","N/A","140.92","160.20"
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|DK1","224.13","N/A","138.38","136.81"
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|DK1","202.38","N/A","132.79","120.58"
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|DK1","178.54","N/A","91.17","138.92"
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|DK1","148.38","N/A","138.08","157.95"
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|DK1","111.58","N/A","117.58","91.67"
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|DK1","73.63","N/A","64.33","63.03"
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|DK1","58.17","N/A","41.79","38.25"
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|DK1","38.08","27.79","26.17","21.53"
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|DK1","18.96","17.17","7.67","9.54"
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|DK1","13.13","9.17","2.46","4.90"
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|DK1","11.00","8.21","0.79","5.66"
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|DK1","6.83","6.71","2.21","11.01"
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|DK1","3.75","3.54","10.67","14.32"
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|DK1","2.96","2.25","9.46","4.33"
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|DK1","2.54","2.38","0.00","0.51"
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|DK1","4.88","8.29","0.63","0.66"
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|DK1","13.42","22.04","2.58","9.13"
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|DK1","38.63","44.17","29.79","34.42"
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|DK1","94.71","115.67","46.04","72.84"
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|DK1","139.92","225.63","121.42","147.92"
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|DK1","183.13","352.83","248.04","301.50"
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|DK1","290.08","364.79","456.33","496.39"
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|DK1","450.29","474.25","601.00","568.81"
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|DK1","553.21","N/A","712.96","752.08"
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|DK1","698.88","N/A","726.67","777.09"
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|DK1","802.42","N/A","813.17","904.76"
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|DK1","884.04","N/A","932.63","1075.46"
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|DK1","919.13","N/A","1067.17","1132.61"
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|DK1","914.33","N/A","1047.21","1158.43"
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|DK1","893.83","N/A","1108.75","1138.78"
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|DK1","883.88","N/A","1066.54","1115.35"
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|DK1","737.04","847.46","844.08","770.14"
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|DK1","521.50","613.79","519.63","491.93"
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|DK1","462.04","487.17","372.75","437.98"
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|DK1","453.63","397.00","352.67","412.85"
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|DK1","425.38","351.79","266.75","362.42"
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|DK1","380.67","283.25","240.88","266.92"
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|DK1","315.83","258.54","182.04","264.12"
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|DK1","306.71","254.75","254.79","199.59"
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|DK1","353.00","268.17","194.42","219.77"
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|DK1","360.58","268.08","245.88","311.41"
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|DK1","355.75","257.46","209.96","206.13"
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|DK1","376.46","258.33","301.46","221.72"
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|DK1","429.08","327.38","226.54","243.84"
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|DK1","492.21","413.63","318.08","258.10"
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|DK1","609.42","496.63","327.21","309.01"
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|DK1","741.13","555.33","439.50","552.93"
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|DK1","654.96","N/A","648.13","634.77"
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|DK1","832.08","N/A","728.50","807.91"
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|DK1","899.79","N/A","812.13","839.24"
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|DK1","940.17","N/A","984.13","1023.50"
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|DK1","942.67","N/A","1053.67","1093.58"
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|DK1","937.00","N/A","1063.75","943.35"
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|DK1","968.00","N/A","896.67","1148.93"
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|DK1","1004.83","N/A","1123.21","1131.06"
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|DK1","1003.54","1088.63","1073.92","1123.67"
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|DK1","1011.83","1093.21","1076.46","1178.01"
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|DK1","1021.21","1109.04","1113.92","1153.67"
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|DK1","1017.08","1098.83","1102.46","1173.97"
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|DK1","1022.75","1096.50","1112.71","1132.35"
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|DK1","1009.75","1077.71","1072.83","1139.96"
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|DK1","1013.04","1063.83","1076.75","1153.17"
