"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2018 12:00:00 - 02/01/2018 13:00:00","BZN|DK1","330.75","n/e"," ","379.62"
"02/01/2018 13:00:00 - 02/01/2018 14:00:00","BZN|DK1","321.13","n/e"," ","368.81"
"02/01/2018 14:00:00 - 02/01/2018 15:00:00","BZN|DK1","318.58","n/e"," ","274.07"
"02/01/2018 15:00:00 - 02/01/2018 16:00:00","BZN|DK1","323.71","n/e"," ","335.50"
"02/01/2018 16:00:00 - 02/01/2018 17:00:00","BZN|DK1","336.67","n/e"," ","348.62"
"02/01/2018 17:00:00 - 02/01/2018 18:00:00","BZN|DK1","358.08","n/e"," ","301.52"
"02/01/2018 18:00:00 - 02/01/2018 19:00:00","BZN|DK1","389.63","n/e"," ","384.71"
"02/01/2018 19:00:00 - 02/01/2018 20:00:00","BZN|DK1","440.33","n/e"," ","526.64"
"02/01/2018 20:00:00 - 02/01/2018 21:00:00","BZN|DK1","501.08","n/e"," ","518.17"
"02/01/2018 21:00:00 - 02/01/2018 22:00:00","BZN|DK1","558.54","n/e"," ","537.10"
"02/01/2018 22:00:00 - 02/01/2018 23:00:00","BZN|DK1","626.04","n/e"," ","646.46"
"02/01/2018 23:00:00 - 03/01/2018 00:00:00","BZN|DK1","685.04","n/e"," ","697.55"
"03/01/2018 00:00:00 - 03/01/2018 01:00:00","BZN|DK1","676.23","n/e"," ","713.92"
"03/01/2018 01:00:00 - 03/01/2018 02:00:00","BZN|DK1","695.93","n/e"," ","752.27"
"03/01/2018 02:00:00 - 03/01/2018 03:00:00","BZN|DK1","705.25","n/e"," ","773.83"
"03/01/2018 03:00:00 - 03/01/2018 04:00:00","BZN|DK1","364.39","n/e"," ","423.79"
"03/01/2018 04:00:00 - 03/01/2018 05:00:00","BZN|DK1","348.18","n/e"," ","417.91"
"03/01/2018 05:00:00 - 03/01/2018 06:00:00","BZN|DK1","349.18","n/e"," ","418.91"
"03/01/2018 06:00:00 - 03/01/2018 07:00:00","BZN|DK1","691.80","n/e"," ","794.93"
"03/01/2018 07:00:00 - 03/01/2018 08:00:00","BZN|DK1","681.63","n/e"," ","720.84"
"03/01/2018 08:00:00 - 03/01/2018 09:00:00","BZN|DK1","587.92","n/e"," ","677.61"
"03/01/2018 09:00:00 - 03/01/2018 10:00:00","BZN|DK1","618.92","n/e"," ","659.56"
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|DK1","608.50","n/e"," ","614.14"
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|DK1","523.71","n/e"," ","643.28"
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|DK1","457.96","n/e"," ","500.65"
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|DK1","410.54","n/e"," ","437.19"
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|DK1","334.88","n/e"," ","360.89"
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|DK1","225.96","n/e"," ","197.86"
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|DK1","172.50","n/e"," ","107.73"
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|DK1","171.75","n/e"," ","82.92"
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|DK1","177.29","n/e"," ","74.83"
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|DK1","174.63","n/e"," ","93.81"
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|DK1","182.00","n/e"," ","203.23"
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|DK1","204.67","n/e"," ","361.27"
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|DK1","236.29","n/e"," ","394.71"
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|DK1","258.54","n/e"," ","404.17"
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|DK1","396.62","n/e"," ","403.53"
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|DK1","376.59","n/e"," ","391.89"
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|DK1","362.42","n/e"," ","389.90"
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|DK1","323.22","n/e"," ","370.67"
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|DK1","318.81","n/e"," ","357.97"
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|DK1","285.63","n/e"," ","320.96"
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|DK1","243.02","n/e"," ","261.85"
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|DK1","175.93","n/e"," ","210.82"
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|DK1","141.28","n/e"," ","161.69"
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|DK1","110.13","n/e"," ","115.09"
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|DK1","82.29","n/e"," ","91.33"
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|DK1","57.58","n/e"," ","83.57"
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|DK1","39.33","n/e"," ","89.24"
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|DK1","26.71","n/e"," ","65.61"
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|DK1","18.79","n/e"," ","33.80"
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|DK1","18.13","n/e"," ","19.95"
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|DK1","18.67","n/e"," ","16.45"
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|DK1","16.42","n/e"," ","14.32"
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|DK1","14.54","n/e"," ","7.46"
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|DK1","13.17","n/e"," ","8.85"
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|DK1","16.54","n/e"," ","28.82"
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|DK1","23.88","n/e"," ","38.12"
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|DK1","27.96","n/e"," ","40.39"
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|DK1","31.96","n/e"," ","33.15"
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|DK1","41.41","n/e"," ","41.56"
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|DK1","40.58","n/e"," ","40.00"
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|DK1","61.28","n/e"," ","61.73"
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|DK1","62.31","n/e"," ","66.90"
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|DK1","68.24","n/e"," ","65.61"
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|DK1","59.63","n/e"," ","65.53"
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|DK1","38.93","n/e"," ","34.51"
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|DK1","19.55","n/e"," ","20.91"
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|DK1","33.59","n/e"," ","25.90"
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|DK1","32.42","n/e"," ","15.73"
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|DK1","28.63","n/e"," ","12.69"
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|DK1","28.00","n/e"," ","14.06"
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|DK1","29.13","n/e"," ","9.42"
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|DK1","33.50","n/e"," ","10.24"
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|DK1","35.54","n/e"," ","18.90"
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|DK1","33.00","n/e"," ","34.34"
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|DK1","28.67","n/e"," ","18.99"
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|DK1","25.88","n/e"," ","30.88"
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|DK1","29.33","n/e"," ","29.55"
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|DK1","35.38","n/e"," ","56.05"
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|DK1","42.75","n/e"," ","54.38"
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|DK1","53.63","n/e"," ","65.11"
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|DK1","62.54","n/e"," ","77.31"
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|DK1","69.58","n/e"," ","42.36"
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|DK1","15.68","n/e"," ","11.55"
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|DK1","16.53","n/e"," ","13.98"
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|DK1","20.10","n/e"," ","17.81"
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|DK1","15.26","n/e"," ","10.43"
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|DK1","14.25","n/e"," ","10.17"
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|DK1","6.01","n/e"," ","1.84"
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|DK1","12.61","n/e"," ","8.88"
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|DK1","25.43","n/e"," ","22.68"
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|DK1","45.55","n/e"," ","23.99"
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|DK1","77.58","n/e"," ","36.66"
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|DK1","114.00","n/e"," ","97.15"
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|DK1","142.08","n/e"," ","267.18"
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|DK1","173.25","n/e"," ","316.62"
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|DK1","209.54","n/e"," ","332.36"
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|DK1","250.42","n/e"," ","393.12"
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|DK1","283.79","n/e"," ","413.31"
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|DK1","314.04","n/e"," ","442.52"
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|DK1","339.96","n/e"," ","477.71"
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|DK1","354.42","n/e"," ","516.24"
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|DK1","353.25","n/e"," ","450.46"
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|DK1","343.67","n/e"," ","382.90"
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|DK1","320.92","n/e"," ","312.61"
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|DK1","287.63","n/e"," ","273.59"
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|DK1","249.17","n/e"," ","241.14"
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|DK1","180.60","n/e"," ","186.99"
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|DK1","127.00","n/e"," ","122.51"
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|DK1","46.48","n/e"," ","51.29"
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|DK1","24.88","n/e"," ","28.70"
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|DK1","5.82","n/e"," ","9.45"
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|DK1","8.72","n/e"," ","13.32"
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|DK1","15.16","n/e"," ","17.78"
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|DK1","7.42","n/e"," ","7.03"
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|DK1","18.50","n/e"," ","5.58"
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|DK1","50.79","n/e"," ","52.51"
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|DK1","63.79","n/e"," ","90.47"
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|DK1","99.75","n/e"," ","105.43"
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|DK1","134.58","n/e"," ","183.09"
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|DK1","159.54","n/e"," ","249.88"
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|DK1","174.08","n/e"," ","224.33"
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|DK1","182.21","n/e"," ","162.98"
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|DK1","190.67","n/e"," ","150.00"
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|DK1","200.46","n/e"," ","125.57"
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|DK1","218.54","n/e"," ","166.15"
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|DK1","245.50","n/e"," ","232.28"
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|DK1","274.25","n/e"," ","254.95"
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|DK1","290.46","n/e"," ","268.93"
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|DK1","294.92","n/e"," ","235.61"
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|DK1","290.54","n/e"," ","291.11"
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|DK1","315.54","n/e"," ","324.80"
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|DK1","346.38","n/e"," ","350.55"
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|DK1","321.84","n/e"," ","324.34"
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|DK1","227.58","n/e"," ","229.07"
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|DK1","150.15","n/e"," ","150.11"
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|DK1","125.87","n/e"," ","120.49"
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|DK1","55.59","n/e"," ","51.94"
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|DK1","35.22","n/e"," ","31.55"
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|DK1","38.87","n/e"," ","39.85"
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|DK1","47.79","n/e"," ","28.47"
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|DK1","39.38","n/e"," ","16.43"
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|DK1","37.63","n/e"," ","27.54"
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|DK1","40.21","n/e"," ","54.10"
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|DK1","46.96","n/e"," ","59.17"
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|DK1","61.25","n/e"," ","69.86"
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|DK1","85.92","n/e"," ","95.87"
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|DK1","124.00","n/e"," ","127.75"
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|DK1","161.58","n/e"," ","193.52"
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|DK1","203.71","n/e"," ","245.31"
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|DK1","246.50","n/e"," ","310.20"
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|DK1","287.04","n/e"," ","348.08"
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|DK1","323.96","n/e"," ","400.13"
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|DK1","358.75","n/e"," ","432.25"
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|DK1","387.96","n/e"," ","437.48"
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|DK1","449.33","n/e"," ","487.38"
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|DK1","487.28","n/e"," ","526.98"
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|DK1","496.81","n/e"," ","534.87"
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|DK1","522.82","n/e"," ","564.38"
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|DK1","490.68","n/e"," ","527.18"
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|DK1","486.36","n/e"," ","534.65"
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|DK1","612.53","n/e"," ","675.41"
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|DK1","714.93","n/e"," ","770.29"
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|DK1","729.38","n/e"," ","776.32"
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|DK1","729.17","n/e"," ","669.37"
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|DK1","726.08","n/e"," ","716.37"
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|DK1","728.08","n/e"," ","679.06"
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|DK1","729.79","n/e"," ","775.37"
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|DK1","729.50","n/e"," ","775.08"
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|DK1","730.00","n/e"," ","776.33"
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|DK1","729.04","n/e"," ","777.24"
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|DK1","728.04","n/e"," ","779.87"
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|DK1","728.79","n/e"," ","797.61"
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|DK1","727.42","n/e"," ","780.41"
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|DK1","722.79","n/e"," ","796.32"
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|DK1","714.13","n/e"," ","773.11"
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|DK1","702.29","n/e"," ","765.50"
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|DK1","688.17","n/e"," ","741.64"
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|DK1","670.92","n/e"," ","712.05"
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|DK1","633.36","n/e"," ","677.46"
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|DK1","589.65","n/e"," ","637.60"
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|DK1","560.67","n/e"," ","603.31"
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|DK1","544.56","n/e"," ","592.08"
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|DK1","581.66","n/e"," ","609.72"
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|DK1","503.95","n/e"," ","540.19"
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|DK1","487.26","n/e"," ","504.91"
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|DK1","448.24","n/e"," ","469.01"
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|DK1","446.32","n/e"," ","420.39"
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|DK1","472.67","n/e"," ","411.47"
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|DK1","481.17","n/e"," ","412.20"
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|DK1","472.67","n/e"," ","423.56"
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|DK1","461.63","n/e"," ","363.06"
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|DK1","455.17","n/e"," ","370.85"
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|DK1","457.25","n/e"," ","326.74"
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|DK1","459.46","n/e"," ","415.07"
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|DK1","454.67","n/e"," ","480.76"
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|DK1","442.17","n/e"," ","516.25"
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|DK1","421.79","n/e"," ","402.27"
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|DK1","385.50","n/e"," ","277.13"
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|DK1","340.25","n/e"," ","227.49"
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|DK1","289.42","n/e"," ","216.83"
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|DK1","245.54","n/e"," ","248.15"
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|DK1","214.17","n/e"," ","276.33"
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|DK1","252.25","n/e"," ","257.59"
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|DK1","222.75","n/e"," ","224.95"
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|DK1","191.07","n/e"," ","196.69"
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|DK1","187.20","n/e"," ","191.72"
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|DK1","160.87","n/e"," ","160.70"
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|DK1","130.40","n/e"," ","132.22"
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|DK1","130.83","n/e"," ","137.14"
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|DK1","143.57","n/e"," ","144.37"
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|DK1","126.03","n/e"," ","115.43"
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|DK1","95.67","n/e"," ","86.20"
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|DK1","100.04","n/e"," ","90.82"
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|DK1","112.00","n/e"," ","108.10"
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|DK1","140.88","n/e"," ","132.03"
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|DK1","167.17","n/e"," ","139.16"
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|DK1","177.63","n/e"," ","140.36"
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|DK1","179.04","n/e"," ","161.49"
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|DK1","178.38","n/e"," ","208.72"
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|DK1","183.54","n/e"," ","198.50"
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|DK1","196.58","n/e"," ","178.71"
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|DK1","213.83","n/e"," ","213.57"
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|DK1","232.33","n/e"," ","212.61"
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|DK1","254.13","n/e"," ","226.26"
