"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|DK1","701.17","784.96","757.58","915.19"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|DK1","731.71","803.83","807.00","920.70"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|DK1","708.42","802.58","802.58","841.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|DK1","688.29","632.54","632.54","713.86"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|DK1","682.54","581.42","581.42","671.57"
"02/01/2024 03:00:00 - 02/01/2024 04:00:00","BZN|DK1","702.54","504.29","504.29","682.88"
"02/01/2024 04:00:00 - 02/01/2024 05:00:00","BZN|DK1","767.92","733.00","733.00","800.41"
"02/01/2024 05:00:00 - 02/01/2024 06:00:00","BZN|DK1","855.63","794.83","794.83","962.00"
"02/01/2024 06:00:00 - 02/01/2024 07:00:00","BZN|DK1","937.63","997.75","997.75","1185.49"
"02/01/2024 07:00:00 - 02/01/2024 08:00:00","BZN|DK1","989.50","1075.29","1075.29","1232.63"
"02/01/2024 08:00:00 - 02/01/2024 09:00:00","BZN|DK1","1005.42","1071.38","1072.92","1249.10"
"02/01/2024 09:00:00 - 02/01/2024 10:00:00","BZN|DK1","1007.67","1059.21","1069.00","1245.20"
"02/01/2024 10:00:00 - 02/01/2024 11:00:00","BZN|DK1","1009.00","1046.29","1072.96","1250.13"
"02/01/2024 11:00:00 - 02/01/2024 12:00:00","BZN|DK1","1009.00","1033.33","1071.13","1251.75"
"02/01/2024 12:00:00 - 02/01/2024 13:00:00","BZN|DK1","1009.00","1026.71","1070.96","1246.37"
"02/01/2024 13:00:00 - 02/01/2024 14:00:00","BZN|DK1","1009.00","1023.46","1064.00","1252.25"
"02/01/2024 14:00:00 - 02/01/2024 15:00:00","BZN|DK1","1009.00","1020.00","1065.00","1265.10"
"02/01/2024 15:00:00 - 02/01/2024 16:00:00","BZN|DK1","1008.38","1015.71","1072.79","1282.92"
"02/01/2024 16:00:00 - 02/01/2024 17:00:00","BZN|DK1","1006.67","1010.96","1076.17","1296.24"
"02/01/2024 17:00:00 - 02/01/2024 18:00:00","BZN|DK1","1004.75","1004.54","1071.75","1293.80"
"02/01/2024 18:00:00 - 02/01/2024 19:00:00","BZN|DK1","1002.63","999.00","1075.92","1288.63"
"02/01/2024 19:00:00 - 02/01/2024 20:00:00","BZN|DK1","998.96","994.92","1074.42","1280.53"
"02/01/2024 20:00:00 - 02/01/2024 21:00:00","BZN|DK1","989.88","990.21","1069.79","1272.59"
"02/01/2024 21:00:00 - 02/01/2024 22:00:00","BZN|DK1","977.33","985.21","1067.25","1268.88"
"02/01/2024 22:00:00 - 02/01/2024 23:00:00","BZN|DK1","970.17","979.63","1064.21","1264.33"
"02/01/2024 23:00:00 - 03/01/2024 00:00:00","BZN|DK1","963.83","973.46","1058.71","1218.04"
"03/01/2024 00:00:00 - 03/01/2024 01:00:00","BZN|DK1","960.38","967.29","967.29","1214.19"
"03/01/2024 01:00:00 - 03/01/2024 02:00:00","BZN|DK1","949.67","1032.46","1032.46","1216.59"
"03/01/2024 02:00:00 - 03/01/2024 03:00:00","BZN|DK1","941.00","1034.29","1034.29","1161.35"
"03/01/2024 03:00:00 - 03/01/2024 04:00:00","BZN|DK1","932.25","954.38","954.38","1075.26"
"03/01/2024 04:00:00 - 03/01/2024 05:00:00","BZN|DK1","923.38","910.00","910.00","1103.00"
"03/01/2024 05:00:00 - 03/01/2024 06:00:00","BZN|DK1","910.17","937.96","937.96","1115.10"
"03/01/2024 06:00:00 - 03/01/2024 07:00:00","BZN|DK1","902.67","1012.96","1012.96","1170.72"
"03/01/2024 07:00:00 - 03/01/2024 08:00:00","BZN|DK1","907.33","983.92","983.92","1198.38"
"03/01/2024 08:00:00 - 03/01/2024 09:00:00","BZN|DK1","919.54","1041.46","1041.13","1210.75"
"03/01/2024 09:00:00 - 03/01/2024 10:00:00","BZN|DK1","930.25","1025.88","1054.33","1228.54"
"03/01/2024 10:00:00 - 03/01/2024 11:00:00","BZN|DK1","930.63","1007.13","1059.25","1246.64"
"03/01/2024 11:00:00 - 03/01/2024 12:00:00","BZN|DK1","919.13","985.08","1064.25","1250.61"
"03/01/2024 12:00:00 - 03/01/2024 13:00:00","BZN|DK1","890.67","971.42","1064.21","1255.83"
"03/01/2024 13:00:00 - 03/01/2024 14:00:00","BZN|DK1","863.58","965.04","1062.00","1261.53"
"03/01/2024 14:00:00 - 03/01/2024 15:00:00","BZN|DK1","843.83","960.96","1061.54","1268.09"
"03/01/2024 15:00:00 - 03/01/2024 16:00:00","BZN|DK1","824.50","958.75","1062.00","1265.08"
"03/01/2024 16:00:00 - 03/01/2024 17:00:00","BZN|DK1","813.00","960.54","1065.96","1279.69"
"03/01/2024 17:00:00 - 03/01/2024 18:00:00","BZN|DK1","816.17","969.83","1066.54","1288.09"
"03/01/2024 18:00:00 - 03/01/2024 19:00:00","BZN|DK1","828.71","979.75","1067.79","1275.19"
"03/01/2024 19:00:00 - 03/01/2024 20:00:00","BZN|DK1","840.42","984.17","1067.83","1261.39"
"03/01/2024 20:00:00 - 03/01/2024 21:00:00","BZN|DK1","845.79","986.25","1067.00","1259.78"
"03/01/2024 21:00:00 - 03/01/2024 22:00:00","BZN|DK1","846.75","988.46","1071.38","1264.17"
"03/01/2024 22:00:00 - 03/01/2024 23:00:00","BZN|DK1","854.17","992.92","1070.79","1265.44"
"03/01/2024 23:00:00 - 04/01/2024 00:00:00","BZN|DK1","869.08","1000.42","1069.00","1263.93"
"04/01/2024 00:00:00 - 04/01/2024 01:00:00","BZN|DK1","1019.00","1069.92","1069.92","1263.06"
"04/01/2024 01:00:00 - 04/01/2024 02:00:00","BZN|DK1","1017.63","1068.00","1068.00","1247.20"
"04/01/2024 02:00:00 - 04/01/2024 03:00:00","BZN|DK1","1014.63","1040.67","1040.67","1204.13"
"04/01/2024 03:00:00 - 04/01/2024 04:00:00","BZN|DK1","1010.25","1022.21","1022.21","1223.57"
"04/01/2024 04:00:00 - 04/01/2024 05:00:00","BZN|DK1","1005.33","1044.88","1044.88","1262.31"
"04/01/2024 05:00:00 - 04/01/2024 06:00:00","BZN|DK1","1000.08","1073.46","1073.46","1271.90"
"04/01/2024 06:00:00 - 04/01/2024 07:00:00","BZN|DK1","994.04","1070.88","1070.88","1274.19"
"04/01/2024 07:00:00 - 04/01/2024 08:00:00","BZN|DK1","983.75","1064.17","1064.17","1280.32"
"04/01/2024 08:00:00 - 04/01/2024 09:00:00","BZN|DK1","958.33","1038.46","1041.79","1225.22"
"04/01/2024 09:00:00 - 04/01/2024 10:00:00","BZN|DK1","929.92","975.21","987.58","1204.95"
"04/01/2024 10:00:00 - 04/01/2024 11:00:00","BZN|DK1","887.63","903.92","926.08","1066.22"
"04/01/2024 11:00:00 - 04/01/2024 12:00:00","BZN|DK1","821.46","805.21","784.42","888.66"
"04/01/2024 12:00:00 - 04/01/2024 13:00:00","BZN|DK1","750.79","708.21","619.46","708.14"
"04/01/2024 13:00:00 - 04/01/2024 14:00:00","BZN|DK1","689.38","640.63","520.88","594.28"
"04/01/2024 14:00:00 - 04/01/2024 15:00:00","BZN|DK1","644.04","595.96","463.17","527.02"
"04/01/2024 15:00:00 - 04/01/2024 16:00:00","BZN|DK1","624.29","578.46","449.33","534.51"
"04/01/2024 16:00:00 - 04/01/2024 17:00:00","BZN|DK1","621.88","582.88","468.96","560.97"
"04/01/2024 17:00:00 - 04/01/2024 18:00:00","BZN|DK1","620.83","590.33","500.50","607.52"
"04/01/2024 18:00:00 - 04/01/2024 19:00:00","BZN|DK1","621.79","598.75","496.88","617.23"
"04/01/2024 19:00:00 - 04/01/2024 20:00:00","BZN|DK1","623.58","601.29","518.13","596.11"
"04/01/2024 20:00:00 - 04/01/2024 21:00:00","BZN|DK1","621.38","605.29","512.08","609.44"
"04/01/2024 21:00:00 - 04/01/2024 22:00:00","BZN|DK1","624.75","612.08","524.21","606.76"
"04/01/2024 22:00:00 - 04/01/2024 23:00:00","BZN|DK1","636.29","619.67","530.71","621.99"
"04/01/2024 23:00:00 - 05/01/2024 00:00:00","BZN|DK1","646.88","627.63","537.50","682.68"
"05/01/2024 00:00:00 - 05/01/2024 01:00:00","BZN|DK1","611.75","601.29","601.29","678.83"
"05/01/2024 01:00:00 - 05/01/2024 02:00:00","BZN|DK1","636.17","615.75","615.75","827.51"
"05/01/2024 02:00:00 - 05/01/2024 03:00:00","BZN|DK1","664.75","767.83","767.83","861.56"
"05/01/2024 03:00:00 - 05/01/2024 04:00:00","BZN|DK1","688.96","708.04","708.04","752.00"
"05/01/2024 04:00:00 - 05/01/2024 05:00:00","BZN|DK1","710.50","686.08","686.08","855.35"
"05/01/2024 05:00:00 - 05/01/2024 06:00:00","BZN|DK1","731.58","758.96","758.96","880.52"
"05/01/2024 06:00:00 - 05/01/2024 07:00:00","BZN|DK1","746.63","788.50","788.50","931.63"
"05/01/2024 07:00:00 - 05/01/2024 08:00:00","BZN|DK1","762.25","782.58","782.58","946.86"
"05/01/2024 08:00:00 - 05/01/2024 09:00:00","BZN|DK1","776.00","793.75","796.33","964.05"
"05/01/2024 09:00:00 - 05/01/2024 10:00:00","BZN|DK1","789.13","804.96","823.75","953.08"
"05/01/2024 10:00:00 - 05/01/2024 11:00:00","BZN|DK1","797.46","815.58","815.04","960.07"
"05/01/2024 11:00:00 - 05/01/2024 12:00:00","BZN|DK1","800.92","821.46","818.33","1005.62"
"05/01/2024 12:00:00 - 05/01/2024 13:00:00","BZN|DK1","799.54","822.00","858.38","1034.26"
"05/01/2024 13:00:00 - 05/01/2024 14:00:00","BZN|DK1","799.67","824.13","894.17","1053.94"
"05/01/2024 14:00:00 - 05/01/2024 15:00:00","BZN|DK1","807.46","834.17","881.25","1066.97"
"05/01/2024 15:00:00 - 05/01/2024 16:00:00","BZN|DK1","816.92","845.04","911.08","1080.75"
"05/01/2024 16:00:00 - 05/01/2024 17:00:00","BZN|DK1","827.00","848.79","914.92","1106.86"
"05/01/2024 17:00:00 - 05/01/2024 18:00:00","BZN|DK1","837.58","851.08","931.25","1093.23"
"05/01/2024 18:00:00 - 05/01/2024 19:00:00","BZN|DK1","842.79","853.75","908.79","1105.62"
"05/01/2024 19:00:00 - 05/01/2024 20:00:00","BZN|DK1","842.54","855.00","948.17","1137.55"
"05/01/2024 20:00:00 - 05/01/2024 21:00:00","BZN|DK1","839.46","854.21","953.50","1126.46"
"05/01/2024 21:00:00 - 05/01/2024 22:00:00","BZN|DK1","833.42","853.79","927.42","1033.20"
"05/01/2024 22:00:00 - 05/01/2024 23:00:00","BZN|DK1","825.17","849.50","867.42","1063.09"
"05/01/2024 23:00:00 - 06/01/2024 00:00:00","BZN|DK1","818.46","841.33","890.04","1057.72"
"06/01/2024 00:00:00 - 06/01/2024 01:00:00","BZN|DK1","845.00","898.46","898.46","1092.78"
"06/01/2024 01:00:00 - 06/01/2024 02:00:00","BZN|DK1","834.79","919.08","919.08","1053.17"
"06/01/2024 02:00:00 - 06/01/2024 03:00:00","BZN|DK1","825.42","883.29","883.29","1038.93"
"06/01/2024 03:00:00 - 06/01/2024 04:00:00","BZN|DK1","814.46","877.50","877.50","991.15"
"06/01/2024 04:00:00 - 06/01/2024 05:00:00","BZN|DK1","805.79","822.25","822.25","972.01"
"06/01/2024 05:00:00 - 06/01/2024 06:00:00","BZN|DK1","798.92","815.25","815.25","955.91"
"06/01/2024 06:00:00 - 06/01/2024 07:00:00","BZN|DK1","791.38","768.96","768.96","918.83"
"06/01/2024 07:00:00 - 06/01/2024 08:00:00","BZN|DK1","779.96","792.42","792.42","942.74"
"06/01/2024 08:00:00 - 06/01/2024 09:00:00","BZN|DK1","762.33","795.29","793.21","930.07"
"06/01/2024 09:00:00 - 06/01/2024 10:00:00","BZN|DK1","742.17","777.00","784.13","953.01"
"06/01/2024 10:00:00 - 06/01/2024 11:00:00","BZN|DK1","717.13","756.75","802.79","910.44"
"06/01/2024 11:00:00 - 06/01/2024 12:00:00","BZN|DK1","683.13","727.50","721.54","850.28"
"06/01/2024 12:00:00 - 06/01/2024 13:00:00","BZN|DK1","651.04","699.50","708.04","849.05"
"06/01/2024 13:00:00 - 06/01/2024 14:00:00","BZN|DK1","628.38","679.04","745.46","827.29"
"06/01/2024 14:00:00 - 06/01/2024 15:00:00","BZN|DK1","612.54","665.21","740.33","772.71"
"06/01/2024 15:00:00 - 06/01/2024 16:00:00","BZN|DK1","601.29","656.67","709.88","783.53"
"06/01/2024 16:00:00 - 06/01/2024 17:00:00","BZN|DK1","602.38","654.88","675.33","717.50"
"06/01/2024 17:00:00 - 06/01/2024 18:00:00","BZN|DK1","600.46","648.88","624.42","742.98"
"06/01/2024 18:00:00 - 06/01/2024 19:00:00","BZN|DK1","589.13","631.46","611.04","723.93"
"06/01/2024 19:00:00 - 06/01/2024 20:00:00","BZN|DK1","572.21","610.13","597.88","748.94"
"06/01/2024 20:00:00 - 06/01/2024 21:00:00","BZN|DK1","548.17","581.96","597.50","666.74"
"06/01/2024 21:00:00 - 06/01/2024 22:00:00","BZN|DK1","514.88","544.33","573.38","639.58"
"06/01/2024 22:00:00 - 06/01/2024 23:00:00","BZN|DK1","482.13","504.75","506.42","542.43"
"06/01/2024 23:00:00 - 07/01/2024 00:00:00","BZN|DK1","457.21","480.71","429.04","500.59"
"07/01/2024 00:00:00 - 07/01/2024 01:00:00","BZN|DK1","505.58","407.88","407.88","442.71"
"07/01/2024 01:00:00 - 07/01/2024 02:00:00","BZN|DK1","488.63","366.75","366.75","410.91"
"07/01/2024 02:00:00 - 07/01/2024 03:00:00","BZN|DK1","472.54","358.21","358.21","377.75"
"07/01/2024 03:00:00 - 07/01/2024 04:00:00","BZN|DK1","455.25","342.00","342.00","349.84"
"07/01/2024 04:00:00 - 07/01/2024 05:00:00","BZN|DK1","441.92","308.83","308.83","321.04"
"07/01/2024 05:00:00 - 07/01/2024 06:00:00","BZN|DK1","429.38","296.75","296.75","302.06"
"07/01/2024 06:00:00 - 07/01/2024 07:00:00","BZN|DK1","417.13","286.54","286.54","322.79"
"07/01/2024 07:00:00 - 07/01/2024 08:00:00","BZN|DK1","401.92","312.21","312.21","360.16"
"07/01/2024 08:00:00 - 07/01/2024 09:00:00","BZN|DK1","386.04","336.42","338.58","373.60"
"07/01/2024 09:00:00 - 07/01/2024 10:00:00","BZN|DK1","377.42","336.08","332.00","376.97"
"07/01/2024 10:00:00 - 07/01/2024 11:00:00","BZN|DK1","369.00","334.83","352.13","380.37"
"07/01/2024 11:00:00 - 07/01/2024 12:00:00","BZN|DK1","357.00","334.71","331.29","302.36"
"07/01/2024 12:00:00 - 07/01/2024 13:00:00","BZN|DK1","347.50","333.29","234.67","192.50"
"07/01/2024 13:00:00 - 07/01/2024 14:00:00","BZN|DK1","350.79","349.42","202.25","239.13"
"07/01/2024 14:00:00 - 07/01/2024 15:00:00","BZN|DK1","379.67","394.50","299.92","351.61"
"07/01/2024 15:00:00 - 07/01/2024 16:00:00","BZN|DK1","422.50","445.92","376.25","440.27"
"07/01/2024 16:00:00 - 07/01/2024 17:00:00","BZN|DK1","467.92","494.58","478.33","547.53"
"07/01/2024 17:00:00 - 07/01/2024 18:00:00","BZN|DK1","508.54","527.71","516.96","580.76"
"07/01/2024 18:00:00 - 07/01/2024 19:00:00","BZN|DK1","530.33","546.83","544.08","683.73"
"07/01/2024 19:00:00 - 07/01/2024 20:00:00","BZN|DK1","537.17","562.92","696.50","756.91"
"07/01/2024 20:00:00 - 07/01/2024 21:00:00","BZN|DK1","536.83","576.54","655.96","721.54"
"07/01/2024 21:00:00 - 07/01/2024 22:00:00","BZN|DK1","537.21","589.21","648.79","778.98"
"07/01/2024 22:00:00 - 07/01/2024 23:00:00","BZN|DK1","546.46","587.00","670.08","796.09"
"07/01/2024 23:00:00 - 08/01/2024 00:00:00","BZN|DK1","557.67","573.46","655.21","665.52"
"08/01/2024 00:00:00 - 08/01/2024 01:00:00","BZN|DK1","583.17","586.63","586.63","767.62"
"08/01/2024 01:00:00 - 08/01/2024 02:00:00","BZN|DK1","571.00","731.67","731.67","874.50"
"08/01/2024 02:00:00 - 08/01/2024 03:00:00","BZN|DK1","562.33","751.88","751.88","757.00"
"08/01/2024 03:00:00 - 08/01/2024 04:00:00","BZN|DK1","550.67","608.88","608.88","628.72"
"08/01/2024 04:00:00 - 08/01/2024 05:00:00","BZN|DK1","542.67","539.88","539.88","579.33"
"08/01/2024 05:00:00 - 08/01/2024 06:00:00","BZN|DK1","531.88","512.17","512.17","559.41"
"08/01/2024 06:00:00 - 08/01/2024 07:00:00","BZN|DK1","504.04","451.29","451.29","519.02"
"08/01/2024 07:00:00 - 08/01/2024 08:00:00","BZN|DK1","477.75","473.42","473.42","570.64"
"08/01/2024 08:00:00 - 08/01/2024 09:00:00","BZN|DK1","450.58","503.92","513.08","621.40"
"08/01/2024 09:00:00 - 08/01/2024 10:00:00","BZN|DK1","414.58","470.33","479.83","479.45"
"08/01/2024 10:00:00 - 08/01/2024 11:00:00","BZN|DK1","372.42","420.21","351.00","301.09"
"08/01/2024 11:00:00 - 08/01/2024 12:00:00","BZN|DK1","336.92","370.38","213.67","232.41"
"08/01/2024 12:00:00 - 08/01/2024 13:00:00","BZN|DK1","305.46","330.04","185.21","226.58"
"08/01/2024 13:00:00 - 08/01/2024 14:00:00","BZN|DK1","283.38","310.71","204.29","178.05"
"08/01/2024 14:00:00 - 08/01/2024 15:00:00","BZN|DK1","275.54","307.04","164.29","180.88"
"08/01/2024 15:00:00 - 08/01/2024 16:00:00","BZN|DK1","272.29","306.33","171.58","205.23"
"08/01/2024 16:00:00 - 08/01/2024 17:00:00","BZN|DK1","270.67","299.50","208.29","222.10"
"08/01/2024 17:00:00 - 08/01/2024 18:00:00","BZN|DK1","266.83","293.79","192.25","211.82"
"08/01/2024 18:00:00 - 08/01/2024 19:00:00","BZN|DK1","252.83","285.83","181.88","203.21"
"08/01/2024 19:00:00 - 08/01/2024 20:00:00","BZN|DK1","229.88","260.17","146.08","137.73"
"08/01/2024 20:00:00 - 08/01/2024 21:00:00","BZN|DK1","193.71","214.25","103.63","118.48"
"08/01/2024 21:00:00 - 08/01/2024 22:00:00","BZN|DK1","156.54","166.83","107.46","85.58"
"08/01/2024 22:00:00 - 08/01/2024 23:00:00","BZN|DK1","133.54","129.75","53.96","58.48"
"08/01/2024 23:00:00 - 09/01/2024 00:00:00","BZN|DK1","113.29","105.75","40.21","64.37"
"09/01/2024 00:00:00 - 09/01/2024 01:00:00","BZN|DK1","78.38","22.54","22.54","40.75"
"09/01/2024 01:00:00 - 09/01/2024 02:00:00","BZN|DK1","60.29","14.83","14.83","30.32"
"09/01/2024 02:00:00 - 09/01/2024 03:00:00","BZN|DK1","63.42","25.13","25.13","38.94"
"09/01/2024 03:00:00 - 09/01/2024 04:00:00","BZN|DK1","74.88","30.25","30.25","61.61"
"09/01/2024 04:00:00 - 09/01/2024 05:00:00","BZN|DK1","85.50","43.88","43.88","78.19"
"09/01/2024 05:00:00 - 09/01/2024 06:00:00","BZN|DK1","107.21","58.08","58.08","54.65"
"09/01/2024 06:00:00 - 09/01/2024 07:00:00","BZN|DK1","130.92","43.13","43.13","50.24"
"09/01/2024 07:00:00 - 09/01/2024 08:00:00","BZN|DK1","149.38","46.58","46.58","71.31"
"09/01/2024 08:00:00 - 09/01/2024 09:00:00","BZN|DK1","166.79","77.96","76.25","62.58"
"09/01/2024 09:00:00 - 09/01/2024 10:00:00","BZN|DK1","178.75","114.67","50.25","65.40"
"09/01/2024 10:00:00 - 09/01/2024 11:00:00","BZN|DK1","181.67","152.92","70.50","80.52"
"09/01/2024 11:00:00 - 09/01/2024 12:00:00","BZN|DK1","195.00","190.33","85.54","105.77"
"09/01/2024 12:00:00 - 09/01/2024 13:00:00","BZN|DK1","217.92","214.33","102.38","136.00"
"09/01/2024 13:00:00 - 09/01/2024 14:00:00","BZN|DK1","222.79","220.21","101.71","125.75"
"09/01/2024 14:00:00 - 09/01/2024 15:00:00","BZN|DK1","226.04","205.50","100.88","129.20"
"09/01/2024 15:00:00 - 09/01/2024 16:00:00","BZN|DK1","227.83","185.50","105.13","152.06"
"09/01/2024 16:00:00 - 09/01/2024 17:00:00","BZN|DK1","209.42","165.63","107.75","137.47"
"09/01/2024 17:00:00 - 09/01/2024 18:00:00","BZN|DK1","162.04","133.58","103.21","104.33"
"09/01/2024 18:00:00 - 09/01/2024 19:00:00","BZN|DK1","108.63","108.38","79.67","66.92"
"09/01/2024 19:00:00 - 09/01/2024 20:00:00","BZN|DK1","74.17","86.17","35.83","61.63"
"09/01/2024 20:00:00 - 09/01/2024 21:00:00","BZN|DK1","53.00","61.88","37.96","72.07"
"09/01/2024 21:00:00 - 09/01/2024 22:00:00","BZN|DK1","46.58","48.71","76.88","81.11"
"09/01/2024 22:00:00 - 09/01/2024 23:00:00","BZN|DK1","48.29","43.54","67.21","79.53"
"09/01/2024 23:00:00 - 10/01/2024 00:00:00","BZN|DK1","54.04","45.63","85.58","99.69"
"10/01/2024 00:00:00 - 10/01/2024 01:00:00","BZN|DK1","44.67","101.54","101.54","83.67"
"10/01/2024 01:00:00 - 10/01/2024 02:00:00","BZN|DK1","48.96","62.33","62.33","91.03"
"10/01/2024 02:00:00 - 10/01/2024 03:00:00","BZN|DK1","56.29","85.00","85.00","87.15"
"10/01/2024 03:00:00 - 10/01/2024 04:00:00","BZN|DK1","67.33","69.46","69.46","40.33"
"10/01/2024 04:00:00 - 10/01/2024 05:00:00","BZN|DK1","76.38","17.25","17.25","13.10"
"10/01/2024 05:00:00 - 10/01/2024 06:00:00","BZN|DK1","84.38","14.75","14.75","9.22"
"10/01/2024 06:00:00 - 10/01/2024 07:00:00","BZN|DK1","93.13","10.42","10.42","9.07"
"10/01/2024 07:00:00 - 10/01/2024 08:00:00","BZN|DK1","101.17","8.88","8.88","10.07"
"10/01/2024 08:00:00 - 10/01/2024 09:00:00","BZN|DK1","109.29","23.92","21.79","10.04"
"10/01/2024 09:00:00 - 10/01/2024 10:00:00","BZN|DK1","114.33","63.04","11.67","13.29"
"10/01/2024 10:00:00 - 10/01/2024 11:00:00","BZN|DK1","105.17","74.63","3.42","10.55"
"10/01/2024 11:00:00 - 10/01/2024 12:00:00","BZN|DK1","92.13","74.17","8.17","12.55"
"10/01/2024 12:00:00 - 10/01/2024 13:00:00","BZN|DK1","84.96","75.71","11.42","14.13"
"10/01/2024 13:00:00 - 10/01/2024 14:00:00","BZN|DK1","94.38","79.25","6.63","14.17"
"10/01/2024 14:00:00 - 10/01/2024 15:00:00","BZN|DK1","115.54","81.17","4.46","14.27"
"10/01/2024 15:00:00 - 10/01/2024 16:00:00","BZN|DK1","134.42","84.63","8.54","20.73"
"10/01/2024 16:00:00 - 10/01/2024 17:00:00","BZN|DK1","149.25","92.54","15.50","22.46"
"10/01/2024 17:00:00 - 10/01/2024 18:00:00","BZN|DK1","158.25","107.46","21.17","23.77"
"10/01/2024 18:00:00 - 10/01/2024 19:00:00","BZN|DK1","164.38","128.13","29.96","36.74"
"10/01/2024 19:00:00 - 10/01/2024 20:00:00","BZN|DK1","165.50","152.54","35.58","46.93"
"10/01/2024 20:00:00 - 10/01/2024 21:00:00","BZN|DK1","181.08","185.00","52.63","60.85"
"10/01/2024 21:00:00 - 10/01/2024 22:00:00","BZN|DK1","217.63","223.38","67.25","83.02"
"10/01/2024 22:00:00 - 10/01/2024 23:00:00","BZN|DK1","248.50","257.88","92.38","104.31"
"10/01/2024 23:00:00 - 11/01/2024 00:00:00","BZN|DK1","294.92","296.83","97.67","147.41"
"11/01/2024 00:00:00 - 11/01/2024 01:00:00","BZN|DK1","321.25","172.71","172.71","252.67"
"11/01/2024 01:00:00 - 11/01/2024 02:00:00","BZN|DK1","386.92","259.25","259.25","348.59"
"11/01/2024 02:00:00 - 11/01/2024 03:00:00","BZN|DK1","429.42","329.08","329.08","359.49"
"11/01/2024 03:00:00 - 11/01/2024 04:00:00","BZN|DK1","466.71","343.04","343.04","414.20"
"11/01/2024 04:00:00 - 11/01/2024 05:00:00","BZN|DK1","476.46","382.00","382.00","409.06"
"11/01/2024 05:00:00 - 11/01/2024 06:00:00","BZN|DK1","456.25","343.79","343.79","353.73"
"11/01/2024 06:00:00 - 11/01/2024 07:00:00","BZN|DK1","422.54","269.88","269.88","234.88"
"11/01/2024 07:00:00 - 11/01/2024 08:00:00","BZN|DK1","379.88","179.92","179.92","159.04"
"11/01/2024 08:00:00 - 11/01/2024 09:00:00","BZN|DK1","339.92","119.50","120.88","148.04"
"11/01/2024 09:00:00 - 11/01/2024 10:00:00","BZN|DK1","318.17","114.00","139.33","138.72"
"11/01/2024 10:00:00 - 11/01/2024 11:00:00","BZN|DK1","314.04","141.79","138.71","171.11"
"11/01/2024 11:00:00 - 11/01/2024 12:00:00","BZN|DK1","312.25","193.46","199.96","153.89"
"11/01/2024 12:00:00 - 11/01/2024 13:00:00","BZN|DK1","314.46","233.29","175.88","154.96"
"11/01/2024 13:00:00 - 11/01/2024 14:00:00","BZN|DK1","318.33","248.75","154.88","149.13"
