"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2022 06:00:00 - 02/01/2022 07:00:00","BZN|DK1","1128.25","N/A","1334.33","1294.73"
"02/01/2022 07:00:00 - 02/01/2022 08:00:00","BZN|DK1","1105.25","N/A","1208.54","1255.24"
"02/01/2022 08:00:00 - 02/01/2022 09:00:00","BZN|DK1","1003.17","1182.67","1182.67","1170.21"
"02/01/2022 09:00:00 - 02/01/2022 10:00:00","BZN|DK1","902.38","1084.71","1071.00","1039.95"
"02/01/2022 10:00:00 - 02/01/2022 11:00:00","BZN|DK1","795.00","971.96","943.83","948.91"
"02/01/2022 11:00:00 - 02/01/2022 12:00:00","BZN|DK1","718.13","876.67","851.13","721.38"
"02/01/2022 12:00:00 - 02/01/2022 13:00:00","BZN|DK1","630.50","783.58","612.92","569.33"
"02/01/2022 13:00:00 - 02/01/2022 14:00:00","BZN|DK1","514.08","674.33","475.25","510.92"
"02/01/2022 14:00:00 - 02/01/2022 15:00:00","BZN|DK1","458.17","597.83","493.92","495.09"
"02/01/2022 15:00:00 - 02/01/2022 16:00:00","BZN|DK1","477.25","579.13","562.92","491.04"
"02/01/2022 16:00:00 - 02/01/2022 17:00:00","BZN|DK1","553.54","655.67","582.25","641.18"
"02/01/2022 17:00:00 - 02/01/2022 18:00:00","BZN|DK1","752.13","858.67","957.25","918.32"
"02/01/2022 18:00:00 - 02/01/2022 19:00:00","BZN|DK1","981.13","1080.92","1169.13","1210.75"
"02/01/2022 19:00:00 - 02/01/2022 20:00:00","BZN|DK1","1131.13","1149.25","1429.50","1594.92"
"02/01/2022 20:00:00 - 02/01/2022 21:00:00","BZN|DK1","1265.96","1268.83","1679.08","1801.41"
"02/01/2022 21:00:00 - 02/01/2022 22:00:00","BZN|DK1","1311.83","1350.96","1814.50","1762.92"
"02/01/2022 22:00:00 - 02/01/2022 23:00:00","BZN|DK1","1285.83","1332.83","1608.71","1545.44"
"02/01/2022 23:00:00 - 03/01/2022 00:00:00","BZN|DK1","1225.29","1238.79","1321.92","1337.04"
"03/01/2022 00:00:00 - 03/01/2022 01:00:00","BZN|DK1","1079.21","N/A","1268.42","1264.13"
"03/01/2022 01:00:00 - 03/01/2022 02:00:00","BZN|DK1","1035.29","N/A","1179.38","1323.86"
"03/01/2022 02:00:00 - 03/01/2022 03:00:00","BZN|DK1","1116.33","N/A","1365.17","1356.94"
"03/01/2022 03:00:00 - 03/01/2022 04:00:00","BZN|DK1","1231.67","N/A","1459.83","1544.91"
"03/01/2022 04:00:00 - 03/01/2022 05:00:00","BZN|DK1","1390.38","N/A","1643.67","1627.40"
"03/01/2022 05:00:00 - 03/01/2022 06:00:00","BZN|DK1","1612.08","N/A","1703.38","1727.18"
"03/01/2022 06:00:00 - 03/01/2022 07:00:00","BZN|DK1","1920.63","N/A","1957.38","1998.81"
"03/01/2022 07:00:00 - 03/01/2022 08:00:00","BZN|DK1","2184.96","N/A","2139.33","2117.50"
"03/01/2022 08:00:00 - 03/01/2022 09:00:00","BZN|DK1","2401.54","2098.79","2098.79","2075.60"
"03/01/2022 09:00:00 - 03/01/2022 10:00:00","BZN|DK1","2501.58","2392.50","2412.33","2454.11"
"03/01/2022 10:00:00 - 03/01/2022 11:00:00","BZN|DK1","2526.42","2475.04","2560.71","2597.64"
"03/01/2022 11:00:00 - 03/01/2022 12:00:00","BZN|DK1","2686.88","2644.71","2801.04","2782.36"
"03/01/2022 12:00:00 - 03/01/2022 13:00:00","BZN|DK1","2775.63","2736.83","2876.50","2865.13"
"03/01/2022 13:00:00 - 03/01/2022 14:00:00","BZN|DK1","2623.21","2653.88","2861.42","2923.38"
"03/01/2022 14:00:00 - 03/01/2022 15:00:00","BZN|DK1","2604.88","2642.33","2896.96","2943.57"
"03/01/2022 15:00:00 - 03/01/2022 16:00:00","BZN|DK1","2718.88","2756.58","3022.08","2961.53"
"03/01/2022 16:00:00 - 03/01/2022 17:00:00","BZN|DK1","2601.29","2747.29","2944.13","2996.87"
"03/01/2022 17:00:00 - 03/01/2022 18:00:00","BZN|DK1","2243.88","2634.17","2967.04","3027.20"
"03/01/2022 18:00:00 - 03/01/2022 19:00:00","BZN|DK1","1870.79","2355.58","2925.83","2897.89"
"03/01/2022 19:00:00 - 03/01/2022 20:00:00","BZN|DK1","1541.17","1878.50","2295.33","2305.30"
"03/01/2022 20:00:00 - 03/01/2022 21:00:00","BZN|DK1","1306.54","1512.92","1876.50","1858.75"
"03/01/2022 21:00:00 - 03/01/2022 22:00:00","BZN|DK1","1153.83","1222.29","1423.46","1463.97"
"03/01/2022 22:00:00 - 03/01/2022 23:00:00","BZN|DK1","1045.58","1029.96","1148.25","1188.13"
"03/01/2022 23:00:00 - 04/01/2022 00:00:00","BZN|DK1","985.46","903.33","939.71","1007.99"
"04/01/2022 00:00:00 - 04/01/2022 01:00:00","BZN|DK1","972.33","N/A","783.92","822.54"
"04/01/2022 01:00:00 - 04/01/2022 02:00:00","BZN|DK1","939.79","N/A","702.04","648.01"
"04/01/2022 02:00:00 - 04/01/2022 03:00:00","BZN|DK1","973.96","N/A","575.25","571.20"
"04/01/2022 03:00:00 - 04/01/2022 04:00:00","BZN|DK1","1012.63","N/A","572.17","623.38"
"04/01/2022 04:00:00 - 04/01/2022 05:00:00","BZN|DK1","1040.04","N/A","672.63","673.95"
"04/01/2022 05:00:00 - 04/01/2022 06:00:00","BZN|DK1","1064.42","N/A","707.25","717.02"
"04/01/2022 06:00:00 - 04/01/2022 07:00:00","BZN|DK1","1138.08","N/A","814.21","810.71"
"04/01/2022 07:00:00 - 04/01/2022 08:00:00","BZN|DK1","1238.04","N/A","914.25","929.15"
"04/01/2022 08:00:00 - 04/01/2022 09:00:00","BZN|DK1","1351.04","1011.88","1011.88","934.42"
"04/01/2022 09:00:00 - 04/01/2022 10:00:00","BZN|DK1","1414.08","1077.88","984.63","930.47"
"04/01/2022 10:00:00 - 04/01/2022 11:00:00","BZN|DK1","1379.83","1137.25","976.00","944.28"
"04/01/2022 11:00:00 - 04/01/2022 12:00:00","BZN|DK1","1448.21","1267.08","1071.00","1007.83"
"04/01/2022 12:00:00 - 04/01/2022 13:00:00","BZN|DK1","1533.33","1398.79","1141.83","1043.00"
"04/01/2022 13:00:00 - 04/01/2022 14:00:00","BZN|DK1","1495.67","1430.96","1057.29","1139.11"
"04/01/2022 14:00:00 - 04/01/2022 15:00:00","BZN|DK1","1491.50","1449.50","1257.67","1340.79"
"04/01/2022 15:00:00 - 04/01/2022 16:00:00","BZN|DK1","1450.88","1438.17","1439.38","1450.66"
"04/01/2022 16:00:00 - 04/01/2022 17:00:00","BZN|DK1","1486.17","1492.08","1564.17","1622.83"
"04/01/2022 17:00:00 - 04/01/2022 18:00:00","BZN|DK1","1654.38","1707.58","1812.63","1639.31"
"04/01/2022 18:00:00 - 04/01/2022 19:00:00","BZN|DK1","1798.71","1915.63","1723.54","1588.50"
"04/01/2022 19:00:00 - 04/01/2022 20:00:00","BZN|DK1","1821.04","1909.04","1704.63","1772.98"
"04/01/2022 20:00:00 - 04/01/2022 21:00:00","BZN|DK1","1902.42","1953.50","1946.79","2067.86"
"04/01/2022 21:00:00 - 04/01/2022 22:00:00","BZN|DK1","1968.38","1958.00","2192.67","2256.20"
"04/01/2022 22:00:00 - 04/01/2022 23:00:00","BZN|DK1","2088.67","1963.08","2358.88","2212.43"
"04/01/2022 23:00:00 - 05/01/2022 00:00:00","BZN|DK1","2128.54","1989.79","2216.67","2078.91"
"05/01/2022 00:00:00 - 05/01/2022 01:00:00","BZN|DK1","2196.67","N/A","2069.67","2223.78"
"05/01/2022 01:00:00 - 05/01/2022 02:00:00","BZN|DK1","2136.42","N/A","2115.33","2173.96"
"05/01/2022 02:00:00 - 05/01/2022 03:00:00","BZN|DK1","2059.17","N/A","1886.00","1800.72"
"05/01/2022 03:00:00 - 05/01/2022 04:00:00","BZN|DK1","1872.58","N/A","1549.13","1607.38"
"05/01/2022 04:00:00 - 05/01/2022 05:00:00","BZN|DK1","1730.38","N/A","1505.38","1352.08"
"05/01/2022 05:00:00 - 05/01/2022 06:00:00","BZN|DK1","1580.75","N/A","1168.21","1218.05"
"05/01/2022 06:00:00 - 05/01/2022 07:00:00","BZN|DK1","1476.46","N/A","1173.63","1203.49"
"05/01/2022 07:00:00 - 05/01/2022 08:00:00","BZN|DK1","1465.08","N/A","1063.58","973.87"
"05/01/2022 08:00:00 - 05/01/2022 09:00:00","BZN|DK1","1400.29","840.83","840.83","713.92"
"05/01/2022 09:00:00 - 05/01/2022 10:00:00","BZN|DK1","1379.00","750.71","506.58","486.83"
"05/01/2022 10:00:00 - 05/01/2022 11:00:00","BZN|DK1","1424.00","739.67","453.21","547.11"
"05/01/2022 11:00:00 - 05/01/2022 12:00:00","BZN|DK1","1518.75","911.29","772.92","798.24"
"05/01/2022 12:00:00 - 05/01/2022 13:00:00","BZN|DK1","1545.96","1126.96","1009.50","1067.60"
"05/01/2022 13:00:00 - 05/01/2022 14:00:00","BZN|DK1","1415.08","1162.04","1258.96","1460.66"
"05/01/2022 14:00:00 - 05/01/2022 15:00:00","BZN|DK1","1290.00","1112.38","1432.50","1588.48"
"05/01/2022 15:00:00 - 05/01/2022 16:00:00","BZN|DK1","1191.33","1033.00","1428.50","1412.68"
"05/01/2022 16:00:00 - 05/01/2022 17:00:00","BZN|DK1","1231.63","1031.67","1232.88","1275.89"
"05/01/2022 17:00:00 - 05/01/2022 18:00:00","BZN|DK1","1271.83","1109.79","1278.42","1370.46"
"05/01/2022 18:00:00 - 05/01/2022 19:00:00","BZN|DK1","1199.75","1223.83","1351.75","1437.05"
"05/01/2022 19:00:00 - 05/01/2022 20:00:00","BZN|DK1","1063.50","1239.67","1375.04","1431.35"
"05/01/2022 20:00:00 - 05/01/2022 21:00:00","BZN|DK1","1154.92","1352.17","1339.67","1271.91"
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|DK1","1204.96","1333.92","1132.54","1047.11"
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|DK1","1217.79","1277.88","938.88","883.83"
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|DK1","1143.75","1211.00","856.21","861.51"
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|DK1","1174.50","N/A","769.42","847.27"
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|DK1","1021.17","N/A","698.33","786.18"
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|DK1","846.13","N/A","558.42","655.09"
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|DK1","646.71","N/A","458.29","408.94"
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|DK1","498.96","N/A","254.58","243.11"
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|DK1","357.58","N/A","159.71","141.19"
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|DK1","252.17","N/A","83.54","82.06"
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|DK1","182.67","N/A","80.38","60.79"
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|DK1","152.67","70.38","99.50","93.74"
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|DK1","128.42","108.33","140.46","195.89"
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|DK1","109.38","119.29","260.83","315.42"
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|DK1","118.17","138.17","318.38","247.58"
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|DK1","137.29","150.54","212.29","150.42"
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|DK1","140.75","150.75","130.75","126.09"
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|DK1","144.75","148.38","133.88","178.24"
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|DK1","165.75","161.50","191.75","245.65"
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|DK1","176.04","193.21","327.92","384.92"
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|DK1","207.25","257.04","431.17","494.11"
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|DK1","275.96","337.17","631.33","615.44"
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|DK1","377.13","418.33","789.46","769.57"
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|DK1","474.50","528.75","891.46","886.45"
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|DK1","627.33","639.83","1013.29","946.99"
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|DK1","806.83","798.92","1092.00","1125.79"
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|DK1","1007.58","1006.96","1333.46","1230.73"
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|DK1","1516.21","N/A","1368.67","1376.75"
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|DK1","1614.13","N/A","1450.21","1533.13"
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|DK1","1818.83","N/A","1777.25","1764.86"
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|DK1","2000.00","N/A","1970.50","2091.05"
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|DK1","2152.75","N/A","2278.92","2266.91"
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|DK1","2234.00","N/A","2325.88","2341.89"
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|DK1","2262.79","N/A","2315.33","2433.15"
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|DK1","2165.00","N/A","2321.33","2344.16"
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|DK1","1875.67","2035.92","2035.92","2056.96"
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|DK1","1531.88","1706.46","1757.04","1845.80"
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|DK1","1261.58","1440.75","1570.54","1533.83"
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|DK1","1164.88","1331.25","1403.58","1467.68"
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|DK1","1086.08","1219.21","1290.08","1302.16"
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|DK1","955.54","1087.08","1144.46","1256.55"
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|DK1","863.21","1026.38","1222.67","1168.77"
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|DK1","806.04","1013.13","1129.50","1090.75"
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|DK1","756.96","1002.00","1057.92","1047.61"
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|DK1","718.42","1011.92","955.63","850.55"
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|DK1","685.71","978.71","840.29","996.11"
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|DK1","631.38","891.71","965.92","989.05"
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|DK1","646.88","850.63","924.71","949.97"
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|DK1","656.33","797.21","851.71","881.46"
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|DK1","665.54","743.79","818.88","873.01"
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|DK1","637.67","697.54","843.63","897.59"
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|DK1","688.29","N/A","851.17","1014.32"
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|DK1","679.38","N/A","994.00","1010.26"
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|DK1","692.13","N/A","989.92","1104.69"
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|DK1","707.29","N/A","1118.04","1205.70"
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|DK1","800.38","N/A","1211.13","1294.29"
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|DK1","922.71","N/A","1302.33","1409.81"
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|DK1","1078.00","N/A","1375.25","1474.46"
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|DK1","1217.88","N/A","1536.96","1621.38"
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|DK1","1270.67","1754.50","1754.50","1630.63"
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|DK1","1190.08","1717.50","1592.13","1418.85"
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|DK1","999.21","1453.92","1259.71","1336.52"
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|DK1","834.54","1278.63","1177.38","997.53"
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|DK1","710.88","1098.29","732.29","714.19"
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|DK1","583.25","958.13","507.96","569.59"
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|DK1","464.83","830.83","466.13","535.43"
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|DK1","417.54","773.33","544.54","514.39"
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|DK1","450.63","811.75","491.00","523.29"
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|DK1","542.04","929.58","635.71","657.01"
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|DK1","672.00","1002.04","837.08","853.61"
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|DK1","798.83","998.79","1034.79","1091.63"
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|DK1","951.79","1087.25","1248.83","1189.69"
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|DK1","1085.96","1243.54","1316.13","1274.83"
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|DK1","1225.96","1401.92","1410.75","1397.46"
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|DK1","1316.63","1535.50","1534.17","1556.13"
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|DK1","1701.13","N/A","1678.21","1654.71"
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|DK1","1731.42","N/A","1689.58","1737.73"
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|DK1","1751.63","N/A","1773.04","1707.48"
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|DK1","1726.58","N/A","1626.63","1629.08"
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|DK1","1713.21","N/A","1560.42","1601.16"
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|DK1","1662.25","N/A","1556.38","1579.32"
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|DK1","1628.75","N/A","1544.58","1505.01"
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|DK1","1574.13","N/A","1390.04","1396.32"
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|DK1","1491.96","1359.96","1359.96","1340.23"
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|DK1","1339.54","1293.33","1257.13","1221.77"
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|DK1","1150.83","1180.04","1048.83","1116.87"
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|DK1","1094.21","1141.38","1049.25","1035.28"
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|DK1","1057.83","1115.58","977.63","959.94"
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|DK1","957.54","1071.88","890.29","888.20"
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|DK1","913.71","1069.46","876.17","874.51"
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|DK1","928.83","1095.96","906.13","856.99"
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|DK1","926.54","1091.21","869.21","852.71"
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|DK1","947.04","1086.25","890.88","879.68"
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|DK1","987.38","1056.96","921.21","912.36"
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|DK1","986.08","966.58","949.96","957.86"
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|DK1","1058.79","946.92","1032.13","1004.19"
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|DK1","1097.92","961.67","982.79","982.40"
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|DK1","1111.83","934.79","990.92","953.15"
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|DK1","1093.17","877.29","944.88","945.78"
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|DK1","1074.29","N/A","998.79","971.47"
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|DK1","1062.42","N/A","938.00","928.66"
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|DK1","1049.21","N/A","890.50","915.16"
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|DK1","1031.13","N/A","906.42","891.63"
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|DK1","1041.63","N/A","880.29","872.94"
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|DK1","1030.38","N/A","856.42","830.68"
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|DK1","1011.08","N/A","779.83","769.77"
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|DK1","978.79","N/A","733.21","742.35"
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|DK1","931.29","733.00","733.00","719.56"
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|DK1","866.71","707.71","658.75","663.96"
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|DK1","778.38","639.71","617.96","594.32"
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|DK1","766.29","644.17","585.25","553.06"
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|DK1","753.96","663.88","548.08","544.32"
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|DK1","680.08","611.08","519.75","542.20"
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|DK1","611.00","540.33","482.04","486.65"
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|DK1","549.79","487.00","393.46","319.86"
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|DK1","528.92","461.83","266.21","293.48"
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|DK1","562.92","470.17","341.21","314.91"
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|DK1","636.79","492.33","365.17","355.48"
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|DK1","706.38","519.67","382.21","419.29"
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|DK1","748.79","577.88","495.00","519.53"
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|DK1","785.17","619.50","573.33","633.13"
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|DK1","819.50","636.79","673.46","754.49"
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|DK1","871.75","635.71","789.25","795.60"
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|DK1","609.88","N/A","739.13","748.03"
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|DK1","605.50","N/A","710.54","688.09"
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|DK1","625.08","N/A","692.17","702.35"
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|DK1","651.21","N/A","707.29","711.57"
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|DK1","729.50","N/A","755.17","714.65"
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|DK1","834.46","N/A","827.25","760.23"
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|DK1","958.75","N/A","899.25","918.43"
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|DK1","1099.92","N/A","1090.83","1128.45"
