"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|DK1","498.25","773.25","868.75","929.32"
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|DK1","617.29","856.58","943.29","994.22"
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|DK1","755.38","991.08","1025.17","1101.64"
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|DK1","827.54","1065.17","1055.96","1108.08"
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|DK1","908.38","1082.50","1098.04","1133.24"
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|DK1","913.54","1089.50","1096.29","1163.45"
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|DK1","955.33","1075.79","1086.33","1118.63"
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|DK1","1042.71","N/A","1029.63","1152.00"
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|DK1","1041.17","N/A","1023.04","1160.92"
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|DK1","1006.75","N/A","1051.96","1114.07"
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|DK1","879.04","N/A","963.33","934.66"
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|DK1","800.38","N/A","837.25","776.99"
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|DK1","812.04","N/A","706.67","672.73"
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|DK1","835.54","N/A","586.83","463.87"
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|DK1","769.00","N/A","479.38","400.17"
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|DK1","579.63","317.67","327.33","398.72"
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|DK1","423.96","379.46","397.38","469.67"
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|DK1","369.25","407.58","444.71","486.67"
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|DK1","370.92","365.71","375.71","441.14"
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|DK1","359.21","363.00","496.83","514.60"
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|DK1","337.29","356.88","324.75","240.83"
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|DK1","413.92","319.54","233.71","294.90"
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|DK1","508.96","365.63","402.79","521.42"
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|DK1","594.25","551.00","675.75","607.32"
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|DK1","763.79","745.21","685.33","723.49"
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|DK1","794.25","795.63","824.54","848.34"
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|DK1","819.88","839.54","822.42","873.42"
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|DK1","841.71","861.46","826.50","837.16"
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|DK1","893.33","868.33","898.92","911.29"
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|DK1","944.04","934.50","904.21","967.93"
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|DK1","1009.46","1014.63","996.75","1035.28"
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|DK1","1013.13","N/A","1027.29","1099.55"
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|DK1","1025.58","N/A","1060.00","1127.31"
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|DK1","1002.79","N/A","1078.79","1097.77"
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|DK1","1008.25","N/A","1032.29","1099.09"
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|DK1","1053.54","N/A","1043.46","1005.28"
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|DK1","1085.00","N/A","968.38","1101.94"
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|DK1","1107.04","N/A","1093.38","1140.89"
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|DK1","1141.17","N/A","1125.46","1169.13"
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|DK1","1135.63","1104.42","1102.92","1155.36"
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|DK1","1104.42","1097.38","1080.38","1084.69"
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|DK1","1114.29","1107.38","1037.75","1077.64"
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|DK1","1092.42","1094.75","1031.58","1139.99"
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|DK1","1044.29","1074.71","1077.00","1136.54"
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|DK1","1044.58","1045.75","1084.58","1133.44"
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|DK1","1044.21","1033.88","1080.71","1062.97"
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|DK1","998.25","994.42","961.08","967.99"
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|DK1","997.38","974.00","943.21","1000.33"
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|DK1","1049.79","1021.08","1007.04","1066.58"
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|DK1","1023.79","1034.96","981.04","1016.18"
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|DK1","1057.88","1016.54","1007.79","1069.38"
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|DK1","1073.96","1070.92","992.75","1047.40"
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|DK1","1089.38","1079.71","1038.79","1139.21"
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|DK1","1100.75","1090.58","1112.58","1095.13"
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|DK1","1100.58","1067.88","1060.67","1098.77"
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|DK1","1023.79","N/A","1072.96","1062.08"
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|DK1","1031.42","N/A","1030.50","1105.31"
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|DK1","1014.17","N/A","1031.79","1073.37"
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|DK1","974.71","N/A","1012.33","1017.64"
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|DK1","982.71","N/A","1022.25","1131.51"
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|DK1","1067.79","N/A","1062.46","1126.12"
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|DK1","1025.50","N/A","1098.04","989.33"
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|DK1","894.63","N/A","849.67","977.95"
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|DK1","886.92","799.00","797.33","792.90"
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|DK1","747.83","668.17","598.33","684.94"
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|DK1","612.17","516.88","507.67","529.74"
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|DK1","448.00","400.42","377.13","307.19"
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|DK1","333.50","316.88","161.21","182.20"
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|DK1","270.54","215.96","77.17","110.52"
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|DK1","208.08","157.46","51.46","70.71"
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|DK1","181.71","126.79","34.63","63.58"
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|DK1","174.58","103.71","73.29","91.59"
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|DK1","156.75","136.67","114.96","143.00"
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|DK1","149.50","213.75","210.04","244.31"
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|DK1","173.63","350.33","352.29","365.87"
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|DK1","231.96","536.21","453.46","441.68"
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|DK1","381.21","733.54","567.88","552.91"
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|DK1","567.88","895.04","736.67","837.44"
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|DK1","712.71","973.96","996.83","1000.57"
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|DK1","1002.33","N/A","1070.50","1113.82"
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|DK1","1039.92","N/A","1089.46","1138.82"
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|DK1","1037.58","N/A","1073.00","1102.05"
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|DK1","1062.50","N/A","1063.88","1113.18"
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|DK1","1092.17","N/A","1057.21","1152.69"
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|DK1","1112.17","N/A","1095.04","1118.45"
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|DK1","1103.04","N/A","1011.17","1136.84"
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|DK1","1093.21","N/A","1099.71","1149.87"
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|DK1","1072.21","1073.79","1076.92","1108.55"
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|DK1","1043.63","1000.79","1026.04","1096.05"
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|DK1","1050.54","1021.83","1115.25","1133.44"
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|DK1","1078.83","1084.67","1091.83","1123.65"
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|DK1","1082.58","1077.88","1027.17","1070.49"
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|DK1","1072.42","1081.92","1039.25","861.58"
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|DK1","987.08","963.79","852.92","824.80"
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|DK1","954.46","963.25","801.75","766.60"
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|DK1","965.08","980.25","713.50","705.61"
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|DK1","987.96","991.29","739.50","582.16"
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|DK1","994.13","983.00","617.88","903.62"
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|DK1","994.42","985.13","781.33","658.04"
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|DK1","968.50","969.25","687.58","664.55"
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|DK1","910.00","907.83","694.50","713.49"
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|DK1","865.79","828.08","774.83","908.06"
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|DK1","780.00","646.00","716.33","794.71"
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|DK1","584.63","N/A","651.25","593.39"
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|DK1","534.58","N/A","556.50","585.01"
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|DK1","568.83","N/A","637.54","634.19"
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|DK1","612.79","N/A","665.29","591.84"
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|DK1","623.75","N/A","596.75","799.27"
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|DK1","705.58","N/A","877.54","877.51"
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|DK1","745.54","N/A","911.96","890.96"
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|DK1","903.67","N/A","968.25","895.37"
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|DK1","1035.79","872.33","867.04","939.91"
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|DK1","1064.79","948.29","964.83","970.16"
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|DK1","1095.71","973.13","1002.71","1036.72"
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|DK1","1086.38","982.38","996.38","1073.58"
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|DK1","1069.75","1029.67","1064.13","1111.60"
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|DK1","1089.38","1036.13","1093.67","1102.11"
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|DK1","1101.25","1071.42","1085.75","1120.41"
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|DK1","1097.75","1032.92","1071.71","1073.54"
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|DK1","1089.21","1036.04","1024.33","1036.22"
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|DK1","1093.71","1057.71","1010.08","1083.93"
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|DK1","1089.42","1055.38","1040.58","1081.58"
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|DK1","1098.33","1071.00","1026.33","1101.96"
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|DK1","1097.25","1096.79","1068.21","1093.38"
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|DK1","1096.63","1097.71","1091.63","1125.13"
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|DK1","1106.88","1103.75","1076.96","1121.86"
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|DK1","1123.92","1091.13","1094.08","1157.50"
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|DK1","1070.42","N/A","1092.04","1130.10"
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|DK1","1069.13","N/A","1077.58","1152.22"
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|DK1","1038.79","N/A","1070.13","1148.46"
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|DK1","1041.00","N/A","1096.58","1139.73"
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|DK1","1086.88","N/A","1101.58","1138.99"
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|DK1","1092.25","N/A","1106.21","1143.28"
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|DK1","1079.21","N/A","1099.58","1148.63"
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|DK1","1099.79","N/A","1110.33","1080.94"
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|DK1","1098.83","1065.04","1079.25","1141.73"
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|DK1","1078.63","1060.50","1077.33","1129.80"
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|DK1","1082.88","1058.79","1096.50","1117.40"
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|DK1","1080.00","1034.33","1070.58","1093.91"
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|DK1","1073.13","1005.71","1038.00","1063.71"
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|DK1","1062.21","1003.25","1029.83","1026.24"
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|DK1","1065.13","1024.17","1006.25","949.72"
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|DK1","1049.25","1001.17","945.29","925.25"
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|DK1","1066.42","1030.04","862.08","897.27"
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|DK1","1056.29","1052.29","874.08","929.15"
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|DK1","1012.38","1015.83","878.88","878.42"
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|DK1","1006.25","980.92","833.63","871.63"
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|DK1","992.75","977.79","886.67","914.77"
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|DK1","997.71","980.29","889.71","799.50"
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|DK1","1018.50","973.88","796.83","794.14"
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|DK1","1000.63","948.17","832.29","883.42"
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|DK1","905.75","N/A","864.21","834.54"
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|DK1","893.88","N/A","868.38","922.89"
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|DK1","880.58","N/A","912.13","921.72"
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|DK1","923.96","N/A","958.58","921.82"
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|DK1","994.33","N/A","935.42","760.28"
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|DK1","1006.83","N/A","723.88","925.91"
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|DK1","887.58","N/A","893.42","919.81"
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|DK1","748.83","N/A","873.79","873.59"
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|DK1","621.54","736.58","711.75","671.68"
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|DK1","515.13","669.13","663.00","713.72"
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|DK1","534.29","629.25","640.00","740.98"
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|DK1","571.25","573.00","693.29","731.51"
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|DK1","575.33","669.96","650.25","596.55"
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|DK1","517.42","633.75","587.13","614.11"
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|DK1","417.58","505.67","521.71","595.42"
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|DK1","373.79","395.54","509.50","460.75"
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|DK1","373.54","297.71","420.00","388.09"
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|DK1","340.25","278.21","416.25","462.42"
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|DK1","366.42","355.42","444.42","501.63"
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|DK1","402.58","400.67","500.54","498.78"
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|DK1","445.33","478.50","550.83","543.60"
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|DK1","509.96","552.00","558.33","622.46"
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|DK1","604.42","576.33","646.00","649.28"
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|DK1","639.50","628.17","612.92","631.99"
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|DK1","538.54","N/A","610.38","698.72"
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|DK1","548.58","N/A","649.38","652.16"
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|DK1","464.58","N/A","524.75","535.05"
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|DK1","435.50","N/A","458.75","572.23"
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|DK1","508.71","N/A","567.58","594.51"
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|DK1","518.92","N/A","492.13","491.68"
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|DK1","488.88","N/A","411.63","412.47"
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|DK1","501.67","N/A","452.46","377.91"
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|DK1","532.96","357.42","353.75","360.91"
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|DK1","479.33","397.88","322.88","273.23"
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|DK1","462.50","417.79","330.75","436.62"
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|DK1","512.96","427.83","555.13","620.64"
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|DK1","575.67","551.13","607.25","677.98"
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|DK1","660.75","672.83","771.38","659.07"
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|DK1","788.13","786.67","637.42","802.94"
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|DK1","900.92","902.58","931.17","823.28"
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|DK1","959.38","976.96","900.92","929.02"
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|DK1","1016.79","1008.58","975.67","1090.65"
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|DK1","1057.21","1047.25","1072.88","855.06"
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|DK1","1093.46","1074.83","809.83","903.03"
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|DK1","1113.83","1098.63","906.33","850.51"
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|DK1","1088.33","1050.63","898.96","1150.35"
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|DK1","1062.25","1049.38","1102.75","1132.29"
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|DK1","1057.08","1030.00","1065.96","1120.99"
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|DK1","1031.50","N/A","1034.00","1135.10"
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|DK1","1023.08","N/A","977.38","998.75"
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|DK1","969.92","N/A","904.00","984.62"
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|DK1","955.29","N/A","898.58","676.11"
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|DK1","998.71","N/A","712.54","735.77"
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|DK1","1040.79","N/A","773.00","785.88"
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|DK1","1040.25","N/A","782.92","1005.49"
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|DK1","1054.54","N/A","1079.58","1114.80"
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|DK1","1009.00","1065.17","1065.08","764.36"
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|DK1","962.33","1040.00","782.33","717.84"
