"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|DK1","1005.83","1004.71","1014.29","1056.65"
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|DK1","965.71","934.38","1000.50","1082.22"
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|DK1","975.29","905.92","1009.83","1092.71"
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|DK1","1016.83","940.42","1012.71","1064.18"
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|DK1","1031.33","944.13","1022.79","1116.62"
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|DK1","1009.38","933.33","1067.54","1106.87"
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|DK1","1029.08","938.63","1033.58","1070.88"
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|DK1","931.83","N/A","993.46","1076.79"
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|DK1","982.88","N/A","1087.33","1108.06"
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|DK1","1029.46","N/A","1085.79","1099.28"
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|DK1","1023.83","N/A","1026.79","1062.87"
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|DK1","1048.96","N/A","1015.92","1091.85"
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|DK1","1106.13","N/A","1087.13","1191.55"
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|DK1","1213.58","N/A","1237.04","1344.22"
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|DK1","1283.79","N/A","1389.33","1442.97"
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|DK1","1332.58","1417.00","1417.00","1530.06"
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|DK1","1330.67","1414.83","1540.42","1529.81"
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|DK1","1346.58","1409.67","1455.00","1550.29"
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|DK1","1400.38","1421.21","1542.83","1590.72"
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|DK1","1379.96","1378.54","1491.13","1557.87"
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|DK1","1442.67","1405.29","1501.54","1508.01"
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|DK1","1504.71","1419.38","1459.79","1487.35"
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|DK1","1550.38","1412.00","1414.58","1518.67"
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|DK1","1640.58","1476.46","1509.83","1526.14"
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|DK1","1554.75","1387.50","1419.71","1482.12"
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|DK1","1458.21","1242.13","1305.25","1397.57"
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|DK1","1413.96","1201.58","1273.79","1324.67"
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|DK1","1391.92","1222.13","1241.79","1242.09"
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|DK1","1321.17","1159.54","1130.50","1147.84"
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|DK1","1208.42","1085.63","1047.67","1118.26"
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|DK1","1149.54","1024.46","1013.04","1092.90"
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|DK1","938.92","N/A","1018.33","1067.30"
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|DK1","943.13","N/A","994.42","1006.72"
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|DK1","894.54","N/A","914.54","975.02"
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|DK1","848.17","N/A","876.17","964.15"
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|DK1","838.38","N/A","927.96","944.33"
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|DK1","824.67","N/A","874.38","860.92"
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|DK1","836.08","N/A","800.88","789.32"
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|DK1","821.08","N/A","716.88","721.16"
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|DK1","779.08","616.71","616.71","684.89"
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|DK1","721.29","587.58","624.88","651.80"
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|DK1","683.33","563.29","584.04","596.44"
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|DK1","664.00","538.71","521.38","549.17"
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|DK1","602.04","479.83","457.42","493.82"
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|DK1","583.54","467.79","445.33","492.84"
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|DK1","560.42","434.71","463.96","510.64"
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|DK1","539.46","396.96","446.63","529.06"
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|DK1","549.46","422.71","503.75","520.58"
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|DK1","514.63","413.42","476.08","510.84"
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|DK1","488.67","398.17","449.71","469.94"
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|DK1","483.13","407.67","422.88","442.19"
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|DK1","490.92","419.63","378.92","388.16"
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|DK1","488.38","402.25","338.08","361.07"
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|DK1","472.50","386.50","317.21","337.71"
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|DK1","476.54","388.25","308.29","338.17"
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|DK1","346.17","N/A","350.83","356.74"
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|DK1","372.29","N/A","348.46","345.35"
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|DK1","369.25","N/A","326.79","376.59"
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|DK1","356.29","N/A","352.13","401.55"
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|DK1","363.79","N/A","385.50","424.21"
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|DK1","397.58","N/A","417.75","446.59"
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|DK1","437.38","N/A","449.21","490.15"
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|DK1","448.42","N/A","483.63","576.98"
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|DK1","459.29","590.75","590.75","626.08"
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|DK1","454.67","574.46","617.04","614.68"
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|DK1","452.88","568.79","576.83","588.93"
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|DK1","451.79","558.96","579.04","564.81"
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|DK1","424.00","516.54","513.71","510.09"
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|DK1","430.88","502.75","460.88","467.82"
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|DK1","431.25","491.33","425.92","440.63"
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|DK1","427.33","486.38","402.67","450.03"
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|DK1","458.83","516.00","432.38","439.82"
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|DK1","448.46","511.75","417.63","460.81"
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|DK1","434.33","497.67","411.21","463.60"
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|DK1","430.04","462.38","418.08","461.72"
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|DK1","417.88","437.83","410.92","423.96"
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|DK1","384.50","402.21","360.58","390.67"
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|DK1","341.04","364.00","348.46","363.66"
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|DK1","323.29","339.38","317.38","356.15"
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|DK1","313.75","N/A","308.79","321.53"
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|DK1","296.83","N/A","271.04","287.73"
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|DK1","258.38","N/A","237.75","256.53"
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|DK1","207.21","N/A","178.50","214.17"
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|DK1","173.63","N/A","173.83","177.56"
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|DK1","148.42","N/A","133.21","150.70"
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|DK1","130.04","N/A","105.79","123.75"
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|DK1","105.96","N/A","77.63","103.63"
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|DK1","81.88","54.38","54.38","83.59"
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|DK1","59.54","46.42","45.67","65.21"
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|DK1","42.00","28.46","19.08","54.87"
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|DK1","28.21","11.92","22.08","46.78"
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|DK1","18.96","2.29","20.58","41.08"
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|DK1","17.13","2.46","19.04","44.47"
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|DK1","19.79","5.50","23.29","47.54"
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|DK1","39.33","16.54","39.46","57.00"
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|DK1","71.71","50.54","74.75","94.57"
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|DK1","116.58","106.29","129.88","154.30"
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|DK1","180.25","183.13","198.08","231.39"
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|DK1","258.75","269.00","310.29","333.44"
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|DK1","352.08","361.71","434.21","482.33"
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|DK1","462.29","457.21","590.58","672.52"
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|DK1","602.79","578.88","818.67","839.91"
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|DK1","779.25","763.96","988.83","1095.94"
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|DK1","1004.17","N/A","1250.83","1283.41"
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|DK1","1194.54","N/A","1442.17","1513.69"
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|DK1","1382.00","N/A","1637.42","1677.04"
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|DK1","1390.46","N/A","1675.04","1856.18"
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|DK1","1385.08","N/A","1904.04","1993.68"
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|DK1","1315.88","N/A","1966.42","2008.72"
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|DK1","1186.33","N/A","1764.83","1625.65"
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|DK1","972.63","N/A","1202.04","1194.63"
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|DK1","778.25","871.21","871.21","944.92"
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|DK1","611.04","715.04","753.00","743.01"
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|DK1","549.54","648.96","540.71","574.09"
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|DK1","468.75","579.04","469.63","559.19"
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|DK1","425.67","512.83","482.75","544.39"
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|DK1","422.71","461.33","469.42","476.12"
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|DK1","427.71","428.17","399.96","457.75"
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|DK1","415.25","415.83","390.00","410.46"
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|DK1","473.58","433.08","382.79","355.09"
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|DK1","471.71","419.00","264.92","337.29"
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|DK1","472.50","433.17","320.21","403.81"
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|DK1","506.71","453.13","421.29","472.45"
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|DK1","565.88","511.63","537.92","549.88"
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|DK1","632.79","592.08","603.88","617.08"
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|DK1","695.71","633.33","664.79","727.56"
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|DK1","835.96","681.38","761.21","779.72"
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|DK1","716.25","N/A","795.21","899.32"
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|DK1","832.58","N/A","750.67","791.66"
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|DK1","1143.96","N/A","893.88","919.75"
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|DK1","1375.17","N/A","1029.58","1132.61"
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|DK1","1610.71","N/A","950.50","1120.37"
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|DK1","1905.79","N/A","1142.08","1144.35"
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|DK1","2029.75","N/A","1167.71","1463.28"
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|DK1","2043.50","N/A","1682.38","1726.96"
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|DK1","2111.58","1941.96","1941.96","2042.69"
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|DK1","2169.67","2159.13","1992.29","2123.95"
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|DK1","2196.50","2218.38","2026.04","2008.88"
