"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"02/01/2024 20:00 - 02/01/2024 21:00","BZN|DK1","3168.87","3152.00"
"02/01/2024 21:00 - 02/01/2024 22:00","BZN|DK1","3205.57","3123.00"
"02/01/2024 22:00 - 02/01/2024 23:00","BZN|DK1","3027.53","3083.00"
"02/01/2024 23:00 - 03/01/2024 00:00","BZN|DK1","2939.26","2915.00"
"03/01/2024 00:00 - 03/01/2024 01:00","BZN|DK1","3078.25","2925.00"
"03/01/2024 01:00 - 03/01/2024 02:00","BZN|DK1","3137.91","3046.00"
"03/01/2024 02:00 - 03/01/2024 03:00","BZN|DK1","3051.56","3032.00"
"03/01/2024 03:00 - 03/01/2024 04:00","BZN|DK1","2968.90","2980.00"
"03/01/2024 04:00 - 03/01/2024 05:00","BZN|DK1","3006.87","3000.00"
"03/01/2024 05:00 - 03/01/2024 06:00","BZN|DK1","3113.93","3084.00"
"03/01/2024 06:00 - 03/01/2024 07:00","BZN|DK1","3348.67","3150.00"
"03/01/2024 07:00 - 03/01/2024 08:00","BZN|DK1","3483.83","3458.00"
"03/01/2024 08:00 - 03/01/2024 09:00","BZN|DK1","3627.50","3637.00"
"03/01/2024 09:00 - 03/01/2024 10:00","BZN|DK1","3632.75","3602.00"
"03/01/2024 10:00 - 03/01/2024 11:00","BZN|DK1","3691.23","3643.00"
"03/01/2024 11:00 - 03/01/2024 12:00","BZN|DK1","3743.89","3646.00"
"03/01/2024 12:00 - 03/01/2024 13:00","BZN|DK1","3686.77","3627.00"
"03/01/2024 13:00 - 03/01/2024 14:00","BZN|DK1","3690.09","3656.00"
"03/01/2024 14:00 - 03/01/2024 15:00","BZN|DK1","3568.07","3585.00"
"03/01/2024 15:00 - 03/01/2024 16:00","BZN|DK1","3419.74","3466.00"
"03/01/2024 16:00 - 03/01/2024 17:00","BZN|DK1","3479.51","3553.00"
"03/01/2024 17:00 - 03/01/2024 18:00","BZN|DK1","3572.44","3670.00"
"03/01/2024 18:00 - 03/01/2024 19:00","BZN|DK1","3420.97","3443.00"
"03/01/2024 19:00 - 03/01/2024 20:00","BZN|DK1","3245.48","3367.00"
"03/01/2024 20:00 - 03/01/2024 21:00","BZN|DK1","3120.88","3194.00"
"03/01/2024 21:00 - 03/01/2024 22:00","BZN|DK1","3082.55","3183.00"
"03/01/2024 22:00 - 03/01/2024 23:00","BZN|DK1","3142.42","3163.00"
"03/01/2024 23:00 - 04/01/2024 00:00","BZN|DK1","2973.82","3119.00"
"04/01/2024 00:00 - 04/01/2024 01:00","BZN|DK1","3050.58","2914.00"
"04/01/2024 01:00 - 04/01/2024 02:00","BZN|DK1","3069.95","2943.00"
"04/01/2024 02:00 - 04/01/2024 03:00","BZN|DK1","3083.00","2975.00"
"04/01/2024 03:00 - 04/01/2024 04:00","BZN|DK1","3089.82","3032.00"
"04/01/2024 04:00 - 04/01/2024 05:00","BZN|DK1","3062.90","3087.00"
"04/01/2024 05:00 - 04/01/2024 06:00","BZN|DK1","3045.92","3119.00"
"04/01/2024 06:00 - 04/01/2024 07:00","BZN|DK1","3060.69","3055.00"
"04/01/2024 07:00 - 04/01/2024 08:00","BZN|DK1","3217.50","3190.00"
"04/01/2024 08:00 - 04/01/2024 09:00","BZN|DK1","3308.54","3301.00"
"04/01/2024 09:00 - 04/01/2024 10:00","BZN|DK1","3306.91","3314.00"
"04/01/2024 10:00 - 04/01/2024 11:00","BZN|DK1","3304.53","3322.00"
"04/01/2024 11:00 - 04/01/2024 12:00","BZN|DK1","3454.37","3443.00"
"04/01/2024 12:00 - 04/01/2024 13:00","BZN|DK1","3430.44","3384.00"
"04/01/2024 13:00 - 04/01/2024 14:00","BZN|DK1","3456.88","3409.00"
"04/01/2024 14:00 - 04/01/2024 15:00","BZN|DK1","3383.13","3388.00"
"04/01/2024 15:00 - 04/01/2024 16:00","BZN|DK1","3273.73","3274.00"
"04/01/2024 16:00 - 04/01/2024 17:00","BZN|DK1","3358.66","3348.00"
"04/01/2024 17:00 - 04/01/2024 18:00","BZN|DK1","3504.54","3558.00"
"04/01/2024 18:00 - 04/01/2024 19:00","BZN|DK1","3388.16","3382.00"
"04/01/2024 19:00 - 04/01/2024 20:00","BZN|DK1","3184.17","3302.00"
"04/01/2024 20:00 - 04/01/2024 21:00","BZN|DK1","3037.61","3246.00"
"04/01/2024 21:00 - 04/01/2024 22:00","BZN|DK1","2943.16","3112.00"
"04/01/2024 22:00 - 04/01/2024 23:00","BZN|DK1","2803.43","3097.00"
"04/01/2024 23:00 - 05/01/2024 00:00","BZN|DK1","2686.94","3089.00"
"05/01/2024 00:00 - 05/01/2024 01:00","BZN|DK1","2689.56","2667.00"
"05/01/2024 01:00 - 05/01/2024 02:00","BZN|DK1","2738.07","2661.00"
"05/01/2024 02:00 - 05/01/2024 03:00","BZN|DK1","2786.17","2737.00"
"05/01/2024 03:00 - 05/01/2024 04:00","BZN|DK1","2815.37","2776.00"
"05/01/2024 04:00 - 05/01/2024 05:00","BZN|DK1","2773.43","2788.00"
"05/01/2024 05:00 - 05/01/2024 06:00","BZN|DK1","2835.38","2962.00"
"05/01/2024 06:00 - 05/01/2024 07:00","BZN|DK1","3151.18","3001.00"
"05/01/2024 07:00 - 05/01/2024 08:00","BZN|DK1","3437.21","3335.00"
"05/01/2024 08:00 - 05/01/2024 09:00","BZN|DK1","3577.09","3580.00"
"05/01/2024 09:00 - 05/01/2024 10:00","BZN|DK1","3557.85","3493.00"
"05/01/2024 10:00 - 05/01/2024 11:00","BZN|DK1","3603.78","3512.00"
"05/01/2024 11:00 - 05/01/2024 12:00","BZN|DK1","3529.45","3501.00"
"05/01/2024 12:00 - 05/01/2024 13:00","BZN|DK1","3510.40","3415.00"
"05/01/2024 13:00 - 05/01/2024 14:00","BZN|DK1","3416.45","3346.00"
"05/01/2024 14:00 - 05/01/2024 15:00","BZN|DK1","3330.97","3252.00"
"05/01/2024 15:00 - 05/01/2024 16:00","BZN|DK1","3289.48","3331.00"
"05/01/2024 16:00 - 05/01/2024 17:00","BZN|DK1","3382.47","3374.00"
"05/01/2024 17:00 - 05/01/2024 18:00","BZN|DK1","3551.95","3573.00"
"05/01/2024 18:00 - 05/01/2024 19:00","BZN|DK1","3450.83","3444.00"
"05/01/2024 19:00 - 05/01/2024 20:00","BZN|DK1","3200.04","3277.00"
"05/01/2024 20:00 - 05/01/2024 21:00","BZN|DK1","3027.76","3095.00"
"05/01/2024 21:00 - 05/01/2024 22:00","BZN|DK1","2915.86","2957.00"
"05/01/2024 22:00 - 05/01/2024 23:00","BZN|DK1","2792.29","2911.00"
"05/01/2024 23:00 - 06/01/2024 00:00","BZN|DK1","2707.04","2784.00"
"06/01/2024 00:00 - 06/01/2024 01:00","BZN|DK1","2691.92","2593.00"
"06/01/2024 01:00 - 06/01/2024 02:00","BZN|DK1","2714.54","2557.00"
"06/01/2024 02:00 - 06/01/2024 03:00","BZN|DK1","2696.02","2600.00"
"06/01/2024 03:00 - 06/01/2024 04:00","BZN|DK1","2707.27","2665.00"
"06/01/2024 04:00 - 06/01/2024 05:00","BZN|DK1","2660.33","2673.00"
"06/01/2024 05:00 - 06/01/2024 06:00","BZN|DK1","2621.92","2677.00"
"06/01/2024 06:00 - 06/01/2024 07:00","BZN|DK1","2674.83","2696.00"
"06/01/2024 07:00 - 06/01/2024 08:00","BZN|DK1","2733.65","2773.00"
"06/01/2024 08:00 - 06/01/2024 09:00","BZN|DK1","2895.49","2890.00"
"06/01/2024 09:00 - 06/01/2024 10:00","BZN|DK1","3033.99","2993.00"
"06/01/2024 10:00 - 06/01/2024 11:00","BZN|DK1","3085.42","3082.00"
"06/01/2024 11:00 - 06/01/2024 12:00","BZN|DK1","3037.45","3083.00"
"06/01/2024 12:00 - 06/01/2024 13:00","BZN|DK1","2982.04","2985.00"
"06/01/2024 13:00 - 06/01/2024 14:00","BZN|DK1","2977.90","2959.00"
"06/01/2024 14:00 - 06/01/2024 15:00","BZN|DK1","2988.82","2978.00"
"06/01/2024 15:00 - 06/01/2024 16:00","BZN|DK1","3014.70","2987.00"
"06/01/2024 16:00 - 06/01/2024 17:00","BZN|DK1","3098.46","3109.00"
"06/01/2024 17:00 - 06/01/2024 18:00","BZN|DK1","3294.85","3307.00"
"06/01/2024 18:00 - 06/01/2024 19:00","BZN|DK1","3228.45","3218.00"
"06/01/2024 19:00 - 06/01/2024 20:00","BZN|DK1","3052.94","3030.00"
"06/01/2024 20:00 - 06/01/2024 21:00","BZN|DK1","2954.74","2949.00"
"06/01/2024 21:00 - 06/01/2024 22:00","BZN|DK1","2884.70","2875.00"
"06/01/2024 22:00 - 06/01/2024 23:00","BZN|DK1","2817.29","2846.00"
"06/01/2024 23:00 - 07/01/2024 00:00","BZN|DK1","2727.67","2814.00"
"07/01/2024 00:00 - 07/01/2024 01:00","BZN|DK1","2663.89","2680.00"
"07/01/2024 01:00 - 07/01/2024 02:00","BZN|DK1","2664.70","2642.00"
"07/01/2024 02:00 - 07/01/2024 03:00","BZN|DK1","2671.67","2642.00"
"07/01/2024 03:00 - 07/01/2024 04:00","BZN|DK1","2640.56","2682.00"
"07/01/2024 04:00 - 07/01/2024 05:00","BZN|DK1","2653.45","2665.00"
"07/01/2024 05:00 - 07/01/2024 06:00","BZN|DK1","2620.95","2651.00"
"07/01/2024 06:00 - 07/01/2024 07:00","BZN|DK1","2651.80","2653.00"
"07/01/2024 07:00 - 07/01/2024 08:00","BZN|DK1","2759.65","2756.00"
"07/01/2024 08:00 - 07/01/2024 09:00","BZN|DK1","2895.60","2875.00"
"07/01/2024 09:00 - 07/01/2024 10:00","BZN|DK1","2989.04","2951.00"
"07/01/2024 10:00 - 07/01/2024 11:00","BZN|DK1","3015.67","3003.00"
"07/01/2024 11:00 - 07/01/2024 12:00","BZN|DK1","3015.64","3021.00"
"07/01/2024 12:00 - 07/01/2024 13:00","BZN|DK1","3014.16","2984.00"
"07/01/2024 13:00 - 07/01/2024 14:00","BZN|DK1","3009.49","2988.00"
"07/01/2024 14:00 - 07/01/2024 15:00","BZN|DK1","2968.36","2958.00"
"07/01/2024 15:00 - 07/01/2024 16:00","BZN|DK1","2975.59","2956.00"
"07/01/2024 16:00 - 07/01/2024 17:00","BZN|DK1","3143.12","3089.00"
"07/01/2024 17:00 - 07/01/2024 18:00","BZN|DK1","3373.74","3375.00"
"07/01/2024 18:00 - 07/01/2024 19:00","BZN|DK1","3266.54","3276.00"
"07/01/2024 19:00 - 07/01/2024 20:00","BZN|DK1","3129.13","3108.00"
"07/01/2024 20:00 - 07/01/2024 21:00","BZN|DK1","2992.11","3022.00"
"07/01/2024 21:00 - 07/01/2024 22:00","BZN|DK1","2887.29","2913.00"
"07/01/2024 22:00 - 07/01/2024 23:00","BZN|DK1","2782.76","2844.00"
"07/01/2024 23:00 - 08/01/2024 00:00","BZN|DK1","2700.01","2877.00"
"08/01/2024 00:00 - 08/01/2024 01:00","BZN|DK1","2760.78","2754.00"
"08/01/2024 01:00 - 08/01/2024 02:00","BZN|DK1","2781.03","2804.00"
"08/01/2024 02:00 - 08/01/2024 03:00","BZN|DK1","2842.80","2831.00"
"08/01/2024 03:00 - 08/01/2024 04:00","BZN|DK1","2817.93","2899.00"
"08/01/2024 04:00 - 08/01/2024 05:00","BZN|DK1","2822.31","2868.00"
"08/01/2024 05:00 - 08/01/2024 06:00","BZN|DK1","2863.58","2911.00"
"08/01/2024 06:00 - 08/01/2024 07:00","BZN|DK1","3174.88","3185.00"
"08/01/2024 07:00 - 08/01/2024 08:00","BZN|DK1","3510.55","3547.00"
"08/01/2024 08:00 - 08/01/2024 09:00","BZN|DK1","3767.45","3716.00"
"08/01/2024 09:00 - 08/01/2024 10:00","BZN|DK1","3708.43","3721.00"
"08/01/2024 10:00 - 08/01/2024 11:00","BZN|DK1","3679.94","3713.00"
"08/01/2024 11:00 - 08/01/2024 12:00","BZN|DK1","3655.28","3641.00"
"08/01/2024 12:00 - 08/01/2024 13:00","BZN|DK1","3626.92","3609.00"
"08/01/2024 13:00 - 08/01/2024 14:00","BZN|DK1","3595.90","3621.00"
"08/01/2024 14:00 - 08/01/2024 15:00","BZN|DK1","3497.12","3530.00"
"08/01/2024 15:00 - 08/01/2024 16:00","BZN|DK1","3437.77","3440.00"
"08/01/2024 16:00 - 08/01/2024 17:00","BZN|DK1","3544.09","3514.00"
"08/01/2024 17:00 - 08/01/2024 18:00","BZN|DK1","3739.11","3725.00"
"08/01/2024 18:00 - 08/01/2024 19:00","BZN|DK1","3600.95","3591.00"
"08/01/2024 19:00 - 08/01/2024 20:00","BZN|DK1","3393.61","3347.00"
"08/01/2024 20:00 - 08/01/2024 21:00","BZN|DK1","3248.99","3187.00"
"08/01/2024 21:00 - 08/01/2024 22:00","BZN|DK1","3123.41","3140.00"
"08/01/2024 22:00 - 08/01/2024 23:00","BZN|DK1","2984.18","3081.00"
"08/01/2024 23:00 - 09/01/2024 00:00","BZN|DK1","2867.80","2981.00"
"09/01/2024 00:00 - 09/01/2024 01:00","BZN|DK1","2967.56","2894.00"
"09/01/2024 01:00 - 09/01/2024 02:00","BZN|DK1","2986.29","2927.00"
"09/01/2024 02:00 - 09/01/2024 03:00","BZN|DK1","2978.06","2946.00"
"09/01/2024 03:00 - 09/01/2024 04:00","BZN|DK1","2926.04","2947.00"
"09/01/2024 04:00 - 09/01/2024 05:00","BZN|DK1","2887.23","2929.00"
"09/01/2024 05:00 - 09/01/2024 06:00","BZN|DK1","2901.05","2914.00"
"09/01/2024 06:00 - 09/01/2024 07:00","BZN|DK1","3205.71","3002.00"
"09/01/2024 07:00 - 09/01/2024 08:00","BZN|DK1","3544.53","3377.00"
"09/01/2024 08:00 - 09/01/2024 09:00","BZN|DK1","3657.01","3673.00"
"09/01/2024 09:00 - 09/01/2024 10:00","BZN|DK1","3616.16","3592.00"
"09/01/2024 10:00 - 09/01/2024 11:00","BZN|DK1","3629.69","3623.00"
"09/01/2024 11:00 - 09/01/2024 12:00","BZN|DK1","3569.51","3642.00"
"09/01/2024 12:00 - 09/01/2024 13:00","BZN|DK1","3521.34","3476.00"
"09/01/2024 13:00 - 09/01/2024 14:00","BZN|DK1","3522.18","3512.00"
"09/01/2024 14:00 - 09/01/2024 15:00","BZN|DK1","3442.83","3483.00"
"09/01/2024 15:00 - 09/01/2024 16:00","BZN|DK1","3356.57","3422.00"
"09/01/2024 16:00 - 09/01/2024 17:00","BZN|DK1","3388.96","3420.00"
"09/01/2024 17:00 - 09/01/2024 18:00","BZN|DK1","3543.83","3566.00"
"09/01/2024 18:00 - 09/01/2024 19:00","BZN|DK1","3396.83","3407.00"
"09/01/2024 19:00 - 09/01/2024 20:00","BZN|DK1","3196.84","3298.00"
"09/01/2024 20:00 - 09/01/2024 21:00","BZN|DK1","3046.49","3196.00"
"09/01/2024 21:00 - 09/01/2024 22:00","BZN|DK1","2931.57","3025.00"
"09/01/2024 22:00 - 09/01/2024 23:00","BZN|DK1","2763.64","3042.00"
"09/01/2024 23:00 - 10/01/2024 00:00","BZN|DK1","2689.88","3062.00"
"10/01/2024 00:00 - 10/01/2024 01:00","BZN|DK1","2681.07","2669.00"
"10/01/2024 01:00 - 10/01/2024 02:00","BZN|DK1","2720.94","2680.00"
"10/01/2024 02:00 - 10/01/2024 03:00","BZN|DK1","2681.81","2678.00"
"10/01/2024 03:00 - 10/01/2024 04:00","BZN|DK1","2649.33","2661.00"
"10/01/2024 04:00 - 10/01/2024 05:00","BZN|DK1","2626.39","2645.00"
"10/01/2024 05:00 - 10/01/2024 06:00","BZN|DK1","2684.52","2705.00"
"10/01/2024 06:00 - 10/01/2024 07:00","BZN|DK1","2948.72","2878.00"
"10/01/2024 07:00 - 10/01/2024 08:00","BZN|DK1","3306.42","3252.00"
"10/01/2024 08:00 - 10/01/2024 09:00","BZN|DK1","3448.55","3407.00"
"10/01/2024 09:00 - 10/01/2024 10:00","BZN|DK1","3403.96","3365.00"
"10/01/2024 10:00 - 10/01/2024 11:00","BZN|DK1","3453.47","3419.00"
"10/01/2024 11:00 - 10/01/2024 12:00","BZN|DK1","3459.84","3478.00"
"10/01/2024 12:00 - 10/01/2024 13:00","BZN|DK1","3416.01","3354.00"
"10/01/2024 13:00 - 10/01/2024 14:00","BZN|DK1","3420.96","3417.00"
"10/01/2024 14:00 - 10/01/2024 15:00","BZN|DK1","3349.41","3405.00"
"10/01/2024 15:00 - 10/01/2024 16:00","BZN|DK1","3266.49","3336.00"
"10/01/2024 16:00 - 10/01/2024 17:00","BZN|DK1","3354.80","3325.00"
"10/01/2024 17:00 - 10/01/2024 18:00","BZN|DK1","3530.86","3537.00"
"10/01/2024 18:00 - 10/01/2024 19:00","BZN|DK1","3383.46","3392.00"
"10/01/2024 19:00 - 10/01/2024 20:00","BZN|DK1","3189.80","3247.00"
"10/01/2024 20:00 - 10/01/2024 21:00","BZN|DK1","3041.25","3161.00"
"10/01/2024 21:00 - 10/01/2024 22:00","BZN|DK1","2931.73","2940.00"
"10/01/2024 22:00 - 10/01/2024 23:00","BZN|DK1","2816.55","2921.00"
"10/01/2024 23:00 - 11/01/2024 00:00","BZN|DK1","2729.57","2937.00"
"11/01/2024 00:00 - 11/01/2024 01:00","BZN|DK1","2705.90","2681.00"
"11/01/2024 01:00 - 11/01/2024 02:00","BZN|DK1","2726.47","2668.00"
"11/01/2024 02:00 - 11/01/2024 03:00","BZN|DK1","2723.97","2703.00"
"11/01/2024 03:00 - 11/01/2024 04:00","BZN|DK1","2651.12","2695.00"
"11/01/2024 04:00 - 11/01/2024 05:00","BZN|DK1","2582.68","2655.00"
"11/01/2024 05:00 - 11/01/2024 06:00","BZN|DK1","2602.59","2698.00"
"11/01/2024 06:00 - 11/01/2024 07:00","BZN|DK1","2918.07","2810.00"
"11/01/2024 07:00 - 11/01/2024 08:00","BZN|DK1","3272.81","3158.00"
"11/01/2024 08:00 - 11/01/2024 09:00","BZN|DK1","3423.56","3392.00"
"11/01/2024 09:00 - 11/01/2024 10:00","BZN|DK1","3383.76","3376.00"
"11/01/2024 10:00 - 11/01/2024 11:00","BZN|DK1","3457.11","3392.00"
"11/01/2024 11:00 - 11/01/2024 12:00","BZN|DK1","3412.13","3401.00"
"11/01/2024 12:00 - 11/01/2024 13:00","BZN|DK1","3287.75","3318.00"
"11/01/2024 13:00 - 11/01/2024 14:00","BZN|DK1","3278.98","3360.00"
"11/01/2024 14:00 - 11/01/2024 15:00","BZN|DK1","3244.50","3261.00"
"11/01/2024 15:00 - 11/01/2024 16:00","BZN|DK1","3193.12","3184.00"
"11/01/2024 16:00 - 11/01/2024 17:00","BZN|DK1","3292.12","3218.00"
"11/01/2024 17:00 - 11/01/2024 18:00","BZN|DK1","3475.94","3466.00"
"11/01/2024 18:00 - 11/01/2024 19:00","BZN|DK1","3314.09","3323.00"
"11/01/2024 19:00 - 11/01/2024 20:00","BZN|DK1","3098.64","3168.00"
"11/01/2024 20:00 - 11/01/2024 21:00","BZN|DK1","2993.54","3125.00"
"11/01/2024 21:00 - 11/01/2024 22:00","BZN|DK1","2943.88","2966.00"
"11/01/2024 22:00 - 11/01/2024 23:00","BZN|DK1","2808.03","2939.00"
"11/01/2024 23:00 - 12/01/2024 00:00","BZN|DK1","2699.05","2899.00"
"12/01/2024 00:00 - 12/01/2024 01:00","BZN|DK1","2721.08","2673.00"
"12/01/2024 01:00 - 12/01/2024 02:00","BZN|DK1","2770.60","2691.00"
"12/01/2024 02:00 - 12/01/2024 03:00","BZN|DK1","2644.60","2691.00"
"12/01/2024 03:00 - 12/01/2024 04:00","BZN|DK1","2749.95","2734.00"
"12/01/2024 04:00 - 12/01/2024 05:00","BZN|DK1","2724.32","2754.00"
"12/01/2024 05:00 - 12/01/2024 06:00","BZN|DK1","2788.10","2803.00"
"12/01/2024 06:00 - 12/01/2024 07:00","BZN|DK1","3008.14","2985.00"
"12/01/2024 07:00 - 12/01/2024 08:00","BZN|DK1","3353.60","3292.00"
"12/01/2024 08:00 - 12/01/2024 09:00","BZN|DK1","3470.22","3425.00"
"12/01/2024 09:00 - 12/01/2024 10:00","BZN|DK1","3410.56","3405.00"
"12/01/2024 10:00 - 12/01/2024 11:00","BZN|DK1","3443.72","3421.00"
"12/01/2024 11:00 - 12/01/2024 12:00","BZN|DK1","3370.88","3392.00"
"12/01/2024 12:00 - 12/01/2024 13:00","BZN|DK1","3259.03","3261.00"
"12/01/2024 13:00 - 12/01/2024 14:00","BZN|DK1","3175.87","3175.00"
"12/01/2024 14:00 - 12/01/2024 15:00","BZN|DK1","3053.01","3062.00"
"12/01/2024 15:00 - 12/01/2024 16:00","BZN|DK1","2976.51","2972.00"
"12/01/2024 16:00 - 12/01/2024 17:00","BZN|DK1","3107.11","3071.00"
"12/01/2024 17:00 - 12/01/2024 18:00","BZN|DK1","3305.78","3275.00"
"12/01/2024 18:00 - 12/01/2024 19:00","BZN|DK1","3210.13","3121.00"
"12/01/2024 19:00 - 12/01/2024 20:00","BZN|DK1","2922.39","2972.00"
"12/01/2024 20:00 - 12/01/2024 21:00","BZN|DK1","2790.28","2819.00"
"12/01/2024 21:00 - 12/01/2024 22:00","BZN|DK1","2759.01","2712.00"
"12/01/2024 22:00 - 12/01/2024 23:00","BZN|DK1","2643.80","2737.00"
"12/01/2024 23:00 - 13/01/2024 00:00","BZN|DK1","2575.00","2672.00"
"13/01/2024 00:00 - 13/01/2024 01:00","BZN|DK1","2545.80","2516.00"
"13/01/2024 01:00 - 13/01/2024 02:00","BZN|DK1","2460.17","2457.00"
"13/01/2024 02:00 - 13/01/2024 03:00","BZN|DK1","2450.97","2411.00"
"13/01/2024 03:00 - 13/01/2024 04:00","BZN|DK1","2431.98","2414.00"
"13/01/2024 04:00 - 13/01/2024 05:00","BZN|DK1","2396.78","2408.00"
"13/01/2024 05:00 - 13/01/2024 06:00","BZN|DK1","2425.88","2422.00"
"13/01/2024 06:00 - 13/01/2024 07:00","BZN|DK1","2474.30","2525.00"
"13/01/2024 07:00 - 13/01/2024 08:00","BZN|DK1","2647.55","2638.00"
"13/01/2024 08:00 - 13/01/2024 09:00","BZN|DK1","2835.35","2823.00"
"13/01/2024 09:00 - 13/01/2024 10:00","BZN|DK1","2987.01","2908.00"
"13/01/2024 10:00 - 13/01/2024 11:00","BZN|DK1","2943.62","2946.00"
"13/01/2024 11:00 - 13/01/2024 12:00","BZN|DK1","2892.79","2920.00"
"13/01/2024 12:00 - 13/01/2024 13:00","BZN|DK1","2973.29","2898.00"
"13/01/2024 13:00 - 13/01/2024 14:00","BZN|DK1","2916.14","2927.00"
"13/01/2024 14:00 - 13/01/2024 15:00","BZN|DK1","2869.04","2926.00"
"13/01/2024 15:00 - 13/01/2024 16:00","BZN|DK1","2871.68","2895.00"
"13/01/2024 16:00 - 13/01/2024 17:00","BZN|DK1","2993.64","2988.00"
"13/01/2024 17:00 - 13/01/2024 18:00","BZN|DK1","3152.48","3223.00"
"13/01/2024 18:00 - 13/01/2024 19:00","BZN|DK1","3055.36","3049.00"
"13/01/2024 19:00 - 13/01/2024 20:00","BZN|DK1","2850.60","2841.00"
"13/01/2024 20:00 - 13/01/2024 21:00","BZN|DK1","2735.55","2723.00"
"13/01/2024 21:00 - 13/01/2024 22:00","BZN|DK1","2505.40","2623.00"
"13/01/2024 22:00 - 13/01/2024 23:00","BZN|DK1","2065.16","2533.00"
"13/01/2024 23:00 - 14/01/2024 00:00","BZN|DK1","2009.48","2442.00"
"14/01/2024 00:00 - 14/01/2024 01:00","BZN|DK1","2128.34","2059.00"
"14/01/2024 01:00 - 14/01/2024 02:00","BZN|DK1","2129.02","2096.00"
"14/01/2024 02:00 - 14/01/2024 03:00","BZN|DK1","2091.40","2069.00"
