"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"05/01/2022 12:00 - 05/01/2022 13:00","BZN|DK1","3355.02","3346.00"
"05/01/2022 13:00 - 05/01/2022 14:00","BZN|DK1","3306.90","3345.00"
"05/01/2022 14:00 - 05/01/2022 15:00","BZN|DK1","3246.95","3255.00"
"05/01/2022 15:00 - 05/01/2022 16:00","BZN|DK1","3190.10","3211.00"
"05/01/2022 16:00 - 05/01/2022 17:00","BZN|DK1","3290.01","3264.00"
"05/01/2022 17:00 - 05/01/2022 18:00","BZN|DK1","3519.45","3543.00"
"05/01/2022 18:00 - 05/01/2022 19:00","BZN|DK1","3367.57","3360.00"
"05/01/2022 19:00 - 05/01/2022 20:00","BZN|DK1","3187.64","3224.00"
"05/01/2022 20:00 - 05/01/2022 21:00","BZN|DK1","3069.06","3100.00"
"05/01/2022 21:00 - 05/01/2022 22:00","BZN|DK1","2966.23","2994.00"
"05/01/2022 22:00 - 05/01/2022 23:00","BZN|DK1","2809.98","2868.00"
"05/01/2022 23:00 - 06/01/2022 00:00","BZN|DK1","2675.85","2725.00"
"06/01/2022 00:00 - 06/01/2022 01:00","BZN|DK1","2524.22","2530.00"
"06/01/2022 01:00 - 06/01/2022 02:00","BZN|DK1","2494.65","2448.00"
"06/01/2022 02:00 - 06/01/2022 03:00","BZN|DK1","2462.05","2444.00"
"06/01/2022 03:00 - 06/01/2022 04:00","BZN|DK1","2428.53","2423.00"
"06/01/2022 04:00 - 06/01/2022 05:00","BZN|DK1","2481.05","2486.00"
"06/01/2022 05:00 - 06/01/2022 06:00","BZN|DK1","2602.55","2586.00"
"06/01/2022 06:00 - 06/01/2022 07:00","BZN|DK1","2968.82","2862.00"
"06/01/2022 07:00 - 06/01/2022 08:00","BZN|DK1","3311.83","3294.00"
"06/01/2022 08:00 - 06/01/2022 09:00","BZN|DK1","3464.39","3477.00"
"06/01/2022 09:00 - 06/01/2022 10:00","BZN|DK1","3422.74","3416.00"
"06/01/2022 10:00 - 06/01/2022 11:00","BZN|DK1","3418.30","3437.00"
"06/01/2022 11:00 - 06/01/2022 12:00","BZN|DK1","3320.79","3384.00"
"06/01/2022 12:00 - 06/01/2022 13:00","BZN|DK1","3233.64","3277.00"
"06/01/2022 13:00 - 06/01/2022 14:00","BZN|DK1","3212.84","3249.00"
"06/01/2022 14:00 - 06/01/2022 15:00","BZN|DK1","3156.20","3196.00"
"06/01/2022 15:00 - 06/01/2022 16:00","BZN|DK1","3113.40","3140.00"
"06/01/2022 16:00 - 06/01/2022 17:00","BZN|DK1","3237.39","3172.00"
"06/01/2022 17:00 - 06/01/2022 18:00","BZN|DK1","3487.86","3457.00"
"06/01/2022 18:00 - 06/01/2022 19:00","BZN|DK1","3372.34","3348.00"
"06/01/2022 19:00 - 06/01/2022 20:00","BZN|DK1","3166.50","3249.00"
"06/01/2022 20:00 - 06/01/2022 21:00","BZN|DK1","3009.66","3084.00"
"06/01/2022 21:00 - 06/01/2022 22:00","BZN|DK1","2857.98","2962.00"
"06/01/2022 22:00 - 06/01/2022 23:00","BZN|DK1","2738.87","2843.00"
"06/01/2022 23:00 - 07/01/2022 00:00","BZN|DK1","2603.29","2737.00"
"07/01/2022 00:00 - 07/01/2022 01:00","BZN|DK1","2465.07","2463.00"
"07/01/2022 01:00 - 07/01/2022 02:00","BZN|DK1","2398.60","2359.00"
"07/01/2022 02:00 - 07/01/2022 03:00","BZN|DK1","2428.31","2379.00"
"07/01/2022 03:00 - 07/01/2022 04:00","BZN|DK1","2427.24","2405.00"
"07/01/2022 04:00 - 07/01/2022 05:00","BZN|DK1","2416.16","2486.00"
"07/01/2022 05:00 - 07/01/2022 06:00","BZN|DK1","2629.78","2615.00"
"07/01/2022 06:00 - 07/01/2022 07:00","BZN|DK1","2954.60","2891.00"
"07/01/2022 07:00 - 07/01/2022 08:00","BZN|DK1","3308.38","3231.00"
"07/01/2022 08:00 - 07/01/2022 09:00","BZN|DK1","3440.65","3416.00"
"07/01/2022 09:00 - 07/01/2022 10:00","BZN|DK1","3427.07","3421.00"
"07/01/2022 10:00 - 07/01/2022 11:00","BZN|DK1","3393.60","3435.00"
"07/01/2022 11:00 - 07/01/2022 12:00","BZN|DK1","3400.09","3379.00"
"07/01/2022 12:00 - 07/01/2022 13:00","BZN|DK1","3330.58","3273.00"
"07/01/2022 13:00 - 07/01/2022 14:00","BZN|DK1","3232.56","3241.00"
"07/01/2022 14:00 - 07/01/2022 15:00","BZN|DK1","3064.81","3105.00"
"07/01/2022 15:00 - 07/01/2022 16:00","BZN|DK1","3030.80","3026.00"
"07/01/2022 16:00 - 07/01/2022 17:00","BZN|DK1","3123.67","3143.00"
"07/01/2022 17:00 - 07/01/2022 18:00","BZN|DK1","3313.01","3299.00"
"07/01/2022 18:00 - 07/01/2022 19:00","BZN|DK1","3218.00","3197.00"
"07/01/2022 19:00 - 07/01/2022 20:00","BZN|DK1","3003.98","3013.00"
"07/01/2022 20:00 - 07/01/2022 21:00","BZN|DK1","2826.96","2824.00"
"07/01/2022 21:00 - 07/01/2022 22:00","BZN|DK1","2652.92","2682.00"
"07/01/2022 22:00 - 07/01/2022 23:00","BZN|DK1","2581.00","2557.00"
"07/01/2022 23:00 - 08/01/2022 00:00","BZN|DK1","2395.31","2413.00"
"08/01/2022 00:00 - 08/01/2022 01:00","BZN|DK1","2316.24","2257.00"
"08/01/2022 01:00 - 08/01/2022 02:00","BZN|DK1","2253.53","2186.00"
"08/01/2022 02:00 - 08/01/2022 03:00","BZN|DK1","2199.54","2133.00"
"08/01/2022 03:00 - 08/01/2022 04:00","BZN|DK1","2163.50","2144.00"
"08/01/2022 04:00 - 08/01/2022 05:00","BZN|DK1","2165.57","2158.00"
"08/01/2022 05:00 - 08/01/2022 06:00","BZN|DK1","2219.17","2174.00"
"08/01/2022 06:00 - 08/01/2022 07:00","BZN|DK1","2343.90","2353.00"
"08/01/2022 07:00 - 08/01/2022 08:00","BZN|DK1","2474.61","2502.00"
"08/01/2022 08:00 - 08/01/2022 09:00","BZN|DK1","2660.45","2655.00"
"08/01/2022 09:00 - 08/01/2022 10:00","BZN|DK1","2783.53","2785.00"
"08/01/2022 10:00 - 08/01/2022 11:00","BZN|DK1","2857.50","2846.00"
"08/01/2022 11:00 - 08/01/2022 12:00","BZN|DK1","2808.00","2857.00"
"08/01/2022 12:00 - 08/01/2022 13:00","BZN|DK1","2696.99","2716.00"
"08/01/2022 13:00 - 08/01/2022 14:00","BZN|DK1","2679.84","2682.00"
"08/01/2022 14:00 - 08/01/2022 15:00","BZN|DK1","2707.16","2683.00"
"08/01/2022 15:00 - 08/01/2022 16:00","BZN|DK1","2736.47","2724.00"
"08/01/2022 16:00 - 08/01/2022 17:00","BZN|DK1","2880.90","2874.00"
"08/01/2022 17:00 - 08/01/2022 18:00","BZN|DK1","3132.69","3130.00"
"08/01/2022 18:00 - 08/01/2022 19:00","BZN|DK1","3053.73","3053.00"
"08/01/2022 19:00 - 08/01/2022 20:00","BZN|DK1","2838.57","2823.00"
"08/01/2022 20:00 - 08/01/2022 21:00","BZN|DK1","2686.30","2678.00"
"08/01/2022 21:00 - 08/01/2022 22:00","BZN|DK1","2601.02","2541.00"
"08/01/2022 22:00 - 08/01/2022 23:00","BZN|DK1","2504.39","2410.00"
"08/01/2022 23:00 - 09/01/2022 00:00","BZN|DK1","2395.91","2289.00"
"09/01/2022 00:00 - 09/01/2022 01:00","BZN|DK1","2358.65","2275.00"
"09/01/2022 01:00 - 09/01/2022 02:00","BZN|DK1","2295.15","2237.00"
"09/01/2022 02:00 - 09/01/2022 03:00","BZN|DK1","2239.33","2228.00"
"09/01/2022 03:00 - 09/01/2022 04:00","BZN|DK1","2294.67","2222.00"
"09/01/2022 04:00 - 09/01/2022 05:00","BZN|DK1","2314.30","2264.00"
"09/01/2022 05:00 - 09/01/2022 06:00","BZN|DK1","2336.81","2315.00"
"09/01/2022 06:00 - 09/01/2022 07:00","BZN|DK1","2371.89","2387.00"
"09/01/2022 07:00 - 09/01/2022 08:00","BZN|DK1","2473.13","2495.00"
"09/01/2022 08:00 - 09/01/2022 09:00","BZN|DK1","2659.78","2646.00"
"09/01/2022 09:00 - 09/01/2022 10:00","BZN|DK1","2727.15","2770.00"
"09/01/2022 10:00 - 09/01/2022 11:00","BZN|DK1","2786.54","2802.00"
"09/01/2022 11:00 - 09/01/2022 12:00","BZN|DK1","2817.20","2816.00"
"09/01/2022 12:00 - 09/01/2022 13:00","BZN|DK1","2830.12","2826.00"
"09/01/2022 13:00 - 09/01/2022 14:00","BZN|DK1","2772.52","2790.00"
"09/01/2022 14:00 - 09/01/2022 15:00","BZN|DK1","2734.14","2737.00"
"09/01/2022 15:00 - 09/01/2022 16:00","BZN|DK1","2749.22","2738.00"
"09/01/2022 16:00 - 09/01/2022 17:00","BZN|DK1","2822.54","2878.00"
"09/01/2022 17:00 - 09/01/2022 18:00","BZN|DK1","3102.16","3117.00"
"09/01/2022 18:00 - 09/01/2022 19:00","BZN|DK1","3015.58","3015.00"
"09/01/2022 19:00 - 09/01/2022 20:00","BZN|DK1","2840.26","2848.00"
"09/01/2022 20:00 - 09/01/2022 21:00","BZN|DK1","2752.62","2723.00"
"09/01/2022 21:00 - 09/01/2022 22:00","BZN|DK1","2598.58","2596.00"
"09/01/2022 22:00 - 09/01/2022 23:00","BZN|DK1","2477.58","2472.00"
"09/01/2022 23:00 - 10/01/2022 00:00","BZN|DK1","2366.73","2392.00"
"10/01/2022 00:00 - 10/01/2022 01:00","BZN|DK1","2284.10","2317.00"
"10/01/2022 01:00 - 10/01/2022 02:00","BZN|DK1","2234.00","2251.00"
"10/01/2022 02:00 - 10/01/2022 03:00","BZN|DK1","2207.51","2236.00"
"10/01/2022 03:00 - 10/01/2022 04:00","BZN|DK1","2209.11","2239.00"
"10/01/2022 04:00 - 10/01/2022 05:00","BZN|DK1","2293.04","2335.00"
"10/01/2022 05:00 - 10/01/2022 06:00","BZN|DK1","2440.65","2473.00"
"10/01/2022 06:00 - 10/01/2022 07:00","BZN|DK1","2801.27","2827.00"
"10/01/2022 07:00 - 10/01/2022 08:00","BZN|DK1","3159.65","3211.00"
"10/01/2022 08:00 - 10/01/2022 09:00","BZN|DK1","3309.58","3313.00"
"10/01/2022 09:00 - 10/01/2022 10:00","BZN|DK1","3266.05","3269.00"
"10/01/2022 10:00 - 10/01/2022 11:00","BZN|DK1","3291.11","3332.00"
"10/01/2022 11:00 - 10/01/2022 12:00","BZN|DK1","3268.13","3277.00"
"10/01/2022 12:00 - 10/01/2022 13:00","BZN|DK1","3156.24","3202.00"
"10/01/2022 13:00 - 10/01/2022 14:00","BZN|DK1","3216.88","3215.00"
"10/01/2022 14:00 - 10/01/2022 15:00","BZN|DK1","3177.01","3179.00"
"10/01/2022 15:00 - 10/01/2022 16:00","BZN|DK1","3105.13","3109.00"
"10/01/2022 16:00 - 10/01/2022 17:00","BZN|DK1","3201.75","3212.00"
"10/01/2022 17:00 - 10/01/2022 18:00","BZN|DK1","3376.91","3391.00"
"10/01/2022 18:00 - 10/01/2022 19:00","BZN|DK1","3267.60","3237.00"
"10/01/2022 19:00 - 10/01/2022 20:00","BZN|DK1","3043.94","3011.00"
"10/01/2022 20:00 - 10/01/2022 21:00","BZN|DK1","2929.48","2904.00"
"10/01/2022 21:00 - 10/01/2022 22:00","BZN|DK1","2814.30","2797.00"
"10/01/2022 22:00 - 10/01/2022 23:00","BZN|DK1","2695.03","2705.00"
"10/01/2022 23:00 - 11/01/2022 00:00","BZN|DK1","2549.64","2565.00"
"11/01/2022 00:00 - 11/01/2022 01:00","BZN|DK1","2400.10","2345.00"
"11/01/2022 01:00 - 11/01/2022 02:00","BZN|DK1","2344.49","2252.00"
"11/01/2022 02:00 - 11/01/2022 03:00","BZN|DK1","2315.72","2278.00"
"11/01/2022 03:00 - 11/01/2022 04:00","BZN|DK1","2297.96","2311.00"
"11/01/2022 04:00 - 11/01/2022 05:00","BZN|DK1","2340.00","2350.00"
"11/01/2022 05:00 - 11/01/2022 06:00","BZN|DK1","2489.81","2484.00"
"11/01/2022 06:00 - 11/01/2022 07:00","BZN|DK1","2857.83","2784.00"
"11/01/2022 07:00 - 11/01/2022 08:00","BZN|DK1","3246.01","3214.00"
"11/01/2022 08:00 - 11/01/2022 09:00","BZN|DK1","3386.53","3376.00"
"11/01/2022 09:00 - 11/01/2022 10:00","BZN|DK1","3365.18","3355.00"
"11/01/2022 10:00 - 11/01/2022 11:00","BZN|DK1","3415.36","3404.00"
"11/01/2022 11:00 - 11/01/2022 12:00","BZN|DK1","3392.90","3414.00"
"11/01/2022 12:00 - 11/01/2022 13:00","BZN|DK1","3299.89","3317.00"
"11/01/2022 13:00 - 11/01/2022 14:00","BZN|DK1","3305.70","3343.00"
"11/01/2022 14:00 - 11/01/2022 15:00","BZN|DK1","3247.79","3317.00"
"11/01/2022 15:00 - 11/01/2022 16:00","BZN|DK1","3184.62","3199.00"
"11/01/2022 16:00 - 11/01/2022 17:00","BZN|DK1","3293.25","3239.00"
"11/01/2022 17:00 - 11/01/2022 18:00","BZN|DK1","3497.79","3475.00"
"11/01/2022 18:00 - 11/01/2022 19:00","BZN|DK1","3330.95","3341.00"
"11/01/2022 19:00 - 11/01/2022 20:00","BZN|DK1","3101.28","3164.00"
"11/01/2022 20:00 - 11/01/2022 21:00","BZN|DK1","2933.12","2970.00"
"11/01/2022 21:00 - 11/01/2022 22:00","BZN|DK1","2805.73","2813.00"
"11/01/2022 22:00 - 11/01/2022 23:00","BZN|DK1","2654.54","2653.00"
"11/01/2022 23:00 - 12/01/2022 00:00","BZN|DK1","2493.48","2506.00"
"12/01/2022 00:00 - 12/01/2022 01:00","BZN|DK1","2397.84","2400.00"
"12/01/2022 01:00 - 12/01/2022 02:00","BZN|DK1","2336.38","2310.00"
"12/01/2022 02:00 - 12/01/2022 03:00","BZN|DK1","2310.99","2323.00"
"12/01/2022 03:00 - 12/01/2022 04:00","BZN|DK1","2298.46","2322.00"
"12/01/2022 04:00 - 12/01/2022 05:00","BZN|DK1","2344.91","2363.00"
"12/01/2022 05:00 - 12/01/2022 06:00","BZN|DK1","2490.89","2500.00"
"12/01/2022 06:00 - 12/01/2022 07:00","BZN|DK1","2832.34","2785.00"
"12/01/2022 07:00 - 12/01/2022 08:00","BZN|DK1","3200.99","3210.00"
"12/01/2022 08:00 - 12/01/2022 09:00","BZN|DK1","3334.21","3334.00"
"12/01/2022 09:00 - 12/01/2022 10:00","BZN|DK1","3317.26","3302.00"
"12/01/2022 10:00 - 12/01/2022 11:00","BZN|DK1","3375.15","3361.00"
"12/01/2022 11:00 - 12/01/2022 12:00","BZN|DK1","3342.02","3358.00"
"12/01/2022 12:00 - 12/01/2022 13:00","BZN|DK1","3248.89","3266.00"
"12/01/2022 13:00 - 12/01/2022 14:00","BZN|DK1","3233.81","3264.00"
"12/01/2022 14:00 - 12/01/2022 15:00","BZN|DK1","3218.82","3225.00"
"12/01/2022 15:00 - 12/01/2022 16:00","BZN|DK1","3096.57","3114.00"
"12/01/2022 16:00 - 12/01/2022 17:00","BZN|DK1","3152.16","3156.00"
"12/01/2022 17:00 - 12/01/2022 18:00","BZN|DK1","3386.78","3384.00"
"12/01/2022 18:00 - 12/01/2022 19:00","BZN|DK1","3223.54","3224.00"
"12/01/2022 19:00 - 12/01/2022 20:00","BZN|DK1","3065.64","3065.00"
"12/01/2022 20:00 - 12/01/2022 21:00","BZN|DK1","2931.24","2952.00"
"12/01/2022 21:00 - 12/01/2022 22:00","BZN|DK1","2787.56","2791.00"
"12/01/2022 22:00 - 12/01/2022 23:00","BZN|DK1","2636.62","2658.00"
"12/01/2022 23:00 - 13/01/2022 00:00","BZN|DK1","2531.44","2520.00"
"13/01/2022 00:00 - 13/01/2022 01:00","BZN|DK1","2426.36","2386.00"
"13/01/2022 01:00 - 13/01/2022 02:00","BZN|DK1","2360.85","2333.00"
"13/01/2022 02:00 - 13/01/2022 03:00","BZN|DK1","2338.41","2335.00"
"13/01/2022 03:00 - 13/01/2022 04:00","BZN|DK1","2308.31","2335.00"
"13/01/2022 04:00 - 13/01/2022 05:00","BZN|DK1","2386.24","2392.00"
"13/01/2022 05:00 - 13/01/2022 06:00","BZN|DK1","2533.32","2501.00"
"13/01/2022 06:00 - 13/01/2022 07:00","BZN|DK1","2843.82","2849.00"
"13/01/2022 07:00 - 13/01/2022 08:00","BZN|DK1","3245.53","3236.00"
"13/01/2022 08:00 - 13/01/2022 09:00","BZN|DK1","3399.00","3367.00"
"13/01/2022 09:00 - 13/01/2022 10:00","BZN|DK1","3276.04","3414.00"
"13/01/2022 10:00 - 13/01/2022 11:00","BZN|DK1","3311.00","3362.00"
"13/01/2022 11:00 - 13/01/2022 12:00","BZN|DK1","3342.19","3357.00"
"13/01/2022 12:00 - 13/01/2022 13:00","BZN|DK1","3276.02","3275.00"
"13/01/2022 13:00 - 13/01/2022 14:00","BZN|DK1","3372.03","3336.00"
"13/01/2022 14:00 - 13/01/2022 15:00","BZN|DK1","3313.07","3313.00"
"13/01/2022 15:00 - 13/01/2022 16:00","BZN|DK1","3230.64","3236.00"
"13/01/2022 16:00 - 13/01/2022 17:00","BZN|DK1","3275.41","3270.00"
"13/01/2022 17:00 - 13/01/2022 18:00","BZN|DK1","3517.53","3523.00"
"13/01/2022 18:00 - 13/01/2022 19:00","BZN|DK1","3379.90","3388.00"
"13/01/2022 19:00 - 13/01/2022 20:00","BZN|DK1","3197.52","3206.00"
"13/01/2022 20:00 - 13/01/2022 21:00","BZN|DK1","3041.99","3049.00"
"13/01/2022 21:00 - 13/01/2022 22:00","BZN|DK1","2906.43","2908.00"
"13/01/2022 22:00 - 13/01/2022 23:00","BZN|DK1","2781.51","2696.00"
"13/01/2022 23:00 - 14/01/2022 00:00","BZN|DK1","2588.30","2544.00"
"14/01/2022 00:00 - 14/01/2022 01:00","BZN|DK1","2526.10","2469.00"
"14/01/2022 01:00 - 14/01/2022 02:00","BZN|DK1","2493.15","2464.00"
"14/01/2022 02:00 - 14/01/2022 03:00","BZN|DK1","2455.11","2444.00"
