"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/01/2017 20:00 - 04/01/2017 21:00","BZN|DK1","2501.29","2470.30"
"04/01/2017 21:00 - 04/01/2017 22:00","BZN|DK1","2365.55","2370.70"
"04/01/2017 22:00 - 04/01/2017 23:00","BZN|DK1","2163.76","2150.60"
"04/01/2017 23:00 - 05/01/2017 00:00","BZN|DK1","1990.93","1952.40"
"05/01/2017 00:00 - 05/01/2017 01:00","BZN|DK1","1960.27","1904.00"
"05/01/2017 01:00 - 05/01/2017 02:00","BZN|DK1","1824.32","1858.80"
"05/01/2017 02:00 - 05/01/2017 03:00","BZN|DK1","1778.67","1811.00"
"05/01/2017 03:00 - 05/01/2017 04:00","BZN|DK1","1781.23","1773.50"
"05/01/2017 04:00 - 05/01/2017 05:00","BZN|DK1","1853.81","1851.00"
"05/01/2017 05:00 - 05/01/2017 06:00","BZN|DK1","2006.46","2008.90"
"05/01/2017 06:00 - 05/01/2017 07:00","BZN|DK1","2396.57","2427.80"
"05/01/2017 07:00 - 05/01/2017 08:00","BZN|DK1","2882.61","2870.10"
"05/01/2017 08:00 - 05/01/2017 09:00","BZN|DK1","3065.35","3037.00"
"05/01/2017 09:00 - 05/01/2017 10:00","BZN|DK1","3050.72","3043.00"
"05/01/2017 10:00 - 05/01/2017 11:00","BZN|DK1","3102.37","3098.20"
"05/01/2017 11:00 - 05/01/2017 12:00","BZN|DK1","3067.99","3105.70"
"05/01/2017 12:00 - 05/01/2017 13:00","BZN|DK1","2970.52","2983.40"
"05/01/2017 13:00 - 05/01/2017 14:00","BZN|DK1","3003.97","2973.70"
"05/01/2017 14:00 - 05/01/2017 15:00","BZN|DK1","2975.04","2955.40"
"05/01/2017 15:00 - 05/01/2017 16:00","BZN|DK1","2943.10","2916.60"
"05/01/2017 16:00 - 05/01/2017 17:00","BZN|DK1","3079.20","3030.20"
"05/01/2017 17:00 - 05/01/2017 18:00","BZN|DK1","3345.32","3287.90"
"05/01/2017 18:00 - 05/01/2017 19:00","BZN|DK1","3212.79","3173.80"
"05/01/2017 19:00 - 05/01/2017 20:00","BZN|DK1","2999.19","2982.90"
"05/01/2017 20:00 - 05/01/2017 21:00","BZN|DK1","2822.41","2793.90"
"05/01/2017 21:00 - 05/01/2017 22:00","BZN|DK1","2657.20","2638.00"
"05/01/2017 22:00 - 05/01/2017 23:00","BZN|DK1","2469.63","2458.60"
"05/01/2017 23:00 - 06/01/2017 00:00","BZN|DK1","2285.12","2233.40"
"06/01/2017 00:00 - 06/01/2017 01:00","BZN|DK1","2148.35","2136.10"
"06/01/2017 01:00 - 06/01/2017 02:00","BZN|DK1","2089.06","2085.00"
"06/01/2017 02:00 - 06/01/2017 03:00","BZN|DK1","2049.37","2065.00"
"06/01/2017 03:00 - 06/01/2017 04:00","BZN|DK1","2043.52","2039.70"
"06/01/2017 04:00 - 06/01/2017 05:00","BZN|DK1","2084.08","2089.00"
"06/01/2017 05:00 - 06/01/2017 06:00","BZN|DK1","2213.62","2211.30"
"06/01/2017 06:00 - 06/01/2017 07:00","BZN|DK1","2580.15","2582.10"
"06/01/2017 07:00 - 06/01/2017 08:00","BZN|DK1","3018.59","3006.80"
"06/01/2017 08:00 - 06/01/2017 09:00","BZN|DK1","3159.74","3168.90"
"06/01/2017 09:00 - 06/01/2017 10:00","BZN|DK1","3077.26","3093.70"
"06/01/2017 10:00 - 06/01/2017 11:00","BZN|DK1","3060.59","3089.80"
"06/01/2017 11:00 - 06/01/2017 12:00","BZN|DK1","2968.75","3011.10"
"06/01/2017 12:00 - 06/01/2017 13:00","BZN|DK1","2775.89","2832.50"
"06/01/2017 13:00 - 06/01/2017 14:00","BZN|DK1","2683.74","2689.90"
"06/01/2017 14:00 - 06/01/2017 15:00","BZN|DK1","2628.53","2628.70"
"06/01/2017 15:00 - 06/01/2017 16:00","BZN|DK1","2615.42","2611.80"
"06/01/2017 16:00 - 06/01/2017 17:00","BZN|DK1","2782.43","2761.80"
"06/01/2017 17:00 - 06/01/2017 18:00","BZN|DK1","2977.81","3001.40"
"06/01/2017 18:00 - 06/01/2017 19:00","BZN|DK1","2851.91","2854.80"
"06/01/2017 19:00 - 06/01/2017 20:00","BZN|DK1","2615.16","2615.50"
"06/01/2017 20:00 - 06/01/2017 21:00","BZN|DK1","2437.16","2427.90"
"06/01/2017 21:00 - 06/01/2017 22:00","BZN|DK1","2270.48","2292.30"
"06/01/2017 22:00 - 06/01/2017 23:00","BZN|DK1","2078.77","2134.10"
"06/01/2017 23:00 - 07/01/2017 00:00","BZN|DK1","1892.22","1967.80"
"07/01/2017 00:00 - 07/01/2017 01:00","BZN|DK1","1785.31","1790.20"
"07/01/2017 01:00 - 07/01/2017 02:00","BZN|DK1","1714.61","1705.70"
"07/01/2017 02:00 - 07/01/2017 03:00","BZN|DK1","1663.88","1662.20"
"07/01/2017 03:00 - 07/01/2017 04:00","BZN|DK1","1663.53","1644.60"
"07/01/2017 04:00 - 07/01/2017 05:00","BZN|DK1","1700.67","1697.10"
"07/01/2017 05:00 - 07/01/2017 06:00","BZN|DK1","1743.84","1763.70"
"07/01/2017 06:00 - 07/01/2017 07:00","BZN|DK1","1851.13","1849.30"
"07/01/2017 07:00 - 07/01/2017 08:00","BZN|DK1","2038.78","2051.20"
"07/01/2017 08:00 - 07/01/2017 09:00","BZN|DK1","2249.33","2241.90"
"07/01/2017 09:00 - 07/01/2017 10:00","BZN|DK1","2368.86","2366.80"
"07/01/2017 10:00 - 07/01/2017 11:00","BZN|DK1","2398.80","2424.00"
"07/01/2017 11:00 - 07/01/2017 12:00","BZN|DK1","2366.95","2389.40"
"07/01/2017 12:00 - 07/01/2017 13:00","BZN|DK1","2318.14","2305.50"
"07/01/2017 13:00 - 07/01/2017 14:00","BZN|DK1","2245.88","2249.20"
"07/01/2017 14:00 - 07/01/2017 15:00","BZN|DK1","2211.52","2248.20"
"07/01/2017 15:00 - 07/01/2017 16:00","BZN|DK1","2250.70","2259.50"
"07/01/2017 16:00 - 07/01/2017 17:00","BZN|DK1","2430.89","2440.50"
"07/01/2017 17:00 - 07/01/2017 18:00","BZN|DK1","2669.74","2687.70"
"07/01/2017 18:00 - 07/01/2017 19:00","BZN|DK1","2600.53","2591.10"
"07/01/2017 19:00 - 07/01/2017 20:00","BZN|DK1","2383.72","2379.90"
"07/01/2017 20:00 - 07/01/2017 21:00","BZN|DK1","2230.90","2226.70"
"07/01/2017 21:00 - 07/01/2017 22:00","BZN|DK1","2109.98","2093.60"
"07/01/2017 22:00 - 07/01/2017 23:00","BZN|DK1","1996.66","1953.30"
"07/01/2017 23:00 - 08/01/2017 00:00","BZN|DK1","1893.09","1823.40"
"08/01/2017 00:00 - 08/01/2017 01:00","BZN|DK1","1791.03","1788.40"
"08/01/2017 01:00 - 08/01/2017 02:00","BZN|DK1","1709.82","1708.00"
"08/01/2017 02:00 - 08/01/2017 03:00","BZN|DK1","1685.73","1675.50"
"08/01/2017 03:00 - 08/01/2017 04:00","BZN|DK1","1694.95","1687.00"
"08/01/2017 04:00 - 08/01/2017 05:00","BZN|DK1","1702.23","1706.20"
"08/01/2017 05:00 - 08/01/2017 06:00","BZN|DK1","1746.66","1736.80"
"08/01/2017 06:00 - 08/01/2017 07:00","BZN|DK1","1838.96","1835.90"
"08/01/2017 07:00 - 08/01/2017 08:00","BZN|DK1","1980.28","1991.70"
"08/01/2017 08:00 - 08/01/2017 09:00","BZN|DK1","2150.57","2151.60"
"08/01/2017 09:00 - 08/01/2017 10:00","BZN|DK1","2267.38","2267.80"
"08/01/2017 10:00 - 08/01/2017 11:00","BZN|DK1","2337.61","2344.20"
"08/01/2017 11:00 - 08/01/2017 12:00","BZN|DK1","2327.85","2346.20"
"08/01/2017 12:00 - 08/01/2017 13:00","BZN|DK1","2302.08","2332.50"
"08/01/2017 13:00 - 08/01/2017 14:00","BZN|DK1","2274.28","2323.50"
"08/01/2017 14:00 - 08/01/2017 15:00","BZN|DK1","2256.23","2268.90"
"08/01/2017 15:00 - 08/01/2017 16:00","BZN|DK1","2269.59","2259.00"
"08/01/2017 16:00 - 08/01/2017 17:00","BZN|DK1","2439.22","2436.30"
"08/01/2017 17:00 - 08/01/2017 18:00","BZN|DK1","2728.62","2727.70"
"08/01/2017 18:00 - 08/01/2017 19:00","BZN|DK1","2637.02","2658.20"
"08/01/2017 19:00 - 08/01/2017 20:00","BZN|DK1","2438.70","2459.80"
"08/01/2017 20:00 - 08/01/2017 21:00","BZN|DK1","2269.79","2263.10"
"08/01/2017 21:00 - 08/01/2017 22:00","BZN|DK1","2118.57","2119.70"
"08/01/2017 22:00 - 08/01/2017 23:00","BZN|DK1","1954.84","1981.20"
"08/01/2017 23:00 - 09/01/2017 00:00","BZN|DK1","1805.13","1890.60"
"09/01/2017 00:00 - 09/01/2017 01:00","BZN|DK1","1734.09","1724.30"
"09/01/2017 01:00 - 09/01/2017 02:00","BZN|DK1","1700.76","1703.00"
"09/01/2017 02:00 - 09/01/2017 03:00","BZN|DK1","1665.90","1698.40"
"09/01/2017 03:00 - 09/01/2017 04:00","BZN|DK1","1670.28","1681.10"
"09/01/2017 04:00 - 09/01/2017 05:00","BZN|DK1","1766.72","1766.20"
"09/01/2017 05:00 - 09/01/2017 06:00","BZN|DK1","1903.72","1929.30"
"09/01/2017 06:00 - 09/01/2017 07:00","BZN|DK1","2339.37","2347.50"
"09/01/2017 07:00 - 09/01/2017 08:00","BZN|DK1","2790.60","2822.20"
"09/01/2017 08:00 - 09/01/2017 09:00","BZN|DK1","2955.29","2979.90"
"09/01/2017 09:00 - 09/01/2017 10:00","BZN|DK1","2937.05","2935.00"
"09/01/2017 10:00 - 09/01/2017 11:00","BZN|DK1","2976.52","2964.60"
"09/01/2017 11:00 - 09/01/2017 12:00","BZN|DK1","2926.73","2952.50"
"09/01/2017 12:00 - 09/01/2017 13:00","BZN|DK1","2837.15","2860.20"
"09/01/2017 13:00 - 09/01/2017 14:00","BZN|DK1","2849.82","2849.90"
"09/01/2017 14:00 - 09/01/2017 15:00","BZN|DK1","2741.30","2796.60"
"09/01/2017 15:00 - 09/01/2017 16:00","BZN|DK1","2663.82","2689.90"
"09/01/2017 16:00 - 09/01/2017 17:00","BZN|DK1","2774.42","2771.00"
"09/01/2017 17:00 - 09/01/2017 18:00","BZN|DK1","2975.66","2989.40"
"09/01/2017 18:00 - 09/01/2017 19:00","BZN|DK1","2819.11","2824.30"
"09/01/2017 19:00 - 09/01/2017 20:00","BZN|DK1","2574.41","2593.30"
"09/01/2017 20:00 - 09/01/2017 21:00","BZN|DK1","2380.36","2367.10"
"09/01/2017 21:00 - 09/01/2017 22:00","BZN|DK1","2224.04","2223.50"
"09/01/2017 22:00 - 09/01/2017 23:00","BZN|DK1","2026.56","2039.90"
"09/01/2017 23:00 - 10/01/2017 00:00","BZN|DK1","1887.88","1868.50"
"10/01/2017 00:00 - 10/01/2017 01:00","BZN|DK1","1811.56","1794.80"
"10/01/2017 01:00 - 10/01/2017 02:00","BZN|DK1","1803.07","1766.50"
"10/01/2017 02:00 - 10/01/2017 03:00","BZN|DK1","1728.55","1784.80"
"10/01/2017 03:00 - 10/01/2017 04:00","BZN|DK1","1792.58","1749.40"
"10/01/2017 04:00 - 10/01/2017 05:00","BZN|DK1","1900.45","1861.30"
"10/01/2017 05:00 - 10/01/2017 06:00","BZN|DK1","2010.31","2049.50"
"10/01/2017 06:00 - 10/01/2017 07:00","BZN|DK1","2387.65","2417.60"
"10/01/2017 07:00 - 10/01/2017 08:00","BZN|DK1","2732.40","2809.00"
"10/01/2017 08:00 - 10/01/2017 09:00","BZN|DK1","2891.45","2917.60"
"10/01/2017 09:00 - 10/01/2017 10:00","BZN|DK1","2867.57","2850.70"
"10/01/2017 10:00 - 10/01/2017 11:00","BZN|DK1","2888.17","2900.40"
"10/01/2017 11:00 - 10/01/2017 12:00","BZN|DK1","2878.48","2893.40"
"10/01/2017 12:00 - 10/01/2017 13:00","BZN|DK1","2800.59","2815.50"
"10/01/2017 13:00 - 10/01/2017 14:00","BZN|DK1","2834.24","2826.70"
"10/01/2017 14:00 - 10/01/2017 15:00","BZN|DK1","2819.01","2804.30"
"10/01/2017 15:00 - 10/01/2017 16:00","BZN|DK1","2736.13","2737.10"
"10/01/2017 16:00 - 10/01/2017 17:00","BZN|DK1","2820.74","2820.30"
"10/01/2017 17:00 - 10/01/2017 18:00","BZN|DK1","2990.62","2999.70"
"10/01/2017 18:00 - 10/01/2017 19:00","BZN|DK1","2814.94","2822.70"
"10/01/2017 19:00 - 10/01/2017 20:00","BZN|DK1","2602.33","2624.70"
"10/01/2017 20:00 - 10/01/2017 21:00","BZN|DK1","2386.64","2416.80"
"10/01/2017 21:00 - 10/01/2017 22:00","BZN|DK1","2214.63","2245.30"
"10/01/2017 22:00 - 10/01/2017 23:00","BZN|DK1","2010.71","2084.80"
"10/01/2017 23:00 - 11/01/2017 00:00","BZN|DK1","1831.61","1945.70"
"11/01/2017 00:00 - 11/01/2017 01:00","BZN|DK1","1778.77","1749.10"
"11/01/2017 01:00 - 11/01/2017 02:00","BZN|DK1","1666.35","1694.60"
"11/01/2017 02:00 - 11/01/2017 03:00","BZN|DK1","1609.02","1631.30"
"11/01/2017 03:00 - 11/01/2017 04:00","BZN|DK1","1653.53","1658.40"
"11/01/2017 04:00 - 11/01/2017 05:00","BZN|DK1","1717.67","1731.30"
"11/01/2017 05:00 - 11/01/2017 06:00","BZN|DK1","1806.99","1835.70"
"11/01/2017 06:00 - 11/01/2017 07:00","BZN|DK1","2198.27","2193.70"
"11/01/2017 07:00 - 11/01/2017 08:00","BZN|DK1","2562.25","2616.20"
"11/01/2017 08:00 - 11/01/2017 09:00","BZN|DK1","2735.62","2754.80"
"11/01/2017 09:00 - 11/01/2017 10:00","BZN|DK1","2756.33","2724.90"
"11/01/2017 10:00 - 11/01/2017 11:00","BZN|DK1","2833.66","2829.40"
"11/01/2017 11:00 - 11/01/2017 12:00","BZN|DK1","2818.25","2796.10"
"11/01/2017 12:00 - 11/01/2017 13:00","BZN|DK1","2727.23","2766.00"
"11/01/2017 13:00 - 11/01/2017 14:00","BZN|DK1","2668.73","2699.20"
"11/01/2017 14:00 - 11/01/2017 15:00","BZN|DK1","2584.77","2570.70"
"11/01/2017 15:00 - 11/01/2017 16:00","BZN|DK1","2492.23","2524.30"
"11/01/2017 16:00 - 11/01/2017 17:00","BZN|DK1","2578.40","2581.00"
"11/01/2017 17:00 - 11/01/2017 18:00","BZN|DK1","2818.63","2817.00"
"11/01/2017 18:00 - 11/01/2017 19:00","BZN|DK1","2660.65","2673.20"
"11/01/2017 19:00 - 11/01/2017 20:00","BZN|DK1","2454.30","2471.50"
"11/01/2017 20:00 - 11/01/2017 21:00","BZN|DK1","2294.03","2284.20"
"11/01/2017 21:00 - 11/01/2017 22:00","BZN|DK1","2209.23","2164.70"
"11/01/2017 22:00 - 11/01/2017 23:00","BZN|DK1","2061.90","1995.50"
"11/01/2017 23:00 - 12/01/2017 00:00","BZN|DK1","1913.48","1822.00"
"12/01/2017 00:00 - 12/01/2017 01:00","BZN|DK1","1798.31","1820.00"
"12/01/2017 01:00 - 12/01/2017 02:00","BZN|DK1","1797.72","1782.10"
"12/01/2017 02:00 - 12/01/2017 03:00","BZN|DK1","1745.75","1761.30"
"12/01/2017 03:00 - 12/01/2017 04:00","BZN|DK1","1765.87","1773.20"
"12/01/2017 04:00 - 12/01/2017 05:00","BZN|DK1","1794.38","1803.10"
"12/01/2017 05:00 - 12/01/2017 06:00","BZN|DK1","1947.03","1985.80"
"12/01/2017 06:00 - 12/01/2017 07:00","BZN|DK1","2211.26","2425.40"
"12/01/2017 07:00 - 12/01/2017 08:00","BZN|DK1","2669.66","2691.90"
"12/01/2017 08:00 - 12/01/2017 09:00","BZN|DK1","2790.90","2809.60"
"12/01/2017 09:00 - 12/01/2017 10:00","BZN|DK1","2724.88","2749.80"
"12/01/2017 10:00 - 12/01/2017 11:00","BZN|DK1","2738.14","2761.60"
"12/01/2017 11:00 - 12/01/2017 12:00","BZN|DK1","2659.77","2723.40"
"12/01/2017 12:00 - 12/01/2017 13:00","BZN|DK1","2620.46","2619.90"
"12/01/2017 13:00 - 12/01/2017 14:00","BZN|DK1","2607.19","2651.60"
"12/01/2017 14:00 - 12/01/2017 15:00","BZN|DK1","2585.15","2593.00"
"12/01/2017 15:00 - 12/01/2017 16:00","BZN|DK1","2552.91","2540.30"
"12/01/2017 16:00 - 12/01/2017 17:00","BZN|DK1","2667.88","2643.50"
"12/01/2017 17:00 - 12/01/2017 18:00","BZN|DK1","2940.89","2911.70"
"12/01/2017 18:00 - 12/01/2017 19:00","BZN|DK1","2849.33","2845.80"
"12/01/2017 19:00 - 12/01/2017 20:00","BZN|DK1","2638.25","2636.10"
"12/01/2017 20:00 - 12/01/2017 21:00","BZN|DK1","2501.98","2499.40"
"12/01/2017 21:00 - 12/01/2017 22:00","BZN|DK1","2370.80","2384.80"
"12/01/2017 22:00 - 12/01/2017 23:00","BZN|DK1","2167.09","2208.50"
"12/01/2017 23:00 - 13/01/2017 00:00","BZN|DK1","2001.50","2019.40"
"13/01/2017 00:00 - 13/01/2017 01:00","BZN|DK1","1880.73","1903.60"
"13/01/2017 01:00 - 13/01/2017 02:00","BZN|DK1","1847.90","1833.60"
"13/01/2017 02:00 - 13/01/2017 03:00","BZN|DK1","1835.21","1824.80"
"13/01/2017 03:00 - 13/01/2017 04:00","BZN|DK1","1854.35","1839.70"
"13/01/2017 04:00 - 13/01/2017 05:00","BZN|DK1","1942.56","1905.00"
"13/01/2017 05:00 - 13/01/2017 06:00","BZN|DK1","2086.72","2075.90"
"13/01/2017 06:00 - 13/01/2017 07:00","BZN|DK1","2476.58","2472.20"
"13/01/2017 07:00 - 13/01/2017 08:00","BZN|DK1","2914.80","2930.10"
"13/01/2017 08:00 - 13/01/2017 09:00","BZN|DK1","3051.57","3056.50"
"13/01/2017 09:00 - 13/01/2017 10:00","BZN|DK1","2974.06","2976.80"
"13/01/2017 10:00 - 13/01/2017 11:00","BZN|DK1","2980.58","3003.20"
"13/01/2017 11:00 - 13/01/2017 12:00","BZN|DK1","2891.12","2914.70"
"13/01/2017 12:00 - 13/01/2017 13:00","BZN|DK1","2720.58","2748.50"
"13/01/2017 13:00 - 13/01/2017 14:00","BZN|DK1","2634.69","2652.30"
"13/01/2017 14:00 - 13/01/2017 15:00","BZN|DK1","2502.36","2509.20"
"13/01/2017 15:00 - 13/01/2017 16:00","BZN|DK1","2490.01","2467.20"
"13/01/2017 16:00 - 13/01/2017 17:00","BZN|DK1","2654.12","2643.00"
"13/01/2017 17:00 - 13/01/2017 18:00","BZN|DK1","2938.44","2929.30"
"13/01/2017 18:00 - 13/01/2017 19:00","BZN|DK1","2842.04","2828.40"
"13/01/2017 19:00 - 13/01/2017 20:00","BZN|DK1","2645.01","2631.50"
"13/01/2017 20:00 - 13/01/2017 21:00","BZN|DK1","2437.56","2419.70"
"13/01/2017 21:00 - 13/01/2017 22:00","BZN|DK1","2275.83","2273.80"
"13/01/2017 22:00 - 13/01/2017 23:00","BZN|DK1","2103.03","2110.70"
"13/01/2017 23:00 - 14/01/2017 00:00","BZN|DK1","1943.85","1940.60"
"14/01/2017 00:00 - 14/01/2017 01:00","BZN|DK1","1820.04","1853.50"
"14/01/2017 01:00 - 14/01/2017 02:00","BZN|DK1","1710.75","1736.90"
"14/01/2017 02:00 - 14/01/2017 03:00","BZN|DK1","1651.94","1661.10"
